Time [hr],building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
32.0000,12.2745,15.2671,32014.5000,72558.9000,-40544.4000,5.0927,6761.3504,11523.3503,18284.7007,248.7196,84082.2503,25253.1496,-58829.1007,14.7680,10.9897,42456.3000,0.0000,42456.3000,2.3204,8641.6721,0.0000,8641.6721,113.3250,0.0000,33814.6279,33814.6279,14.8671,13.0206,13.9439,0.2925,19743.6318,15.2671,14.7680,15.0175,29.8273,2.4710,14.7680,13.7097,14.2388,13.7359,0.1506,15.2671,14.9336,15.1003,24.1042,-2.6217,10.9321,11.3929,11.1625,-4.8355,-2.4710,13.0206,10.0443,11.5325,5.8632,-0.1506,13.0206,13.1055,13.0630,15.0847,2.6217,0.1000,7.8141,1911.9000,19743.6318
33.0000,12.5956,16.4273,26621.7000,89925.7000,-63304.0000,5.6351,5591.9202,14385.5902,19977.5105,275.2097,104311.2902,21029.7798,-83281.5105,15.6921,14.6252,10911.5000,4523.2000,6388.3000,0.8354,2190.7466,760.7594,2951.5060,40.7989,5283.9594,8720.7534,3436.7940,15.6523,12.6969,14.1746,0.8105,54711.5253,16.4273,15.6921,16.0597,40.3033,2.1568,15.6921,14.7724,15.2323,27.0003,1.3214,16.4273,15.9865,16.2069,36.9877,-3.4783,13.0556,12.4678,12.7617,16.9027,-2.1568,12.6969,12.0634,12.3801,15.3289,-1.3214,12.6969,12.6748,12.6859,10.5041,3.4783,0.1000,7.8141,-56915.7000,54711.5253
34.0000,12.6082,16.9215,23085.7000,101681.7000,-78596.0000,5.9938,4848.1495,16270.8806,21119.0301,292.7286,117952.5806,18237.5505,-99715.0301,16.2734,16.0466,6097.9000,3779.7000,2318.2000,0.5289,1214.1016,641.8315,1855.9331,25.8307,4421.5315,4883.7984,462.2669,16.2569,12.4651,14.3610,1.1841,79924.4822,16.9215,16.2734,16.5974,43.5901,2.1742,16.2734,15.5308,15.9021,33.7243,1.6453,16.9215,16.5697,16.7456,41.0442,-3.8196,13.1836,12.9011,13.0423,18.0800,-2.1742,12.4651,12.2633,12.3642,13.1258,-1.6453,12.4651,12.4415,12.4533,8.1346,3.8196,0.1000,7.8141,-76277.8000,79924.4822
35.0000,12.5833,17.1571,20503.4000,106284.3000,-85780.9000,6.0702,4307.6565,16997.7591,21305.4156,296.4597,123282.0591,16195.7435,-107086.3156,16.5643,17.3917,3652.8000,3548.5000,104.3000,0.3840,724.2937,605.5377,1329.8314,18.7542,4154.0377,2928.5063,-1225.5314,16.5631,12.4206,14.4919,1.3459,90851.2405,17.1571,16.5643,16.8607,43.9295,2.1514,16.5643,15.9346,16.2494,35.9760,1.7674,17.1571,16.8466,17.0019,41.8123,-3.9188,13.1715,12.9627,13.0671,16.8309,-2.1514,12.4206,12.2546,12.3376,11.8501,-1.7674,12.4206,12.3750,12.3978,8.0060,3.9188,0.1000,7.8141,-85676.6000,90851.2405
36.0000,12.4696,17.3346,17819.4000,113442.8000,-95623.4000,6.2602,3750.9649,18095.8210,21846.7859,305.7372,131538.6210,14068.4351,-117470.1859,12.3829,15.0228,2614.9000,5672.4000,-3057.5000,0.4425,552.5502,909.0399,1461.5901,21.6114,6581.4399,2062.3498,-4519.0901,16.6939,12.5512,14.6226,1.5867,107099.1140,17.3346,16.7083,17.0215,43.6299,1.9392,16.3952,16.0343,16.2147,33.8402,2.3817,17.3346,17.0575,17.1961,42.3014,-4.3210,12.3829,12.4492,12.4161,8.0648,-1.9392,12.5512,12.3829,12.4671,12.8701,-2.3817,12.5512,12.4787,12.5149,9.7420,4.3210,0.1000,7.8141,-98680.9000,107099.1140
37.0000,12.4430,17.6244,14763.9000,121897.9000,-107134.0000,6.4887,3109.1848,19432.8276,22542.0124,316.8973,141330.7276,11654.7152,-129676.0124,12.4218,15.4183,3153.5000,8282.2000,-5128.7000,0.6163,665.9389,1327.9447,1993.8836,30.0977,9610.1447,2487.5611,-7122.5836,16.9259,12.5512,14.7386,1.7761,119884.5593,17.6244,16.9561,17.2903,45.0818,1.9575,16.5879,16.1987,16.3933,35.0560,2.5737,17.6244,17.3390,17.4817,44.1771,-4.5312,12.4218,12.3237,12.3728,8.2705,-1.9575,12.5512,12.4218,12.4865,12.4547,-2.5737,12.5512,12.4945,12.5228,9.7540,4.5312,0.1000,7.8141,-112262.7000,119884.5593
38.0000,12.3744,17.8262,11982.1000,129962.0000,-117979.9000,6.7147,2526.2888,20686.3003,23212.5890,327.9338,150648.3003,9455.8112,-141192.4890,12.3621,17.3108,800.7000,9777.2000,-8976.5000,0.5612,169.2520,1566.4412,1735.6932,27.4091,11343.6412,631.4480,-10712.1932,17.2461,12.4566,14.8514,1.9913,134409.4740,17.8262,17.1905,17.5083,45.9235,2.0512,17.2164,16.6990,16.9577,40.8338,2.6124,17.8262,17.5526,17.6894,45.0516,-4.6635,12.3621,12.2755,12.3188,7.9279,-2.0512,12.4566,12.3621,12.4093,11.0650,-2.6124,12.4566,12.4179,12.4372,8.6745,4.6635,0.1000,7.8141,-126956.4000,134409.4740
39.0000,12.3337,18.0158,9507.7000,137763.7000,-128256.0000,6.9434,2005.9739,21907.9868,23913.9607,339.1060,159671.6868,7501.7261,-152169.9607,12.3220,17.4195,509.7000,7882.8000,-7373.1000,0.4447,107.8110,1262.2814,1370.0923,21.7181,9145.0814,401.8890,-8743.1923,17.4653,12.4176,14.9414,2.1310,143841.1157,18.0158,17.4079,17.7118,46.7137,2.1662,17.4099,16.9516,17.1808,41.6867,2.6109,18.0158,17.7461,17.8809,45.8624,-4.7772,12.3220,12.2390,12.2805,7.6997,-2.1662,12.4176,12.3220,12.3698,10.4171,-2.6109,12.4176,12.3767,12.3971,8.3349,4.7772,0.1000,7.8141,-135629.1000,143841.1157
40.0000,12.3326,18.1886,7544.0000,144269.2000,-136725.2000,7.1396,1591.6944,22941.9531,24533.6475,348.6875,167211.1531,5952.3056,-161258.8475,12.3231,16.8990,1019.6000,7968.2000,-6948.6000,0.4782,215.6604,1275.9744,1491.6348,23.3553,9244.1744,803.9396,-8440.2348,17.6181,12.4233,15.0207,2.2612,152633.5308,18.1886,17.5942,17.8914,47.3087,2.2205,17.4710,17.0594,17.2652,41.1620,2.6987,18.1886,17.9246,18.0566,46.5695,-4.9192,12.3231,12.2320,12.2776,7.8535,-2.2205,12.4233,12.3231,12.3732,10.3635,-2.6987,12.4233,12.3780,12.4006,8.5214,4.9192,0.1000,7.8141,-143673.8000,152633.5308
41.0000,12.3672,18.3407,6215.3000,150403.3000,-144188.0000,7.3540,1310.5852,23936.0836,25246.6688,359.1571,174339.3836,4904.7148,-169434.6688,12.3617,16.6239,1835.3000,10790.4000,-8955.1000,0.6735,387.9482,1728.7615,2116.7096,32.8925,12519.1615,1447.3518,-11071.8096,17.7372,12.4648,15.1010,2.4184,163244.2806,18.3407,17.7496,18.0451,47.6941,2.2268,17.4882,17.1196,17.3039,40.4528,2.9003,18.3407,18.0865,18.2136,47.1274,-5.1272,12.3617,12.2572,12.3094,8.3430,-2.2268,12.4648,12.3617,12.4132,10.7257,-2.9003,12.4648,12.4150,12.4399,9.0614,5.1272,0.1000,7.8141,-153143.1000,163244.2806
42.0000,12.4755,18.5501,5016.4000,156134.3000,-151117.9000,7.5580,1055.8409,24909.1010,25964.9419,369.1211,181043.4010,3960.5591,-177082.8419,12.4763,15.2268,5766.6000,13366.7000,-7600.1000,1.0332,1216.6809,2144.6932,3361.3741,50.4611,15511.3932,4549.9191,-10961.4741,17.7489,12.5928,15.1709,2.5312,170854.5052,18.5501,17.9243,18.2372,48.6520,2.1749,17.0556,16.8297,16.9426,35.1782,3.2082,18.5501,18.2968,18.4234,48.4011,-5.3831,12.4763,12.3392,12.4078,9.5283,-2.1749,12.5928,12.4763,12.5346,11.9971,-3.2082,12.5928,12.5306,12.5617,10.4943,5.3831,0.1000,7.8141,-158718.0000,170854.5052
43.0000,12.5513,17.4938,11809.6000,79636.0000,-67826.4000,4.3558,2482.4752,12726.7127,15209.1879,212.7301,92362.7127,9327.1248,-83035.5879,17.2068,13.6000,13038.3000,100.8000,12937.5000,0.7462,2562.3753,17.3933,2579.7686,36.4441,118.1933,10475.9247,10357.7314,17.0921,12.6302,14.8612,0.9203,62120.2517,17.4938,17.2068,17.3503,36.5736,1.7007,17.2068,16.3801,16.7935,33.4174,0.9545,17.4938,17.3481,17.4210,34.9800,-2.6551,12.8998,12.5921,12.7460,13.4201,-1.7007,12.6302,12.3524,12.4913,11.0901,-0.9545,12.6302,12.5252,12.5777,10.4299,2.6551,0.1000,7.8141,-54888.9000,62120.2517
44.0000,12.4932,17.7024,9821.9000,83235.1000,-73413.2000,4.4178,2066.6750,13284.3399,15351.0149,215.7597,96519.4399,7755.2250,-88764.2149,17.1214,13.1315,16320.1000,0.0000,16320.1000,0.8519,3211.0892,0.0000,3211.0892,41.6032,0.0000,13109.0108,13109.0108,17.0520,12.5163,14.7841,0.9242,62384.0374,17.7024,17.1214,17.4119,38.1350,1.7566,17.1214,16.2568,16.6891,32.2563,0.9047,17.7024,17.3223,17.5124,37.1941,-2.6613,12.6959,12.5641,12.6300,11.2462,-1.7566,12.5163,12.2857,12.4010,9.8541,-0.9047,12.5163,12.4463,12.4813,9.1093,2.6613,0.1000,7.8141,-57093.1000,62384.0374
45.0000,12.5076,15.5649,18261.1000,42738.1000,-24477.0000,2.9801,3841.4727,6823.2402,10664.7129,145.5445,49561.3402,14419.6273,-35141.7129,15.8721,11.9048,21522.6000,0.0000,21522.6000,1.1251,4309.9159,0.0000,4309.9159,54.9466,0.0000,17212.6841,17212.6841,15.8533,13.3583,14.6058,0.2645,17851.4147,15.5649,15.8721,15.7185,17.6705,1.3684,15.8721,15.6298,15.7509,21.0450,0.2433,15.5649,15.8870,15.7259,15.7181,-1.6117,11.8792,12.0680,11.9736,3.1698,-1.3684,13.3583,11.7607,12.5595,11.8221,-0.2433,13.3583,12.8808,13.1195,16.9140,1.6117,0.1000,7.8141,-2954.4000,17851.4147
46.0000,12.4879,15.1916,18901.4000,37982.7000,-19081.3000,2.7924,3977.4938,6061.3199,10038.8137,136.3750,44044.0199,14923.9062,-29120.1137,15.1311,11.2607,21688.6000,0.0000,21688.6000,1.1588,4390.6122,0.0000,4390.6122,56.5940,0.0000,17297.9878,17297.9878,15.1462,13.8703,14.5082,0.1191,8039.2100,15.1916,15.1311,15.1614,14.2186,1.3171,15.1311,14.9950,15.0631,14.5936,0.1583,15.1916,15.1624,15.1770,12.6472,-1.4753,11.2838,11.5495,11.4167,-2.3536,-1.3171,13.8703,11.4529,12.6616,12.7131,-0.1583,13.8703,13.3256,13.5979,21.4230,1.4753,0.1000,7.8141,2607.3000,8039.2100
47.0000,12.0773,12.7992,25248.3000,26563.0000,-1314.7000,2.6012,5350.2979,4199.9440,9550.2419,127.0365,30762.9440,19898.0021,-10864.9419,13.5700,9.7729,44620.3000,0.0000,44620.3000,2.4156,9251.1996,0.0000,9251.1996,117.9744,0.0000,35369.1004,35369.1004,13.5127,15.2880,14.4003,-0.1508,-10175.8185,12.7992,13.4053,13.1023,-8.0316,2.1058,13.5127,14.6888,14.1008,5.1999,-0.3098,12.7992,13.5127,13.1559,-8.9882,-1.7960,9.7729,10.3219,10.0474,-17.2001,-2.1058,9.7729,12.6437,11.2083,-5.2273,0.3098,14.8318,14.1354,14.4836,30.5182,1.7960,0.1000,7.8141,43305.6000,-10175.8185
48.0000,14.9476,15.0835,29223.9000,21127.3000,8096.6000,2.5719,5906.4518,3572.2994,9478.7513,125.6063,24699.5994,23317.4482,-1382.1513,14.9781,11.2663,55005.3000,0.0000,55005.3000,3.0631,11160.6487,0.0000,11160.6487,149.5982,0.0000,43844.6513,43844.6513,12.8279,15.5521,14.1900,-0.8772,-59208.8282,14.9476,12.4101,13.6789,4.4891,0.1638,15.5521,15.1232,15.3376,23.2204,-2.8994,15.5521,14.9476,15.2499,21.8841,2.7356,11.2663,10.1230,10.6947,-5.7298,-0.1638,11.2663,11.2715,11.2689,-1.7890,2.8994,14.7866,14.4775,14.6320,29.6416,-2.7356,0.1000,7.8141,63101.9000,-59208.8282
49.0000,15.2172,14.7518,31936.3000,17973.2000,13963.1000,2.4941,6427.2002,3059.0308,9486.2310,121.8094,21032.2308,25509.0998,4476.8690,15.1207,11.3116,52589.6000,0.0000,52589.6000,2.8548,10647.8310,0.0000,10647.8310,139.4261,0.0000,41941.7690,41941.7690,12.7896,15.4479,14.1188,-0.8125,-54842.1611,15.2172,12.5291,13.8731,8.5798,0.1202,15.4479,15.2346,15.3412,22.4214,-2.7346,15.4479,15.2172,15.3325,21.6074,2.6144,11.3116,10.6016,10.9566,-1.9488,-0.1202,11.3116,11.3056,11.3086,-0.1626,2.7346,14.5609,14.3419,14.4514,25.6985,-2.6144,0.1000,7.8141,66552.7000,-54842.1611
50.0000,15.2830,14.3145,34194.1000,15420.7000,18773.4000,2.4815,6874.4573,2628.8304,9503.2877,121.1913,18049.5304,27319.6427,9270.1123,15.1403,11.3213,57066.0000,0.0000,57066.0000,3.0900,11550.7897,0.0000,11550.7897,150.9086,0.0000,45515.2103,45515.2103,12.5863,15.5083,14.0473,-0.9302,-62789.6774,15.2830,12.9898,14.1364,12.6720,0.2028,15.5083,15.2914,15.3998,22.9782,-2.8871,15.5083,15.2830,15.3957,22.0578,2.6843,11.3213,10.9088,11.1151,0.0569,-0.2028,11.3213,11.3144,11.3179,0.5804,2.8871,14.0571,13.9544,14.0058,19.5566,-2.6843,0.1000,7.8141,75839.4000,-62789.6774
51.0000,15.3045,13.9107,36180.7000,13304.6000,22876.1000,2.4804,7271.3896,2269.2858,9540.6754,121.1402,15573.8858,28909.3104,13335.4246,15.2032,11.3819,52510.2000,0.0000,52510.2000,2.8423,10618.7260,0.0000,10618.7260,138.8122,0.0000,41891.4740,41891.4740,12.4859,15.5300,14.0080,-0.9258,-62494.1504,15.3045,12.8690,14.0868,12.3236,0.1206,15.5300,15.3066,15.4183,23.0799,-2.7217,15.5300,15.3045,15.4173,22.1878,2.6010,11.3819,10.9685,11.1752,0.7193,-0.1206,11.3819,11.3565,11.3692,1.6358,2.7217,13.7742,13.6677,13.7210,16.3837,-2.6010,0.1000,7.8141,75386.3000,-62494.1504
52.0000,15.3596,13.5843,37831.0000,11367.1000,26463.9000,2.4718,7596.4877,1941.4385,9537.9262,120.7203,13308.5385,30234.5123,16925.9738,15.2175,11.3918,57245.2000,0.0000,57245.2000,3.0951,11573.7841,0.0000,11573.7841,151.1595,0.0000,45671.4159,45671.4159,12.3177,15.5922,13.9549,-1.0416,-70309.5858,15.3596,13.1301,14.2449,14.7024,0.2078,15.5922,15.3677,15.4800,23.7616,-2.8873,15.5922,15.3596,15.4759,22.8643,2.6796,11.3918,11.0737,11.2327,1.3976,-0.2078,11.3918,11.3714,11.3816,2.0146,2.8873,13.3896,13.3372,13.3634,12.5678,-2.6796,0.1000,7.8141,83709.1000,-70309.5858
53.0000,15.0649,14.9700,33448.9000,21968.5000,11480.4000,2.7512,6747.8129,3725.1528,10472.9657,134.3643,25693.6528,26701.0871,1007.4343,15.0271,11.2031,53193.3000,0.0000,53193.3000,2.8753,10785.0928,0.0000,10785.0928,140.4242,0.0000,42408.2072,42408.2072,12.8057,15.1696,13.9876,-0.7600,-51299.9982,15.0649,12.7351,13.9000,10.6166,0.0414,15.1696,15.0606,15.1151,19.2171,-2.8339,15.1696,15.0649,15.1173,18.4486,2.7926,11.2031,11.1797,11.1914,0.8650,-0.0414,11.2031,11.2312,11.2172,0.2174,2.8339,14.9138,14.4035,14.6586,29.0528,-2.7926,0.1000,7.8141,64673.7000,-51299.9982
54.0000,11.8849,12.9767,27152.5000,28504.9000,-1352.4000,2.7462,5772.7794,4487.7024,10260.4819,134.1199,32992.6024,21379.7206,-11612.8819,14.3517,11.8175,57925.1000,0.0000,57925.1000,3.1417,11865.0205,0.0000,11865.0205,153.4370,0.0000,46060.0795,46060.0795,11.6214,16.4461,14.0338,-0.5421,-36592.2837,12.9767,13.1386,13.0577,1.3277,2.4863,16.2628,15.7063,15.9845,30.3865,-2.2263,12.9767,14.8757,13.9262,4.7922,-0.2599,11.8175,11.6291,11.7233,7.4206,-2.4863,11.8175,11.6214,11.7195,6.7833,2.2263,11.6214,14.3314,12.9764,6.4891,0.2599,0.1000,7.8141,56572.7000,-36592.2837
55.0000,12.2693,16.3774,20926.3000,82059.1000,-61132.8000,4.9595,4419.9476,13030.6046,17450.5522,242.2147,95089.7046,16506.3524,-78583.3522,15.3133,11.5439,33467.6000,0.0000,33467.6000,1.8374,6756.8646,0.0000,6756.8646,89.7359,0.0000,26710.7354,26710.7354,15.5800,12.9510,14.2655,0.4690,31659.1011,16.3774,15.3133,15.8454,37.2052,2.2656,15.3133,15.0855,15.1994,19.4725,0.4282,16.3774,15.6587,16.0180,32.8217,-2.6939,11.5453,11.5380,11.5416,4.2690,-2.2656,12.9510,11.5509,12.2510,12.4903,-0.4282,12.9510,12.8844,12.9177,8.0909,2.6939,0.1000,7.8141,-27665.2000,31659.1011
56.0000,12.2305,18.0057,7283.4000,121363.0000,-114079.6000,6.0549,1539.3803,19255.0407,20794.4210,295.7114,140618.0407,5744.0197,-134874.0210,17.0933,13.2331,25918.9000,0.0000,25918.9000,1.3986,5101.6823,0.0000,5101.6823,68.3062,0.0000,20817.2177,20817.2177,16.9986,12.0493,14.5240,1.3168,88884.8272,18.0057,17.0933,17.5495,53.3379,2.4845,17.0933,15.6922,16.3928,34.8034,1.0859,18.0057,17.3959,17.7008,50.3124,-3.5704,12.6804,12.3162,12.4983,15.7661,-2.4845,12.0493,11.9686,12.0090,8.2246,-1.0859,12.0493,12.1709,12.1101,-0.5751,3.5704,0.1000,7.8141,-88160.7000,88884.8272
57.0000,12.3724,18.4569,4162.6000,132306.9000,-128144.3000,6.3951,877.6660,21058.6046,21936.2706,312.3277,153365.5046,3284.9340,-150080.5706,17.7377,18.4434,6767.2000,6237.7000,529.5000,0.6896,1320.4392,1086.5458,2406.9849,33.6799,7324.2458,5446.7608,-1877.4849,17.6816,11.8216,14.7516,1.9105,128956.9129,18.4569,17.7377,18.0973,54.5515,2.3616,17.7377,16.7952,17.2664,43.3005,1.6720,18.4569,18.0491,18.2530,52.4059,-4.0335,13.7372,13.2376,13.4874,25.7152,-2.3616,11.8216,11.7961,11.8089,5.6449,-1.6720,11.8216,11.8659,11.8437,-1.5610,4.0335,0.1000,7.8141,-127614.8000,128956.9129
58.0000,12.1702,18.3840,2688.0000,140544.1000,-137856.1000,6.7048,568.7042,22268.1090,22836.8132,327.4530,162812.2090,2119.2958,-160692.9132,12.0233,14.6895,2658.7000,5847.7000,-3189.0000,0.4533,565.1248,932.8626,1497.9874,22.1360,6780.5626,2093.5752,-4686.9874,17.6718,12.1794,14.9256,2.2465,151638.1496,18.3840,17.7636,18.0738,50.3401,2.0839,17.2144,16.8730,17.0437,37.8610,2.5371,18.3840,18.1103,18.2472,48.8982,-4.6210,12.0233,12.2746,12.1490,6.5812,-2.0839,12.1794,12.0233,12.1013,9.4223,-2.5371,12.1794,12.1232,12.1513,3.8666,4.6210,0.1000,7.8141,-141045.1000,151638.1496
59.0000,12.1546,18.4725,1578.5000,148044.5000,-146466.0000,6.9865,334.0545,23448.2712,23782.3257,341.2109,171492.7712,1244.4455,-170248.3257,12.1209,16.1747,1060.4000,5310.3000,-4249.9000,0.3404,225.0339,848.1718,1073.2057,16.6268,6158.4718,835.3661,-5323.1057,17.8374,12.2364,15.0369,2.3450,158285.0222,18.4725,17.8732,18.1728,49.2281,2.2154,17.6469,17.1568,17.4019,41.1512,2.5558,18.4725,18.2020,18.3372,47.9767,-4.7712,12.1209,12.0538,12.0873,6.9650,-2.2154,12.2364,12.1209,12.1786,9.8420,-2.5558,12.2364,12.2014,12.2189,5.0847,4.7712,0.1000,7.8141,-150715.9000,158285.0222
60.0000,12.1872,18.5681,833.2000,155336.3000,-154503.1000,7.2853,176.2304,24621.1855,24797.4160,355.8033,179957.4855,656.9696,-179300.5160,12.1696,17.7485,98.0000,7568.9000,-7470.9000,0.4044,20.7806,1209.6640,1230.4445,19.7489,8778.5640,77.2194,-8701.3445,18.0182,12.2734,15.1458,2.5242,170385.1828,18.5681,17.9931,18.2806,48.7165,2.2936,17.9564,17.4781,17.7173,43.4660,2.6980,18.5681,18.3101,18.4391,47.6390,-4.9917,12.1696,12.0737,12.1216,7.7963,-2.2936,12.2734,12.1696,12.2215,9.9482,-2.6980,12.2734,12.2394,12.2564,5.8035,4.9917,0.1000,7.8141,-161974.0000,170385.1828
61.0000,12.2615,18.6798,357.3000,162436.6000,-162079.3000,7.5920,75.4772,25789.6158,25865.0930,370.7802,188226.2158,281.8228,-187944.3930,12.2499,17.4675,524.4000,10210.0000,-9685.6000,0.5680,111.0509,1633.4329,1744.4839,27.7391,11843.4329,413.3491,-11430.0839,18.1338,12.3595,15.2467,2.6924,181735.4802,18.6798,18.1157,18.3978,48.6026,2.3413,17.9891,17.5946,17.7918,42.7843,2.9093,18.6798,18.4326,18.5562,47.7215,-5.2506,12.2499,12.1372,12.1936,8.7458,-2.3413,12.3595,12.2499,12.3047,10.6278,-2.9093,12.3595,12.3169,12.3382,6.9844,5.2506,0.1000,7.8141,-171764.9000,181735.4802
62.0000,12.3206,18.7614,25.3000,169915.9000,-169890.6000,7.9264,5.3391,27012.9992,27018.3383,387.1107,196928.8992,19.9609,-196908.9383,12.3127,18.0191,0.0000,11637.8000,-11637.8000,0.6134,0.0000,1863.3513,1863.3513,29.9585,13501.1513,0.0000,-13501.1513,18.2606,12.4161,15.3383,2.8519,192506.4028,18.7614,18.2262,18.4938,48.3990,2.4376,18.1845,17.7790,17.9818,43.9185,3.0511,18.7614,18.5283,18.6448,47.5802,-5.4887,12.3127,12.1996,12.2561,9.3814,-2.4376,12.4161,12.3127,12.3644,10.9743,-3.0511,12.4161,12.3743,12.3952,7.7039,5.4887,0.1000,7.8141,-181528.4000,192506.4028
63.0000,12.3710,18.8122,0.0000,175859.5000,-175859.5000,8.2053,0.0000,27989.7438,27989.7438,400.7315,203849.2438,0.0000,-203849.2438,12.3637,18.0693,0.0000,9640.2000,-9640.2000,0.5082,0.0000,1544.5234,1544.5234,24.8219,11184.7234,0.0000,-11184.7234,18.3417,12.4671,15.4044,2.9249,197433.3308,18.8122,18.3130,18.5626,48.0254,2.5657,18.2727,17.8860,18.0793,43.8922,3.0739,18.8122,18.5901,18.7011,47.1931,-5.6396,12.3637,12.2538,12.3087,9.8203,-2.5657,12.4671,12.3637,12.4154,11.2405,-3.0739,12.4671,12.4243,12.4457,8.2940,5.6396,0.1000,7.8141,-185499.7000,197433.3308
64.0000,12.4214,18.8568,73.3000,180290.4000,-180217.1000,8.4186,15.4422,28727.6721,28743.1142,411.1523,209018.0721,57.8578,-208960.2142,12.4152,18.1203,0.0000,9614.3000,-9614.3000,0.5070,0.0000,1541.3991,1541.3991,24.7598,11155.6991,0.0000,-11155.6991,18.4033,12.5189,15.4611,3.0011,202576.3151,18.8568,18.3777,18.6172,47.6396,2.6372,18.3362,17.9640,18.1501,43.7218,3.1442,18.8568,18.6422,18.7495,46.8656,-5.7814,12.4152,12.3047,12.3600,10.2169,-2.6372,12.5189,12.4152,12.4671,11.5388,-3.1442,12.5189,12.4746,12.4968,8.8557,5.7814,0.1000,7.8141,-189831.4000,202576.3151
65.0000,12.4812,18.9113,143.9000,185055.8000,-184911.9000,8.6476,30.2848,29526.9434,29557.2283,422.3348,214582.7434,113.6152,-214469.1283,12.4775,18.1821,0.0000,12323.2000,-12323.2000,0.6499,0.0000,1977.2953,1977.2953,31.7421,14300.4953,0.0000,-14300.4953,18.4661,12.5808,15.5235,3.1267,211050.2425,18.9113,18.4389,18.6751,47.4225,2.6659,18.3885,18.0377,18.2131,43.6027,3.3158,18.9113,18.7036,18.8075,46.7645,-5.9817,12.4775,12.3619,12.4197,10.6987,-2.6659,12.5808,12.4775,12.5292,11.9711,-3.3158,12.5808,12.5344,12.5576,9.4999,5.9817,0.1000,7.8141,-197235.1000,211050.2425
66.0000,12.5458,18.9632,333.5000,189255.0000,-188921.5000,8.8572,70.1110,30241.2235,30311.3345,432.5714,219496.2235,263.3890,-219232.8345,12.5443,18.0807,245.0000,14391.5000,-14146.5000,0.7731,51.6349,2311.1698,2362.8048,37.7581,16702.6698,193.3651,-16509.3048,18.5157,12.6472,15.5815,3.2294,217981.2595,18.9632,18.4978,18.7305,47.2550,2.6947,18.4048,18.0779,18.2414,43.1597,3.4678,18.9632,18.7621,18.8626,46.6842,-6.1625,12.5443,12.4240,12.4841,11.2076,-2.6947,12.6472,12.5443,12.5957,12.4401,-3.4678,12.6472,12.5990,12.6231,10.1513,6.1625,0.1000,7.8141,-203068.0000,217981.2595
67.0000,12.4111,18.5886,2335.1000,105120.5000,-102785.4000,5.0374,492.0229,16746.1146,17238.1375,246.0176,121866.6146,1843.0771,-120023.5375,18.0883,14.7086,3992.4000,146.8000,3845.6000,0.2343,775.4077,25.7344,801.1421,11.4441,172.5344,3216.9923,3044.4579,18.0923,12.4104,15.2513,1.5594,105260.9932,18.5886,18.0883,18.3384,41.7516,1.7572,18.0883,17.5855,17.8369,37.6262,1.5229,18.5886,18.3276,18.4581,41.1059,-3.2801,12.6457,12.4537,12.5497,11.7009,-1.7572,12.4104,12.3282,12.3693,9.3549,-1.5229,12.4104,12.3883,12.3993,7.2677,3.2801,0.1000,7.8141,-98939.8000,105260.9932
