Time [hr],building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
37.0000,12.3564,17.5355,14763.9000,121897.9000,-107134.0000,6.4900,3113.7520,19394.8211,22508.5731,316.9598,141292.7211,11650.1480,-129642.5731,12.3327,15.3295,3153.5000,8282.2000,-5128.7000,0.6162,666.9065,1326.4208,1993.3273,30.0924,9608.6208,2486.5935,-7122.0273,16.9072,12.3888,14.6480,1.8347,123842.0937,17.5355,16.9470,17.2412,41.9541,1.9579,16.5598,16.2335,16.3967,31.7158,2.5741,17.5355,17.2898,17.4126,40.2078,-4.5320,12.3327,12.3137,12.3232,5.2457,-1.9579,12.3888,12.3327,12.3607,8.2548,-2.5741,12.3888,12.3748,12.3818,5.3625,4.5320,0.1000,7.8141,-112262.7000,123842.0937
38.0000,12.1545,17.6044,11982.1000,129962.0000,-117979.9000,6.7125,2535.7527,20584.1719,23119.9245,327.8261,150546.1719,9446.3473,-141099.8245,12.1395,17.0872,800.7000,9777.2000,-8976.5000,0.5611,169.8695,1562.0006,1731.8701,27.4046,11339.2006,630.8305,-10708.3701,17.0984,12.1564,14.6274,2.0540,138645.4984,17.6044,17.0531,17.3288,41.8489,2.0504,17.0604,16.6095,16.8350,36.6567,2.6116,17.6044,17.3723,17.4884,40.2165,-4.6620,12.1395,12.1365,12.1380,3.9378,-2.0504,12.1564,12.1395,12.1479,5.9610,-2.6116,12.1564,12.1623,12.1594,3.3783,4.6620,0.1000,7.8141,-126956.4000,138645.4984
39.0000,11.9929,17.6746,9507.7000,137763.7000,-128256.0000,6.9368,2017.6570,21741.1835,23758.8405,338.7817,159504.8835,7490.0430,-152014.8405,11.9792,17.0764,509.7000,7882.8000,-7373.1000,0.4445,108.4189,1256.8237,1365.2426,21.7076,9139.6237,401.2811,-8738.3426,17.2018,11.9922,14.5970,2.1973,148315.3212,17.6746,17.1529,17.4138,41.8404,2.1641,17.1399,16.7518,16.9459,36.8236,2.6086,17.6746,17.4477,17.5612,40.3016,-4.7727,11.9792,11.9822,11.9807,2.8975,-2.1641,11.9922,11.9792,11.9857,4.5486,-2.6086,11.9922,11.9977,11.9950,2.2677,4.7727,0.1000,7.8141,-135629.1000,148315.3212
40.0000,11.8876,17.7453,7544.0000,144269.2000,-136725.2000,7.1280,1603.8242,22714.5504,24318.3746,348.1209,166983.7504,5940.1758,-161043.5746,11.8755,16.4498,1019.6000,7968.2000,-6948.6000,0.4781,217.2520,1268.8074,1486.0593,23.3482,9237.0074,802.3480,-8434.6593,17.2525,11.8939,14.5732,2.3290,157205.5475,17.7453,17.2378,17.4915,41.8294,2.2166,17.0980,16.7579,16.9280,35.7054,2.6947,17.7453,17.5239,17.6346,40.4570,-4.9114,11.8755,11.8723,11.8739,2.4131,-2.2166,11.8939,11.8755,11.8847,3.9271,-2.6947,11.8939,11.8945,11.8942,1.9009,4.9114,0.1000,7.8141,-143673.8000,157205.5475
41.0000,11.8284,17.8057,6215.3000,150403.3000,-144188.0000,7.3374,1322.6906,23649.2480,24971.9386,358.3490,174052.5480,4892.6094,-169159.9386,11.8186,16.0778,1835.3000,10790.4000,-8955.1000,0.6735,391.4267,1716.9923,2108.4191,32.8909,12507.3923,1443.8733,-11063.5191,17.2781,11.8430,14.5606,2.4879,167936.3662,17.8057,17.3040,17.5548,41.7171,2.2213,17.0187,16.7207,16.8697,34.4415,2.8948,17.8057,17.5936,17.6996,40.5480,-5.1161,11.8186,11.8054,11.8120,2.3625,-2.2213,11.8430,11.8186,11.8308,3.8066,-2.8948,11.8430,11.8384,11.8407,1.9827,5.1161,0.1000,7.8141,-153143.1000,167936.3662
42.0000,11.8458,17.9263,5016.4000,156134.3000,-151117.9000,7.5364,1067.2305,24559.8888,25627.1193,368.0649,180694.1888,3949.1695,-176745.0193,11.8393,14.5835,5766.6000,13366.7000,-7600.1000,1.0352,1229.4586,2127.4818,3356.9404,50.5584,15494.1818,4537.1414,-10957.0404,17.1976,11.8812,14.5394,2.6039,175762.5166,17.9263,17.3959,17.6611,42.2033,2.1671,16.4867,16.3302,16.4085,28.5579,3.2023,17.9263,17.7149,17.8206,41.3566,-5.3693,11.8393,11.8011,11.8202,3.0280,-2.1671,11.8812,11.8393,11.8603,4.5861,-3.2023,11.8812,11.8639,11.8726,2.9514,5.3693,0.1000,7.8141,-158718.0000,175762.5166
43.0000,11.8848,16.8252,11809.6000,79636.0000,-67826.4000,4.3492,2510.7961,12537.5455,15048.3416,212.4070,92173.5455,9298.8039,-82874.7416,16.6469,13.0891,13038.3000,100.8000,12937.5000,0.7551,2582.2976,17.2254,2599.5230,36.8782,118.0254,10456.0024,10337.9770,16.5394,11.7478,14.1436,0.9841,66423.6533,16.8252,16.6469,16.7360,30.2081,1.7014,16.6469,15.9457,16.2963,27.8395,0.9463,16.8252,16.7516,16.7884,28.1627,-2.6478,12.3305,12.0885,12.2095,8.0882,-1.7014,11.7478,11.7252,11.7365,3.3027,-0.9463,11.7478,11.7538,11.7508,1.8214,2.6478,0.1000,7.8141,-54888.9000,66423.6533
44.0000,11.9308,17.1423,9821.9000,83235.1000,-73413.2000,4.4086,2086.5518,13117.5888,15204.1405,215.3110,96352.6888,7735.3482,-88617.3405,16.6112,12.6669,16320.1000,0.0000,16320.1000,0.8602,3233.8920,0.0000,3233.8920,42.0100,0.0000,13086.2080,13086.2080,16.5573,11.8706,14.2139,0.9503,64144.0449,17.1423,16.6112,16.8767,33.1622,1.7563,16.6112,15.8531,16.2322,27.4831,0.8961,17.1423,16.7952,16.9687,31.9046,-2.6524,12.1797,12.1007,12.1402,6.7377,-1.7563,11.8706,11.7120,11.7913,4.3824,-0.8961,11.8706,11.8183,11.8444,3.4768,2.6524,0.1000,7.8141,-57093.1000,64144.0449
45.0000,12.0444,15.0940,18261.1000,42738.1000,-24477.0000,2.9842,3871.8312,6752.4715,10624.3027,145.7425,49490.5715,14389.2688,-35101.3027,15.4404,11.5145,21522.6000,0.0000,21522.6000,1.1351,4337.1251,0.0000,4337.1251,55.4364,0.0000,17185.4749,17185.4749,15.4385,12.7712,14.1048,0.2818,19023.2492,15.0940,15.4404,15.2672,13.8604,1.3731,15.4404,15.3462,15.3933,17.6493,0.2380,15.0940,15.4522,15.2731,11.6740,-1.6111,11.4852,11.6924,11.5888,0.0571,-1.3731,12.7712,11.3453,12.0582,7.7484,-0.2380,12.7712,12.3444,12.5578,12.2465,1.6111,0.1000,7.8141,-2954.4000,19023.2492
46.0000,12.1257,14.8231,18901.4000,37982.7000,-19081.3000,2.7966,4002.0333,6012.0582,10014.0915,136.5836,43994.7582,14899.3667,-29095.3915,14.7801,10.9444,21688.6000,0.0000,21688.6000,1.1677,4413.7483,0.0000,4413.7483,57.0286,0.0000,17274.8517,17274.8517,14.8102,13.4663,14.1382,0.1251,8443.5984,14.8231,14.7801,14.8016,11.5051,1.3214,14.7801,14.7890,14.7846,12.1265,0.1537,14.8231,14.8124,14.8177,9.7205,-1.4752,10.9597,11.2432,11.1015,-4.6992,-1.3214,13.4663,11.0763,12.2713,9.9099,-0.1537,13.4663,12.9162,13.1912,18.6202,1.4752,0.1000,7.8141,2607.3000,8443.5984
47.0000,11.8089,12.5289,25248.3000,26563.0000,-1314.7000,2.6082,5374.9419,4174.9315,9549.8733,127.3791,30737.9315,19873.3581,-10864.5733,13.3092,9.5401,44620.3000,0.0000,44620.3000,2.4308,9289.3276,0.0000,9289.3276,118.7187,0.0000,35330.9724,35330.9724,13.2440,15.0141,14.1291,-0.1498,-10113.7848,12.5289,13.1326,12.8307,-9.8006,2.1144,13.2440,14.4893,13.8667,3.1657,-0.3165,12.5289,13.2440,12.8864,-10.9515,-1.7979,9.5401,10.0855,9.8128,-18.6899,-2.1144,9.5401,12.3117,10.9259,-6.9117,0.3165,14.5384,13.8357,14.1870,28.8041,1.7979,0.1000,7.8141,43305.6000,-10113.7848
48.0000,14.7788,14.9141,29223.9000,21127.3000,8096.6000,2.5788,5922.3460,3557.6971,9480.0431,125.9445,24684.9971,23301.5540,-1383.4431,14.8135,11.1217,55005.3000,0.0000,55005.3000,3.0778,11188.2468,0.0000,11188.2468,150.3159,0.0000,43817.0532,43817.0532,12.6511,15.3927,14.0219,-0.8862,-59815.9791,14.7788,12.1932,13.4860,3.4780,0.1663,15.3927,14.9633,15.1780,21.9919,-2.9115,15.3927,14.7788,15.0857,21.0040,2.7451,11.1217,9.9294,10.5255,-6.6119,-0.1663,11.1217,11.1075,11.1146,-2.1875,2.9115,14.6121,14.2882,14.4501,29.0262,-2.7451,0.1000,7.8141,63101.9000,-59815.9791
49.0000,15.2135,14.7489,31936.3000,17973.2000,13963.1000,2.4984,6427.5714,3058.7565,9486.3278,122.0174,21031.9565,25508.7286,4476.7722,15.1112,11.3135,52589.6000,0.0000,52589.6000,2.8633,10649.3307,0.0000,10649.3307,139.8383,0.0000,41940.2693,41940.2693,12.7473,15.4906,14.1189,-0.8405,-56732.2358,15.2135,12.2991,13.7563,8.2626,0.1216,15.4906,15.2360,15.3633,23.2189,-2.7417,15.4906,15.2135,15.3521,22.6697,2.6200,11.3135,10.3929,10.8532,-2.2375,-0.1216,11.3135,11.2726,11.2931,0.7525,2.7417,14.5467,14.2903,14.4185,26.5349,-2.6200,0.1000,7.8141,66552.7000,-56732.2358
50.0000,15.3833,14.4144,34194.1000,15420.7000,18773.4000,2.4816,6863.6418,2635.3059,9498.9477,121.1963,18056.0059,27330.4582,9274.4523,15.2272,11.4075,57066.0000,0.0000,57066.0000,3.0905,11535.9096,0.0000,11535.9096,150.9341,0.0000,45530.0904,45530.0904,12.6387,15.6447,14.1417,-0.9571,-64604.4045,15.3833,12.8227,14.1030,13.1087,0.2030,15.6447,15.3962,15.5204,24.5352,-2.8875,15.6447,15.3833,15.5140,23.8221,2.6845,11.4075,10.7617,11.0846,0.4263,-0.2030,11.4075,11.3714,11.3894,2.0972,2.8875,14.1382,14.0018,14.0700,21.1007,-2.6845,0.1000,7.8141,75839.4000,-64604.4045
51.0000,15.4874,14.0907,36180.7000,13304.6000,22876.1000,2.4774,7250.5887,2279.5003,9530.0890,120.9927,15584.1003,28930.1113,13346.0110,15.3750,11.5454,52510.2000,0.0000,52510.2000,2.8379,10591.7768,0.0000,10591.7768,138.5972,0.0000,41918.4232,41918.4232,12.6149,15.7535,14.1842,-0.9533,-64345.7555,15.4874,12.7073,14.0973,12.9975,0.1202,15.7535,15.4930,15.6232,25.2520,-2.7177,15.7535,15.4874,15.6204,24.5340,2.5976,11.5454,10.8254,11.1854,1.3206,-0.1202,11.5454,11.4864,11.5159,3.6509,2.7177,13.9396,13.7955,13.8676,18.4882,-2.5976,0.1000,7.8141,75386.3000,-64345.7555
52.0000,15.6042,13.8228,37831.0000,11367.1000,26463.9000,2.4659,7567.5088,1953.1595,9520.6682,120.4327,13320.2595,30263.4912,16943.2318,15.4437,11.6030,57245.2000,0.0000,57245.2000,3.0856,11535.1965,0.0000,11535.1965,150.6972,0.0000,45710.0035,45710.0035,12.4999,15.8749,14.1874,-1.0706,-72268.4205,15.6042,13.0398,14.3220,15.9364,0.2066,15.8749,15.6162,15.7456,26.2805,-2.8791,15.8749,15.6042,15.7395,25.5266,2.6725,11.6030,10.9997,11.3013,2.4859,-0.2066,11.6030,11.5535,11.5782,4.2521,2.8791,13.6046,13.5194,13.5620,14.8910,-2.6725,0.1000,7.8141,83709.1000,-72268.4205
53.0000,15.3634,15.2678,33448.9000,21968.5000,11480.4000,2.7452,6716.1632,3752.4460,10468.6092,134.0719,25720.9460,26732.7368,1011.7908,15.3223,11.4786,53193.3000,0.0000,53193.3000,2.8637,10737.9123,0.0000,10737.9123,139.8596,0.0000,42455.3877,42455.3877,13.0520,15.5058,14.2789,-0.7864,-53083.0144,15.3634,12.5651,13.9642,11.4210,0.0395,15.5058,15.3609,15.4333,22.0292,-2.8242,15.5058,15.3634,15.4346,21.3963,2.7847,11.4786,11.0290,11.2538,1.6356,-0.0395,11.4786,11.4712,11.4749,2.8682,2.8242,15.2077,14.6553,14.9315,31.9282,-2.7847,0.1000,7.8141,64673.7000,-53083.0144
54.0000,12.0503,13.1437,27152.5000,28504.9000,-1352.4000,2.7412,5756.4608,4504.2686,10260.7294,133.8757,33009.1686,21396.0392,-11613.1294,14.5737,12.0239,57925.1000,0.0000,57925.1000,3.1252,11824.9367,0.0000,11824.9367,152.6302,0.0000,46100.1633,46100.1633,11.8201,16.8408,14.3304,-0.5585,-37696.1680,13.1437,13.2706,13.2072,3.0300,2.4763,16.6338,16.0328,16.3333,33.2550,-2.2115,13.1437,15.1129,14.1283,6.0196,-0.2649,12.0239,11.7877,11.9058,9.5126,-2.4763,12.0239,11.8201,11.9220,8.4420,2.2115,11.8201,14.5054,13.1627,7.9567,0.2649,0.1000,7.8141,56572.7000,-37696.1680
55.0000,12.4932,16.6036,20926.3000,82059.1000,-61132.8000,4.9597,4403.2069,13096.6512,17499.8581,242.2229,95155.7512,16523.0931,-78632.6581,15.5009,11.7137,33467.6000,0.0000,33467.6000,1.8301,6738.2341,0.0000,6738.2341,89.3768,0.0000,26729.3659,26729.3659,15.7972,13.2804,14.5388,0.4501,30380.1084,16.6036,15.5009,16.0522,39.3340,2.2632,15.5009,15.3525,15.4267,20.6189,0.4332,16.6036,15.8686,16.2361,34.2680,-2.6964,11.7142,11.6941,11.7042,5.7886,-2.2632,13.2804,11.7163,12.4983,14.6005,-0.4332,13.2804,13.1638,13.2221,10.9357,2.6964,0.1000,7.8141,-27665.2000,30380.1084
56.0000,12.3665,18.1382,7283.4000,121363.0000,-114079.6000,6.0612,1535.8275,19314.1320,20849.9595,296.0168,140677.1320,5747.5725,-134929.5595,17.2306,13.3558,25918.9000,0.0000,25918.9000,1.3940,5092.1004,0.0000,5092.1004,68.0786,0.0000,20826.7996,20826.7996,17.1465,12.1669,14.6567,1.3280,89639.0114,18.1382,17.2306,17.6844,54.3282,2.4850,17.2306,15.8630,16.5468,35.1442,1.0911,18.1382,17.5381,17.8381,50.7179,-3.5761,12.8154,12.4468,12.6311,16.7833,-2.4850,12.1669,12.1249,12.1459,8.8216,-1.0911,12.1669,12.3107,12.2388,-0.1622,3.5761,0.1000,7.8141,-88160.7000,89639.0114
57.0000,12.3286,18.4078,4162.6000,132306.9000,-128144.3000,6.3998,878.3196,21037.7624,21916.0820,312.5561,153344.6624,3284.2804,-150060.3820,17.7349,18.4413,6767.2000,6237.7000,529.5000,0.6890,1320.4885,1086.4909,2406.9794,33.6501,7324.1909,5446.7115,-1877.4794,17.6855,11.7001,14.6928,1.9531,131836.4087,18.4078,17.7349,18.0713,53.5847,2.3629,17.7349,16.8496,17.2923,42.2409,1.6739,18.4078,18.0321,18.2199,50.8629,-4.0369,13.7144,13.2526,13.4835,25.0394,-2.3629,11.7001,11.7688,11.7345,3.7967,-1.6739,11.7001,11.7877,11.7439,-3.7326,4.0369,0.1000,7.8141,-127614.8000,131836.4087
58.0000,11.9191,18.1297,2688.0000,140544.1000,-137856.1000,6.7031,571.1497,22143.5418,22714.6915,327.3705,162687.6418,2116.8503,-160570.7915,11.7717,14.4363,2658.7000,5847.7000,-3189.0000,0.4533,567.4792,929.9650,1497.4442,22.1361,6777.6650,2091.2208,-4686.4442,17.4925,11.8412,14.6669,2.3109,155986.6227,18.1297,17.5921,17.8609,47.4013,2.0833,17.0282,16.7531,16.8906,34.9566,2.5365,18.1297,17.8984,18.0140,45.3189,-4.6198,11.7717,12.1101,11.9409,3.6709,-2.0833,11.8412,11.7717,11.8065,5.3618,-2.5365,11.8412,11.8329,11.8371,-0.3840,4.6198,0.1000,7.8141,-141045.1000,155986.6227
59.0000,11.7200,18.0390,1578.5000,148044.5000,-146466.0000,6.9761,336.5503,23222.5802,23559.1305,340.7027,171267.0802,1241.9497,-170025.1305,11.6854,15.7365,1060.4000,5310.3000,-4249.9000,0.3405,226.6589,843.6146,1070.2734,16.6287,6153.9146,833.7411,-5320.1734,17.4888,11.7050,14.5969,2.4181,163219.6531,18.0390,17.5328,17.7859,44.6867,2.2119,17.2931,16.8795,17.0863,36.8006,2.5524,18.0390,17.8153,17.9271,42.8470,-4.7642,11.6854,11.7139,11.6997,2.3939,-2.2119,11.7050,11.6854,11.6952,4.1613,-2.5524,11.7050,11.7228,11.7139,-0.7960,4.7642,0.1000,7.8141,-150715.9000,163219.6531
60.0000,11.6071,17.9936,833.2000,155336.3000,-154503.1000,7.2661,177.9916,24305.8216,24483.8132,354.8649,179642.1216,655.2084,-178986.9132,11.5872,17.1685,98.0000,7568.9000,-7470.9000,0.4038,20.9816,1200.9988,1221.9804,19.7211,8769.8988,77.0184,-8692.8804,17.5289,11.5986,14.5638,2.5990,175434.4711,17.9936,17.5127,17.7532,43.0842,2.2874,17.4611,17.0611,17.2611,38.0173,2.6912,17.9936,17.7818,17.8877,41.4712,-4.9787,11.5872,11.5889,11.5880,2.0811,-2.2874,11.5986,11.5872,11.5929,3.2407,-2.6912,11.5986,11.6154,11.6070,-1.0778,4.9787,0.1000,7.8141,-161974.0000,175434.4711
61.0000,11.5502,17.9777,357.3000,162436.6000,-162079.3000,7.5649,76.4028,25385.0927,25461.4956,369.4562,187821.6927,280.8972,-187540.7956,11.5347,16.7534,524.4000,10210.0000,-9685.6000,0.5672,112.3715,1619.0571,1731.4286,27.7012,11829.0571,412.0285,-11417.0286,17.5172,11.5529,14.5351,2.7714,187072.1340,17.9777,17.5119,17.7448,42.0714,2.3326,17.3636,17.0481,17.2058,36.3895,2.8998,17.9777,17.7772,17.8774,40.6781,-5.2323,11.5347,11.5244,11.5295,2.0896,-2.3326,11.5529,11.5347,11.5438,3.0258,-2.8998,11.5529,11.5617,11.5573,-0.7726,5.2323,0.1000,7.8141,-171764.9000,187072.1340
62.0000,11.4925,17.9457,25.3000,169915.9000,-169890.6000,7.8913,5.4154,26520.3624,26525.7778,385.3989,196436.2624,19.8846,-196416.3778,11.4800,17.1928,0.0000,11637.8000,-11637.8000,0.6119,0.0000,1844.2686,1844.2686,29.8828,13482.0686,0.0000,-13482.0686,17.5305,11.4928,14.5117,2.9336,198015.8730,17.9457,17.5100,17.7279,41.1187,2.4265,17.4461,17.1191,17.2826,36.7882,3.0384,17.9457,17.7592,17.8525,39.8193,-5.4648,11.4800,11.4708,11.4754,1.9495,-2.4265,11.4928,11.4800,11.4864,2.6489,-3.0384,11.4928,11.5021,11.4975,-0.7683,5.4648,0.1000,7.8141,-181528.4000,198015.8730
63.0000,11.4400,17.8964,0.0000,175859.5000,-175859.5000,8.1630,0.0000,27416.5339,27416.5339,398.6678,203276.0339,0.0000,-203276.0339,11.4291,17.1424,0.0000,9640.2000,-9640.2000,0.5068,0.0000,1526.7806,1526.7806,24.7489,11166.9806,0.0000,-11166.9806,17.5123,11.4401,14.4762,3.0082,203050.3360,17.8964,17.4952,17.6958,40.1303,2.5521,17.4367,17.1298,17.2833,36.2068,3.0588,17.8964,17.7209,17.8086,38.8573,-5.6109,11.4291,11.4213,11.4252,1.7687,-2.5521,11.4401,11.4291,11.4346,2.3377,-3.0588,11.4401,11.4485,11.4443,-0.7614,5.6109,0.1000,7.8141,-185499.7000,203050.3360
64.0000,11.4072,17.8601,73.3000,180290.4000,-180217.1000,8.3700,15.7128,28087.1487,28102.8616,408.7773,208377.5487,57.5872,-208319.9616,11.3974,17.1115,0.0000,9614.3000,-9614.3000,0.5053,0.0000,1522.1086,1522.1086,24.6781,11136.4086,0.0000,-11136.4086,17.4913,11.4113,14.4513,3.0834,208131.2915,17.8601,17.4765,17.6683,39.3367,2.6216,17.4175,17.1242,17.2709,35.6178,3.1269,17.8601,17.6910,17.7755,38.1534,-5.7484,11.3974,11.3867,11.3921,1.7450,-2.6216,11.4113,11.3974,11.4044,2.2794,-3.1269,11.4113,11.4165,11.4139,-0.5455,5.7484,0.1000,7.8141,-189831.4000,208131.2915
65.0000,11.3951,17.8446,143.9000,185055.8000,-184911.9000,8.5933,30.8534,28821.9201,28852.7735,419.6820,213877.7201,113.0466,-213764.6735,11.3867,17.1013,0.0000,12323.2000,-12323.2000,0.6476,0.0000,1950.7270,1950.7270,31.6279,14273.9270,0.0000,-14273.9270,17.4812,11.4045,14.4428,3.2087,216588.2030,17.8446,17.4671,17.6558,38.8128,2.6486,17.3952,17.1209,17.2580,35.1309,3.2962,17.8446,17.6810,17.7628,37.7597,-5.9447,11.3867,11.3707,11.3787,1.9012,-2.6486,11.4045,11.3867,11.3956,2.4358,-3.2962,11.4045,11.4059,11.4052,-0.1581,5.9447,0.1000,7.8141,-197235.1000,216588.2030
66.0000,11.3879,17.8260,333.5000,189255.0000,-188921.5000,8.7979,71.5141,29471.3547,29542.8688,429.6746,218726.3547,261.9859,-218464.3688,11.3809,16.9255,245.0000,14391.5000,-14146.5000,0.7705,52.6353,2277.9763,2330.6115,37.6289,16669.4763,192.3647,-16477.1115,17.4595,11.3994,14.4294,3.3133,223650.0449,17.8260,17.4575,17.6417,38.3089,2.6758,17.3385,17.0872,17.2128,34.3204,3.4463,17.8260,17.6691,17.7475,37.3488,-6.1221,11.3809,11.3622,11.3715,2.0632,-2.6758,11.3994,11.3809,11.3901,2.5696,-3.4463,11.3994,11.3992,11.3993,0.1656,6.1221,0.1000,7.8141,-203068.0000,223650.0449
67.0000,11.2126,17.4079,2335.1000,105120.5000,-102785.4000,5.0049,502.2535,16307.3881,16809.6416,244.4336,121427.8881,1832.8465,-119595.0416,17.0423,13.7438,3992.4000,146.8000,3845.6000,0.2393,786.3859,25.2579,811.6438,11.6874,172.0579,3206.0141,3033.9562,17.0431,11.0171,14.0301,1.6409,110763.5340,17.4079,17.0423,17.2251,32.9912,1.7481,17.0423,16.6557,16.8490,29.7772,1.5088,17.4079,17.2226,17.3152,31.9347,-3.2569,11.4978,11.4222,11.4600,3.3286,-1.7481,11.0171,11.1415,11.0793,-1.0196,-1.5088,11.0171,11.1002,11.0586,-3.6143,3.2569,0.1000,7.8141,-98939.8000,110763.5340
68.0000,11.2893,17.4347,2839.2000,104292.8000,-101453.6000,4.9897,609.8659,16205.9536,16815.8195,243.6878,120498.7536,2229.3341,-118269.4195,16.9569,12.9806,6111.3000,0.0000,6111.3000,0.3199,1205.1644,0.0000,1205.1644,15.6234,0.0000,4906.1356,4906.1356,16.9613,11.2254,14.0933,1.5306,103312.7543,17.4347,16.9569,17.1958,33.2031,1.7699,16.9569,16.4872,16.7221,28.8089,1.4500,17.4347,17.1748,17.3048,32.4839,-3.2198,11.4923,11.4408,11.4665,3.3838,-1.7699,11.2254,11.1639,11.1946,1.1301,-1.4500,11.2254,11.2061,11.2157,-0.7529,3.2198,0.1000,7.8141,-95342.3000,103312.7543
69.0000,11.4606,16.9714,5568.1000,63944.5000,-58376.4000,3.2718,1192.4935,9973.4545,11165.9480,159.7892,73917.9545,4375.6065,-69542.3480,16.5749,12.6097,11898.7000,0.0000,11898.7000,0.6238,2358.9747,0.0000,2358.9747,30.4638,0.0000,9539.7253,9539.7253,16.5434,11.4118,13.9776,0.7765,52411.9831,16.9714,16.5749,16.7731,28.3142,1.2985,16.5749,15.9916,16.2832,23.9613,0.6748,16.9714,16.7321,16.8518,27.2744,-1.9733,11.8850,11.6304,11.7577,6.9247,-1.2985,11.4118,11.2150,11.3134,2.7454,-0.6748,11.4118,11.3489,11.3803,1.4899,1.9733,0.1000,7.8141,-46477.7000,52411.9831
70.0000,11.6502,16.9428,6617.8000,60384.7000,-53766.9000,3.1664,1412.6708,9457.5058,10870.1766,154.6411,69842.2058,5205.1292,-64637.0766,16.4205,12.4837,14174.6000,0.0000,14174.6000,0.7480,2816.3037,0.0000,2816.3037,36.5331,0.0000,11358.2963,11358.2963,16.3683,11.6931,14.0307,0.6460,43608.2865,16.9428,16.4205,16.6816,28.1144,1.3048,16.4205,15.6355,16.0280,21.9637,0.5568,16.9428,16.5874,16.7651,27.2463,-1.8616,11.9774,11.7750,11.8762,7.8129,-1.3048,11.6931,11.2970,11.4951,4.8698,-0.5568,11.6931,11.5627,11.6279,4.4077,1.8616,0.1000,7.8141,-39592.3000,43608.2865
71.0000,11.9055,14.9167,9624.1000,48169.9000,-38545.8000,2.7655,2045.4181,7587.1530,9632.5711,135.0610,55757.0530,7578.6819,-48178.3711,15.2172,11.3076,34567.8000,0.0000,34567.8000,1.8292,6988.9232,0.0000,6988.9232,89.3348,0.0000,27578.8768,27578.8768,15.2415,12.7965,14.0190,0.3240,21868.7038,14.9167,15.2172,15.0669,9.2123,1.9925,15.2172,15.3516,15.2844,14.0330,0.1633,14.9167,15.2332,15.0749,7.5025,-2.1557,11.2599,11.3937,11.3268,0.7064,-1.9925,12.7965,10.7246,11.7606,7.7354,-0.1633,12.7965,12.3785,12.5875,15.5595,2.1557,0.1000,7.8141,-3978.0000,21868.7038
72.0000,11.7983,14.4129,11719.1000,41678.7000,-29959.6000,2.5784,2495.2544,6549.1450,9044.3994,125.9270,48227.8450,9223.8456,-39003.9994,14.5382,10.7212,43748.3000,0.0000,43748.3000,2.3648,8935.6732,0.0000,8935.6732,115.4912,0.0000,34812.6268,34812.6268,14.5298,13.5309,14.0303,0.0858,5790.3397,14.4129,14.4981,14.4555,5.4101,2.0775,14.5298,14.8284,14.6791,8.8028,-0.2873,14.4129,14.5298,14.4714,4.0079,-1.7902,10.7212,10.9068,10.8140,-4.6128,-2.0775,10.7212,11.6899,11.2056,0.3717,0.2873,13.2354,12.8328,13.0341,18.8635,1.7902,0.1000,7.8141,13788.7000,5790.3397
