Hour,Rejection Rate (kW),Extraction Rate (kW),Net Rate (kw), ,Timestep Hours,Average Load (kW),Average Load (kW/m),EFT (C)
4573,-383.6680516158446,0.0,-383.6680516158446,,,,,
4574,-394.3911397347564,0.0,-394.3911397347564,,,,,
4575,-405.52520536062104,0.0,-405.52520536062104,,,,,
4576,-408.7274051022954,0.0,-408.7274051022954,,,,,
4577,-413.6796840610774,0.0,-413.6796840610774,,,,,
4578,-367.4755378419019,0.0,-367.4755378419019,,,,,
4579,-305.66965801502823,0.0,-305.66965801502823,,,,,
4580,-284.9892698651602,0.0,-284.9892698651602,,,,,
4581,-242.58598062278708,0.0,-242.58598062278708,,,,,
4582,-209.58825410828595,0.0,-209.58825410828595,,,,,
4583,-0.0,0.0,0.0,,,,,
4584,-0.0,0.0,0.0,,,,,
4585,-0.0,0.0,0.0,,,,,
4586,-0.0,0.0,0.0,,,,,
4587,-0.0,0.0,0.0,,,,,
4588,-0.0,0.0,0.0,,,,,
4589,-0.0,0.0,0.0,,,,,
4590,-0.0,0.0,0.0,,,,,
4591,-91.34077836404104,0.0,-91.34077836404104,,,,,
4592,-216.53582886332413,0.0,-216.53582886332413,,,,,
4593,-313.84194574078595,0.0,-313.84194574078595,,,,,
4594,-319.846669598623,0.0,-319.846669598623,,,,,
4595,-346.1971774194174,0.0,-346.1971774194174,,,,,
4596,-360.92729623111956,0.0,-360.92729623111956,,,,,
4597,-359.42380351818366,0.0,-359.42380351818366,,,,,
4598,-376.78075356182626,0.0,-376.78075356182626,,,,,
4599,-392.5588650162582,0.0,-392.5588650162582,,,,,
4600,-385.7914354017677,0.0,-385.7914354017677,,,,,
4601,-396.81248221322033,0.0,-396.81248221322033,,,,,
4602,-355.492118701668,0.0,-355.492118701668,,,,,
4603,-273.8319155139016,0.0,-273.8319155139016,,,,,
4604,-242.8661302900266,0.0,-242.8661302900266,,,,,
4605,-213.64391713939912,0.0,-213.64391713939912,,,,,
4606,-188.56743959015864,0.0,-188.56743959015864,,,,,
4607,-0.0,0.0,0.0,,,,,
4608,-0.0,0.0,0.0,,,,,
4609,-0.0,0.0,0.0,,,,,
4610,-0.0,0.0,0.0,,,,,
4611,-0.0,0.0,0.0,,,,,
4612,-0.0,0.0,0.0,,,,,
4613,-0.0,0.0,0.0,,,,,
4614,-0.0,0.0,0.0,,,,,
4615,-77.51412510512357,0.0,-77.51412510512357,,,,,
4616,-196.4763592302107,0.0,-196.4763592302107,,,,,
4617,-285.2492131383079,0.0,-285.2492131383079,,,,,
4618,-310.002045900823,0.0,-310.002045900823,,,,,
4619,-345.54303822085075,0.0,-345.54303822085075,,,,,
4620,-359.756010336304,0.0,-359.756010336304,,,,,
4621,-369.24274112179916,0.0,-369.24274112179916,,,,,
4622,-379.4007351686507,0.0,-379.4007351686507,,,,,
4623,-376.52046780742273,0.0,-376.52046780742273,,,,,
4624,-398.73380205822497,0.0,-398.73380205822497,,,,,
4625,-406.6314198168358,0.0,-406.6314198168358,,,,,
4626,-363.94455609466513,0.0,-363.94455609466513,,,,,
4627,-305.38334368518446,0.0,-305.38334368518446,,,,,
4628,-293.2310812858441,0.0,-293.2310812858441,,,,,
4629,-259.8234047081575,0.0,-259.8234047081575,,,,,
4630,-230.17035013774108,0.0,-230.17035013774108,,,,,
4631,-0.0,0.0,0.0,,,,,
4632,-0.0,0.0,0.0,,,,,
4633,-0.0,0.0,0.0,,,,,
4634,-0.0,0.0,0.0,,,,,
4635,-0.0,0.0,0.0,,,,,
4636,-0.0,0.0,0.0,,,,,
4637,-0.0,0.0,0.0,,,,,
4638,-0.0,0.0,0.0,,,,,
4639,-116.98645976041124,0.0,-116.98645976041124,,,,,
4640,-216.75124957321856,0.0,-216.75124957321856,,,,,
4641,-321.56626798396496,0.0,-321.56626798396496,,,,,
4642,-331.2406784976354,0.0,-331.2406784976354,,,,,
4643,-358.12237474616626,0.0,-358.12237474616626,,,,,
4644,-375.472475164693,0.0,-375.472475164693,,,,,
4645,-390.69576698473855,0.0,-390.69576698473855,,,,,
4646,-412.9330749234464,0.0,-412.9330749234464,,,,,
4647,-404.1313066495392,0.0,-404.1313066495392,,,,,
4648,-414.8167218303136,0.0,-414.8167218303136,,,,,
4649,-422.76913658985154,0.0,-422.76913658985154,,,,,
4650,-369.2290418715674,0.0,-369.2290418715674,,,,,
4651,-325.66131635949444,0.0,-325.66131635949444,,,,,
4652,-269.7985137644151,0.0,-269.7985137644151,,,,,
4653,-208.7923276698206,0.0,-208.7923276698206,,,,,
4654,-191.1672148028913,0.0,-191.1672148028913,,,,,
4655,-0.0,0.0,0.0,,,,,
4656,-0.0,0.0,0.0,,,,,
4657,-0.0,0.0,0.0,,,,,
4658,-0.0,0.0,0.0,,,,,
4659,-0.0,0.0,0.0,,,,,
4660,-0.0,0.0,0.0,,,,,
4661,-0.0,0.0,0.0,,,,,
4662,-0.0,0.0,0.0,,,,,
4663,-107.89529482535812,0.0,-107.89529482535812,,,,,
4664,-214.20627136141297,0.0,-214.20627136141297,,,,,
4665,-315.992043064661,0.0,-315.992043064661,,,,,
4666,-334.67508053073806,0.0,-334.67508053073806,,,,,
4667,-360.94099548135137,0.0,-360.94099548135137,,,,,
4668,-387.5757627444548,0.0,-387.5757627444548,,,,,
4669,-414.21737963267407,0.0,-414.21737963267407,,,,,
4670,-419.6114594114304,0.0,-419.6114594114304,,,,,
4671,-413.2584321164507,0.0,-413.2584321164507,,,,,
4672,-423.0807945326241,0.0,-423.0807945326241,,,,,
4673,-417.3921808738849,0.0,-417.3921808738849,,,,,
4674,-399.84344132699766,0.0,-399.84344132699766,,,,,
4675,-315.57044863877854,0.0,-315.57044863877854,,,,,
4676,-252.9580254545099,0.0,-252.9580254545099,,,,,
4677,-232.84786859553898,0.0,-232.84786859553898,,,,,
4678,-203.36982194683338,0.0,-203.36982194683338,,,,,
4679,-0.0,0.0,0.0,,,,,
4680,-0.0,0.0,0.0,,,,,
4681,-0.0,0.0,0.0,,,,,
4682,-0.0,0.0,0.0,,,,,
4683,-0.0,0.0,0.0,,,,,
4684,-0.0,0.0,0.0,,,,,
4685,-0.0,0.0,0.0,,,,,
4686,-0.0,0.0,0.0,,,,,
4687,-116.46314840155792,0.0,-116.46314840155792,,,,,
4688,-196.7445220534974,0.0,-196.7445220534974,,,,,
4689,-228.34663745063776,0.0,-228.34663745063776,,,,,
4690,-241.83354930380753,0.0,-241.83354930380753,,,,,
4691,-257.1746546758463,0.0,-257.1746546758463,,,,,
4692,-288.71341104066477,0.0,-288.71341104066477,,,,,
4693,-281.4952760935493,0.0,-281.4952760935493,,,,,
4694,-295.85209033643594,0.0,-295.85209033643594,,,,,
4695,-284.63719913420397,0.0,-284.63719913420397,,,,,
4696,-288.3332568467333,0.0,-288.3332568467333,,,,,
4697,-280.4089255501706,0.0,-280.4089255501706,,,,,
4698,-40.09222572827489,0.0,-40.09222572827489,,,,,
4699,-21.554263322152135,0.0,-21.554263322152135,,,,,
4700,-40.68643070707758,0.0,-40.68643070707758,,,,,
4701,-31.124662278437864,0.0,-31.124662278437864,,,,,
4702,-5.681798281748901,0.0,-5.681798281748901,,,,,
4703,-4.998513928314188,0.0,-4.998513928314188,,,,,
4704,-0.0,0.0,0.0,,,,,
4705,-0.0,0.0,0.0,,,,,
4706,-0.0,0.0,0.0,,,,,
4707,-0.0,0.0,0.0,,,,,
4708,-0.0,0.0,0.0,,,,,
4709,-0.0,0.0,0.0,,,,,
4710,-0.0,0.0,0.0,,,,,
4711,-0.0,0.0,0.0,,,,,
4712,-0.0,0.0,0.0,,,,,
4713,-0.0,0.0,0.0,,,,,
4714,-12.658792176659748,0.0,-12.658792176659748,,,,,
4715,-61.03632444510435,0.0,-61.03632444510435,,,,,
4716,-73.75368091650488,0.0,-73.75368091650488,,,,,
4717,-114.2466097140588,0.0,-114.2466097140588,,,,,
4718,-134.46704553739542,0.0,-134.46704553739542,,,,,
4719,-138.52099616222964,0.0,-138.52099616222964,,,,,
4720,-136.55207142266963,0.0,-136.55207142266963,,,,,
4721,-145.87783601794166,0.0,-145.87783601794166,,,,,
4722,-152.825068291724,0.0,-152.825068291724,,,,,
4723,-135.70340287081197,0.0,-135.70340287081197,,,,,
4724,-108.86999647934799,0.0,-108.86999647934799,,,,,
4725,-88.8735433973007,0.0,-88.8735433973007,,,,,
4726,-43.52251798630812,0.0,-43.52251798630812,,,,,
4727,-27.388054785222437,0.0,-27.388054785222437,,,,,
4728,-8.289484811490391,0.0,-8.289484811490391,,,,,
4729,-10.670756983026434,0.0,-10.670756983026434,,,,,
4730,-0.0,0.0,0.0,,,,,
4731,-0.0,0.0,0.0,,,,,
4732,-0.0,0.0,0.0,,,,,
4733,-0.0,0.0,0.0,,,,,
4734,-144.14899063869328,0.0,-144.14899063869328,,,,,
4735,-183.39768503394743,0.0,-183.39768503394743,,,,,
4736,-259.5877776041712,0.0,-259.5877776041712,,,,,
4737,-346.7554218663617,0.0,-346.7554218663617,,,,,
4738,-360.5916646004414,0.0,-360.5916646004414,,,,,
4739,-364.9240524862362,0.0,-364.9240524862362,,,,,
4740,-385.9695256547806,0.0,-385.9695256547806,,,,,
4741,-386.9490220463516,0.0,-386.9490220463516,,,,,
4742,-391.5656693744554,0.0,-391.5656693744554,,,,,
4743,-379.41100960632457,0.0,-379.41100960632457,,,,,
4744,-396.69946339880835,0.0,-396.69946339880835,,,,,
4745,-395.4905045658553,0.0,-395.4905045658553,,,,,
4746,-379.84253598862506,0.0,-379.84253598862506,,,,,
4747,-311.9552165026165,0.0,-311.9552165026165,,,,,
4748,-291.046050873878,0.0,-291.046050873878,,,,,
4749,-250.4442130369816,0.0,-250.4442130369816,,,,,
4750,-206.80114164863397,0.0,-206.80114164863397,,,,,
4751,-0.0,0.0,0.0,,,,,
4752,-0.0,0.0,0.0,,,,,
4753,-0.0,0.0,0.0,,,,,
4754,-0.0,0.0,0.0,,,,,
4755,-0.0,0.0,0.0,,,,,
4756,-0.0,0.0,0.0,,,,,
4757,-0.0,0.0,0.0,,,,,
4758,-0.0,0.0,0.0,,,,,
4759,-111.34819084627375,0.0,-111.34819084627375,,,,,
4760,-208.08681628288483,0.0,-208.08681628288483,,,,,
4761,-293.572192616615,0.0,-293.572192616615,,,,,
4762,-312.37270115342943,0.0,-312.37270115342943,,,,,
4763,-326.45005069158816,0.0,-326.45005069158816,,,,,
4764,-353.46120485480924,0.0,-353.46120485480924,,,,,
4765,-362.95478526542036,0.0,-362.95478526542036,,,,,
4766,-376.21565948976604,0.0,-376.21565948976604,,,,,
4767,-378.4520620901012,0.0,-378.4520620901012,,,,,
4768,-396.0692978881472,0.0,-396.0692978881472,,,,,
4769,-401.06609941018246,0.0,-401.06609941018246,,,,,
4770,-366.1878083201162,0.0,-366.1878083201162,,,,,
4771,-302.93973992509393,0.0,-302.93973992509393,,,,,
4772,-253.92142522705862,0.0,-253.92142522705862,,,,,
4773,-215.79469942578575,0.0,-215.79469942578575,,,,,
4774,-181.03490685022425,0.0,-181.03490685022425,,,,,
4775,-0.0,0.0,0.0,,,,,
4776,-0.0,0.0,0.0,,,,,
4777,-0.0,0.0,0.0,,,,,
4778,-0.0,0.0,0.0,,,,,
4779,-0.0,0.0,0.0,,,,,
4780,-0.0,0.0,0.0,,,,,
4781,-0.0,0.0,0.0,,,,,
4782,-0.0,0.0,0.0,,,,,
4783,-78.76589409505083,0.0,-78.76589409505083,,,,,
4784,-195.81948018159767,0.0,-195.81948018159767,,,,,
4785,-277.3152923665829,0.0,-277.3152923665829,,,,,
4786,-284.4241757931,0.0,-284.4241757931,,,,,
4787,-298.0134895417522,0.0,-298.0134895417522,,,,,
4788,-320.1655196477673,0.0,-320.1655196477673,,,,,
4789,-341.18736160966205,0.0,-341.18736160966205,,,,,
4790,-359.65326595956566,0.0,-359.65326595956566,,,,,
4791,-369.97565100919843,0.0,-369.97565100919843,,,,,
4792,-393.2849252785416,0.0,-393.2849252785416,,,,,
4793,-395.5144782537609,0.0,-395.5144782537609,,,,,
4794,-370.36950445336157,0.0,-370.36950445336157,,,,,
4795,-304.680572148295,0.0,-304.680572148295,,,,,
4796,-281.316158396769,0.0,-281.316158396769,,,,,
4797,-238.11899760346526,0.0,-238.11899760346526,,,,,
4798,-209.23892322737603,0.0,-209.23892322737603,,,,,
4799,-0.0,0.0,0.0,,,,,
4800,-0.0,0.0,0.0,,,,,
4801,-0.0,0.0,0.0,,,,,
4802,-0.0,0.0,0.0,,,,,
4803,-0.0,0.0,0.0,,,,,
4804,-0.0,0.0,0.0,,,,,
4805,-0.0,0.0,0.0,,,,,
4806,-0.0,0.0,0.0,,,,,
4807,-82.14001942713382,0.0,-82.14001942713382,,,,,
4808,-200.4833899230011,0.0,-200.4833899230011,,,,,
4809,-296.27128739352787,0.0,-296.27128739352787,,,,,
4810,-306.90224805463106,0.0,-306.90224805463106,,,,,
4811,-325.0719061182729,0.0,-325.0719061182729,,,,,
4812,-353.63587029526417,0.0,-353.63587029526417,,,,,
4813,-373.79774182386006,0.0,-373.79774182386006,,,,,
4814,-378.924686223097,0.0,-378.924686223097,,,,,
4815,-385.1544202659908,0.0,-385.1544202659908,,,,,
4816,-404.7957202857797,0.0,-404.7957202857797,,,,,
4817,-413.57693968433915,0.0,-413.57693968433915,,,,,
4818,-381.2364346997069,0.0,-381.2364346997069,,,,,
4819,-313.2323291054725,0.0,-313.2323291054725,,,,,
4820,-290.5463707216745,0.0,-290.5463707216745,,,,,
4821,-250.3394137727086,0.0,-250.3394137727086,,,,,
4822,-224.18172289892632,0.0,-224.18172289892632,,,,,
4823,-0.0,0.0,0.0,,,,,
4824,-0.0,0.0,0.0,,,,,
4825,-0.0,0.0,0.0,,,,,
4826,-0.0,0.0,0.0,,,,,
4827,-0.0,0.0,0.0,,,,,
4828,-0.0,0.0,0.0,,,,,
4829,-0.0,0.0,0.0,,,,,
4830,-0.0,0.0,0.0,,,,,
4831,-106.16028478350546,0.0,-106.16028478350546,,,,,
4832,-217.5430662366144,0.0,-217.5430662366144,,,,,
4833,-317.0369533760886,0.0,-317.0369533760886,,,,,
4834,-346.67665117752904,0.0,-346.67665117752904,,,,,
4835,-358.255942435926,0.0,-358.255942435926,,,,,
4836,-385.140721015759,0.0,-385.140721015759,,,,,
4837,-386.5620182273044,0.0,-386.5620182273044,,,,,
4838,-410.0254090617549,0.0,-410.0254090617549,,,,,
4839,-400.7647159050837,0.0,-400.7647159050837,,,,,
4840,-408.02874334047556,0.0,-408.02874334047556,,,,,
4841,-415.48456027911203,0.0,-415.48456027911203,,,,,
4842,-388.6032065118369,0.0,-388.6032065118369,,,,,
4843,-329.513545524666,0.0,-329.513545524666,,,,,
4844,-293.9215234975249,0.0,-293.9215234975249,,,,,
4845,-252.35731333184717,0.0,-252.35731333184717,,,,,
4846,-219.70583536695386,0.0,-219.70583536695386,,,,,
4847,-0.0,0.0,0.0,,,,,
4848,-0.0,0.0,0.0,,,,,
4849,-0.0,0.0,0.0,,,,,
4850,-0.0,0.0,0.0,,,,,
4851,-0.0,0.0,0.0,,,,,
4852,-0.0,0.0,0.0,,,,,
4853,-0.0,0.0,0.0,,,,,
4854,-0.0,0.0,0.0,,,,,
4855,-90.20613796359534,0.0,-90.20613796359534,,,,,
4856,-188.7061444987552,0.0,-188.7061444987552,,,,,
4857,-226.0311216802142,0.0,-226.0311216802142,,,,,
4858,-251.4223395035294,0.0,-251.4223395035294,,,,,
4859,-279.09790730299096,0.0,-279.09790730299096,,,,,
4860,-291.76526151104554,0.0,-291.76526151104554,,,,,
4861,-283.35460683125524,0.0,-283.35460683125524,,,,,
4862,-286.34994789443,0.0,-286.34994789443,,,,,
4863,-269.432743783227,0.0,-269.432743783227,,,,,
4864,-261.8423317110634,0.0,-261.8423317110634,,,,,
4865,-271.07425644224793,0.0,-271.07425644224793,,,,,
4866,-5.706182947161437,0.0,-5.706182947161437,,,,,
4867,-0.0,0.0,0.0,,,,,
4868,-0.0,0.0,0.0,,,,,
4869,-0.0,0.0,0.0,,,,,
4870,-0.0,0.0,0.0,,,,,
4871,-0.0,0.0,0.0,,,,,
4872,-0.0,0.0,0.0,,,,,
4873,-0.0,0.0,0.0,,,,,
4874,-0.0,0.0,0.0,,,,,
4875,-0.0,0.0,0.0,,,,,
4876,-0.0,0.0,0.0,,,,,
4877,-0.0,0.0,0.0,,,,,
4878,-0.0,0.0,0.0,,,,,
4879,-0.0,0.0,0.0,,,,,
4880,-0.0,0.0,0.0,,,,,
4881,-5.5371684474270735,0.0,-5.5371684474270735,,,,,
4882,-20.82601117983166,0.0,-20.82601117983166,,,,,
4883,-25.85973218124148,0.0,-25.85973218124148,,,,,
4884,-44.279059080357186,0.0,-44.279059080357186,,,,,
4885,-48.42513716299998,0.0,-48.42513716299998,,,,,
4886,-67.1996171243741,0.0,-67.1996171243741,,,,,
4887,-93.21826060830402,0.0,-93.21826060830402,,,,,
4888,-105.94178174230885,0.0,-105.94178174230885,,,,,
4889,-112.63249555550144,0.0,-112.63249555550144,,,,,
4890,-118.53892729292568,0.0,-118.53892729292568,,,,,
4891,-106.90141422104378,0.0,-106.90141422104378,,,,,
4892,-87.28717022046263,0.0,-87.28717022046263,,,,,
4893,-43.22558673753468,0.0,-43.22558673753468,,,,,
4894,-22.03318911025454,0.0,-22.03318911025454,,,,,
4895,-8.408634040381143,0.0,-8.408634040381143,,,,,
4896,-3.786609756561356,0.0,-3.786609756561356,,,,,
4897,-0.0,0.0,0.0,,,,,
4898,-0.0,0.0,0.0,,,,,
4899,-0.0,0.0,0.0,,,,,
4900,-0.0,0.0,0.0,,,,,
4901,-0.0,0.0,0.0,,,,,
4902,-88.61770989922252,0.0,-88.61770989922252,,,,,
4903,-163.78720832718002,0.0,-163.78720832718002,,,,,
4904,-244.20386207515816,0.0,-244.20386207515816,,,,,
4905,-327.6624343370991,0.0,-327.6624343370991,,,,,
4906,-347.16297456075665,0.0,-347.16297456075665,,,,,
4907,-326.28394728252806,0.0,-326.28394728252806,,,,,
4908,-353.9886259887321,0.0,-353.9886259887321,,,,,
4909,-358.5059537526556,0.0,-358.5059537526556,,,,,
4910,-369.11602305715536,0.0,-369.11602305715536,,,,,
4911,-371.2805045937738,0.0,-371.2805045937738,,,,,
4912,-376.65061068462455,0.0,-376.65061068462455,,,,,
4913,-393.723301285958,0.0,-393.723301285958,,,,,
4914,-358.37238606289594,0.0,-358.37238606289594,,,,,
4915,-291.61319983347295,0.0,-291.61319983347295,,,,,
4916,-270.4420360440521,0.0,-270.4420360440521,,,,,
4917,-232.85711558944544,0.0,-232.85711558944544,,,,,
4918,-205.36272037429893,0.0,-205.36272037429893,,,,,
4919,-0.0,0.0,0.0,,,,,
4920,-0.0,0.0,0.0,,,,,
4921,-0.0,0.0,0.0,,,,,
4922,-0.0,0.0,0.0,,,,,
4923,-0.0,0.0,0.0,,,,,
4924,-0.0,0.0,0.0,,,,,
4925,-0.0,0.0,0.0,,,,,
4926,-0.0,0.0,0.0,,,,,
4927,-91.85107543517418,0.0,-91.85107543517418,,,,,
4928,-191.66757991760642,0.0,-191.66757991760642,,,,,
4929,-274.719284447664,0.0,-274.719284447664,,,,,
4930,-295.7993482230437,0.0,-295.7993482230437,,,,,
4931,-335.10386706299226,0.0,-335.10386706299226,,,,,
4932,-379.0651035379726,0.0,-379.0651035379726,,,,,
4933,-370.53047064358475,0.0,-370.53047064358475,,,,,
4934,-391.4012783716743,0.0,-391.4012783716743,,,,,
4935,-390.43548123033514,0.0,-390.43548123033514,,,,,
4936,-398.9324411865855,0.0,-398.9324411865855,,,,,
4937,-395.1377488723874,0.0,-395.1377488723874,,,,,
4938,-289.745649545628,0.0,-289.745649545628,,,,,
4939,-235.72436866295325,0.0,-235.72436866295325,,,,,
4940,-209.15227546966014,0.0,-209.15227546966014,,,,,
4941,-192.66796766578082,0.0,-192.66796766578082,,,,,
4942,-172.31156678389397,0.0,-172.31156678389397,,,,,
4943,-0.0,0.0,0.0,,,,,
4944,-0.0,0.0,0.0,,,,,
4945,-0.0,0.0,0.0,,,,,
4946,-0.0,0.0,0.0,,,,,
4947,-0.0,0.0,0.0,,,,,
4948,-0.0,0.0,0.0,,,,,
4949,-0.0,0.0,0.0,,,,,
4950,-0.0,0.0,0.0,,,,,
4951,-101.31794230783335,0.0,-101.31794230783335,,,,,
4952,-206.5751040198099,0.0,-206.5751040198099,,,,,
4953,-296.64698933113397,0.0,-296.64698933113397,,,,,
4954,-311.7877431685332,0.0,-311.7877431685332,,,,,
4955,-333.4068724405327,0.0,-333.4068724405327,,,,,
4956,-366.09191356849385,0.0,-366.09191356849385,,,,,
4957,-393.70275241061034,0.0,-393.70275241061034,,,,,
4958,-394.8637638677522,0.0,-394.8637638677522,,,,,
4959,-392.860248521357,0.0,-392.860248521357,,,,,
4960,-413.29610505458805,0.0,-413.29610505458805,,,,,
4961,-403.09358844448326,0.0,-403.09358844448326,,,,,
4962,-373.1436026252934,0.0,-373.1436026252934,,,,,
4963,-309.13796569245466,0.0,-309.13796569245466,,,,,
4964,-274.8891551505378,0.0,-274.8891551505378,,,,,
4965,-232.49271553328057,0.0,-232.49271553328057,,,,,
4966,-207.61110981858693,0.0,-207.61110981858693,,,,,
4967,-0.0,0.0,0.0,,,,,
4968,-0.0,0.0,0.0,,,,,
4969,-0.0,0.0,0.0,,,,,
4970,-0.0,0.0,0.0,,,,,
4971,-0.0,0.0,0.0,,,,,
4972,-0.0,0.0,0.0,,,,,
4973,-0.0,0.0,0.0,,,,,
4974,-0.0,0.0,0.0,,,,,
4975,-99.69971837420647,0.0,-99.69971837420647,,,,,
4976,-201.66871754930432,0.0,-201.66871754930432,,,,,
4977,-266.5011042336299,0.0,-266.5011042336299,,,,,
4978,-257.70550062232707,0.0,-257.70550062232707,,,,,
4979,-269.49302048424676,0.0,-269.49302048424676,,,,,
4980,-291.74128782314,0.0,-291.74128782314,,,,,
4981,-281.86173103724894,0.0,-281.86173103724894,,,,,
4982,-307.19267215954443,0.0,-307.19267215954443,,,,,
4983,-313.0148535080433,0.0,-313.0148535080433,,,,,
4984,-326.4072405346139,0.0,-326.4072405346139,,,,,
4985,-311.04866861852963,0.0,-311.04866861852963,,,,,
4986,-258.02846044654086,0.0,-258.02846044654086,,,,,
4987,-205.4764241512226,0.0,-205.4764241512226,,,,,
4988,-179.932802169079,0.0,-179.932802169079,,,,,
4989,-156.69476400094098,0.0,-156.69476400094098,,,,,
4990,-129.05858154589578,0.0,-129.05858154589578,,,,,
4991,-0.0,0.0,0.0,,,,,
4992,-0.0,0.0,0.0,,,,,
4993,-0.0,0.0,0.0,,,,,
4994,-0.0,0.0,0.0,,,,,
4995,-0.0,0.0,0.0,,,,,
4996,-0.0,0.0,0.0,,,,,
4997,-0.0,0.0,0.0,,,,,
4998,-0.0,0.0,0.0,,,,,
4999,-26.983036452120388,0.0,-26.983036452120388,,,,,
5000,-139.49775270375426,0.0,-139.49775270375426,,,,,
5001,-224.5961252184371,0.0,-224.5961252184371,,,,,
5002,-224.38618420863534,0.0,-224.38618420863534,,,,,
5003,-229.64772374139937,0.0,-229.64772374139937,,,,,
5004,-238.30873221917514,0.0,-238.30873221917514,,,,,
5005,-226.10852244402366,0.0,-226.10852244402366,,,,,
5006,-249.1376470461273,0.0,-249.1376470461273,,,,,
5007,-256.64963091071405,0.0,-256.64963091071405,,,,,
5008,-256.36228913710283,0.0,-256.36228913710283,,,,,
5009,-255.90028192303663,0.0,-255.90028192303663,,,,,
5010,-194.39921041381976,0.0,-194.39921041381976,,,,,
5011,-154.69946820468482,0.0,-154.69946820468482,,,,,
5012,-132.3789373208191,0.0,-132.3789373208191,,,,,
5013,-101.63953220702396,0.0,-101.63953220702396,,,,,
5014,-84.13908251720372,0.0,-84.13908251720372,,,,,
5015,-0.0,0.0,0.0,,,,,
5016,-0.0,0.0,0.0,,,,,
5017,-0.0,0.0,0.0,,,,,
5018,-0.0,0.0,0.0,,,,,
5019,-0.0,0.0,0.0,,,,,
5020,-0.0,0.0,0.0,,,,,
5021,-0.0,0.0,0.0,,,,,
5022,-0.0,0.0,0.0,,,,,
5023,-6.473820433898226,0.0,-6.473820433898226,,,,,
5024,-60.79350523474636,0.0,-60.79350523474636,,,,,
5025,-67.51778221100678,0.0,-67.51778221100678,,,,,
5026,-68.28562518649704,0.0,-68.28562518649704,,,,,
5027,-77.34082958969178,0.0,-77.34082958969178,,,,,
5028,-132.76799602740115,0.0,-132.76799602740115,,,,,
5029,-124.43474211142028,0.0,-124.43474211142028,,,,,
5030,-122.50246286623022,0.0,-122.50246286623022,,,,,
5031,-146.06037852727988,0.0,-146.06037852727988,,,,,
5032,-176.24119671287494,0.0,-176.24119671287494,,,,,
5033,-174.07774262002388,0.0,-174.07774262002388,,,,,
5034,-0.0,0.0,0.0,,,,,
5035,-0.0,0.0,0.0,,,,,
5036,-0.0,0.0,0.0,,,,,
5037,-0.0,0.0,0.0,,,,,
5038,-0.0,0.0,0.0,,,,,
5039,-0.0,0.0,0.0,,,,,
5040,-0.0,0.0,0.0,,,,,
5041,-0.0,0.0,0.0,,,,,
5042,-0.0,0.0,0.0,,,,,
5043,-0.0,0.0,0.0,,,,,
5044,-0.0,0.0,0.0,,,,,
5045,-0.0,0.0,0.0,,,,,
5046,-0.0,0.0,0.0,,,,,
5047,-0.0,0.0,0.0,,,,,
5048,-0.0,0.0,0.0,,,,,
5049,-0.0,0.0,0.0,,,,,
5050,-0.0,0.0,0.0,,,,,
5051,-0.0,0.0,0.0,,,,,
5052,-0.0,0.0,0.0,,,,,
5053,-8.7945076712843,0.0,-8.7945076712843,,,,,
5054,-28.392860541596605,0.0,-28.392860541596605,,,,,
5055,-46.84253127997566,0.0,-46.84253127997566,,,,,
5056,-64.85807277851018,0.0,-64.85807277851018,,,,,
5057,-74.28658175052043,0.0,-74.28658175052043,,,,,
5058,-101.74433147129695,0.0,-101.74433147129695,,,,,
5059,-106.58735890948064,0.0,-106.58735890948064,,,,,
5060,-81.22114221783838,0.0,-81.22114221783838,,,,,
5061,-33.82358581472289,0.0,-33.82358581472289,,,,,
5062,-14.956909899288995,0.0,-14.956909899288995,,,,,
5063,-4.635586541549231,0.0,-4.635586541549231,,,,,
5064,-0.0,0.0,0.0,,,,,
5065,-0.0,0.0,0.0,,,,,
5066,-0.0,0.0,0.0,,,,,
5067,-0.0,0.0,0.0,,,,,
5068,-0.0,0.0,0.0,,,,,
5069,-0.0,0.0,0.0,,,,,
5070,-70.55524846864422,0.0,-70.55524846864422,,,,,
5071,-144.03836919307182,0.0,-144.03836919307182,,,,,
5072,-246.33169811740663,0.0,-246.33169811740663,,,,,
5073,-347.6287490686366,0.0,-347.6287490686366,,,,,
5074,-353.9441034254789,0.0,-353.9441034254789,,,,,
5075,-384.63384875718384,0.0,-384.63384875718384,,,,,
5076,-392.7198312064814,0.0,-392.7198312064814,,,,,
5077,-394.1890757938379,0.0,-394.1890757938379,,,,,
5078,-417.7038388166575,0.0,-417.7038388166575,,,,,
5079,-432.2044951869776,0.0,-432.2044951869776,,,,,
5080,-418.6216885821856,0.0,-418.6216885821856,,,,,
5081,-401.61406941945296,0.0,-401.61406941945296,,,,,
5082,-386.1921384710468,0.0,-386.1921384710468,,,,,
5083,-314.50841426456117,0.0,-314.50841426456117,,,,,
5084,-285.4964846049912,0.0,-285.4964846049912,,,,,
5085,-253.195707446031,0.0,-253.195707446031,,,,,
5086,-216.86187101884005,0.0,-216.86187101884005,,,,,
5087,-0.0,0.0,0.0,,,,,
5088,-0.0,0.0,0.0,,,,,
5089,-0.0,0.0,0.0,,,,,
5090,-0.0,0.0,0.0,,,,,
5091,-0.0,0.0,0.0,,,,,
5092,-0.0,0.0,0.0,,,,,
5093,-0.0,0.0,0.0,,,,,
