Hour,Rejection Rate (kW),Extraction Rate (kW),Net Rate (kw), ,Timestep Hours,Average Load (kW),Average Load (kW/m), ,Timestep Hours,EFT (C)
7647,-155.81628458818602,0.0,-155.81628458818602,,,,,,,
7648,-155.81628458818602,0.0,-155.81628458818602,,,,,,,
7648,-162.2857181153801,0.0,-162.2857181153801,,,,,,,
7649,-162.2857181153801,0.0,-162.2857181153801,,,,,,,
7649,-151.919587902204,0.0,-151.919587902204,,,,,,,
7650,-151.919587902204,0.0,-151.919587902204,,,,,,,
7650,-79.43185925829926,0.0,-79.43185925829926,,,,,,,
7651,-79.43185925829926,0.0,-79.43185925829926,,,,,,,
7651,-28.421476667673524,0.0,-28.421476667673524,,,,,,,
7652,-28.421476667673524,0.0,-28.421476667673524,,,,,,,
7652,-8.20892189467324,0.0,-8.20892189467324,,,,,,,
7653,-8.20892189467324,0.0,-8.20892189467324,,,,,,,
7653,-4.851856002564103,0.0,-4.851856002564103,,,,,,,
7654,-4.851856002564103,0.0,-4.851856002564103,,,,,,,
7654,-2.155509118702079,0.0,-2.155509118702079,,,,,,,
7655,-2.155509118702079,0.0,-2.155509118702079,,,,,,,
7655,-0.0,0.0,0.0,,,,,,,
7656,-0.0,0.0,0.0,,,,,,,
7656,-0.0,0.0,0.0,,,,,,,
7657,-0.0,0.0,0.0,,,,,,,
7657,-0.0,0.0,0.0,,,,,,,
7658,-0.0,0.0,0.0,,,,,,,
7658,-0.0,0.0,0.0,,,,,,,
7659,-0.0,0.0,0.0,,,,,,,
7659,-0.0,0.0,0.0,,,,,,,
7660,-0.0,0.0,0.0,,,,,,,
7660,-0.0,0.0,0.0,,,,,,,
7661,-0.0,0.0,0.0,,,,,,,
7661,-0.0,0.0,0.0,,,,,,,
7662,-0.0,0.0,0.0,,,,,,,
7662,-0.0,0.0,0.0,,,,,,,
7663,-0.0,0.0,0.0,,,,,,,
7663,-4.105556661493866,0.0,-4.105556661493866,,,,,,,
7664,-4.105556661493866,0.0,-4.105556661493866,,,,,,,
7664,-0.0,0.6039181121061892,0.6039181121061892,,,,,,,
7665,-0.0,0.6039181121061892,0.6039181121061892,,,,,,,
7665,-38.543852623714734,0.0,-38.543852623714734,,,,,,,
7666,-38.543852623714734,0.0,-38.543852623714734,,,,,,,
7666,-43.32588634875099,0.0,-43.32588634875099,,,,,,,
7667,-43.32588634875099,0.0,-43.32588634875099,,,,,,,
7667,-48.5539600214905,0.0,-48.5539600214905,,,,,,,
7668,-48.5539600214905,0.0,-48.5539600214905,,,,,,,
7668,-29.84829878609752,0.0,-29.84829878609752,,,,,,,
7669,-29.84829878609752,0.0,-29.84829878609752,,,,,,,
7669,-29.277414853031818,0.0,-29.277414853031818,,,,,,,
7670,-29.277414853031818,0.0,-29.277414853031818,,,,,,,
7670,-31.95389053922368,0.0,-31.95389053922368,,,,,,,
7671,-31.95389053922368,0.0,-31.95389053922368,,,,,,,
7671,-35.90233864770944,0.0,-35.90233864770944,,,,,,,
7672,-35.90233864770944,0.0,-35.90233864770944,,,,,,,
7672,-44.006240554695935,0.0,-44.006240554695935,,,,,,,
7673,-44.006240554695935,0.0,-44.006240554695935,,,,,,,
7673,-72.04944298100662,0.0,-72.04944298100662,,,,,,,
7674,-72.04944298100662,0.0,-72.04944298100662,,,,,,,
7674,-34.66805879242477,0.0,-34.66805879242477,,,,,,,
7675,-34.66805879242477,0.0,-34.66805879242477,,,,,,,
7675,-11.497851223342598,0.0,-11.497851223342598,,,,,,,
7676,-11.497851223342598,0.0,-11.497851223342598,,,,,,,
7676,-6.143146708307289,0.0,-6.143146708307289,,,,,,,
7677,-6.143146708307289,0.0,-6.143146708307289,,,,,,,
7677,-8.216777322323646,0.0,-8.216777322323646,,,,,,,
7678,-8.216777322323646,0.0,-8.216777322323646,,,,,,,
7678,-18.449702408260467,0.0,-18.449702408260467,,,,,,,
7679,-18.449702408260467,0.0,-18.449702408260467,,,,,,,
7679,-0.0,0.0,0.0,,,,,,,
7680,-0.0,0.0,0.0,,,,,,,
7680,-0.0,0.0,0.0,,,,,,,
7681,-0.0,0.0,0.0,,,,,,,
7681,-0.0,0.0,0.0,,,,,,,
7682,-0.0,0.0,0.0,,,,,,,
7682,-0.0,0.0,0.0,,,,,,,
7683,-0.0,0.0,0.0,,,,,,,
7683,-0.0,0.0,0.0,,,,,,,
7684,-0.0,0.0,0.0,,,,,,,
7684,-0.0,0.0,0.0,,,,,,,
7685,-0.0,0.0,0.0,,,,,,,
7685,-0.0,0.0,0.0,,,,,,,
7686,-0.0,0.0,0.0,,,,,,,
7686,-0.0,0.0,0.0,,,,,,,
7687,-0.0,0.0,0.0,,,,,,,
7687,-15.220076501209402,0.0,-15.220076501209402,,,,,,,
7688,-15.220076501209402,0.0,-15.220076501209402,,,,,,,
7688,-0.0,20.820563016425094,20.820563016425094,,,,,,,
7689,-0.0,20.820563016425094,20.820563016425094,,,,,,,
7689,-49.967262712928175,0.0,-49.967262712928175,,,,,,,
7690,-49.967262712928175,0.0,-49.967262712928175,,,,,,,
7690,-34.47521310074959,0.0,-34.47521310074959,,,,,,,
7691,-34.47521310074959,0.0,-34.47521310074959,,,,,,,
7691,-22.53054650122323,0.0,-22.53054650122323,,,,,,,
7692,-22.53054650122323,0.0,-22.53054650122323,,,,,,,
7692,-23.74136121640197,0.0,-23.74136121640197,,,,,,,
7693,-23.74136121640197,0.0,-23.74136121640197,,,,,,,
7693,-45.014297579361646,0.0,-45.014297579361646,,,,,,,
7694,-45.014297579361646,0.0,-45.014297579361646,,,,,,,
7694,-71.3603230618037,0.0,-71.3603230618037,,,,,,,
7695,-71.3603230618037,0.0,-71.3603230618037,,,,,,,
7695,-113.7391752358771,0.0,-113.7391752358771,,,,,,,
7696,-113.7391752358771,0.0,-113.7391752358771,,,,,,,
7696,-124.351756848729,0.0,-124.351756848729,,,,,,,
7697,-124.351756848729,0.0,-124.351756848729,,,,,,,
7697,-123.81435119745235,0.0,-123.81435119745235,,,,,,,
7698,-123.81435119745235,0.0,-123.81435119745235,,,,,,,
7698,-59.068770217234345,0.0,-59.068770217234345,,,,,,,
7699,-59.068770217234345,0.0,-59.068770217234345,,,,,,,
7699,-18.23898814725175,0.0,-18.23898814725175,,,,,,,
7700,-18.23898814725175,0.0,-18.23898814725175,,,,,,,
7700,-5.027305124850402,0.0,-5.027305124850402,,,,,,,
7701,-5.027305124850402,0.0,-5.027305124850402,,,,,,,
7701,-9.95420911861537,0.0,-9.95420911861537,,,,,,,
7702,-9.95420911861537,0.0,-9.95420911861537,,,,,,,
7702,-37.88305270119139,0.0,-37.88305270119139,,,,,,,
7703,-37.88305270119139,0.0,-37.88305270119139,,,,,,,
7703,-0.0,0.0,0.0,,,,,,,
7704,-0.0,0.0,0.0,,,,,,,
7704,-0.0,0.0,0.0,,,,,,,
7705,-0.0,0.0,0.0,,,,,,,
7705,-0.0,0.0,0.0,,,,,,,
7706,-0.0,0.0,0.0,,,,,,,
7706,-0.0,0.0,0.0,,,,,,,
7707,-0.0,0.0,0.0,,,,,,,
7707,-0.0,0.0,0.0,,,,,,,
7708,-0.0,0.0,0.0,,,,,,,
7708,-0.0,0.0,0.0,,,,,,,
7709,-0.0,0.0,0.0,,,,,,,
7709,-0.0,0.0,0.0,,,,,,,
7710,-0.0,0.0,0.0,,,,,,,
7710,-0.0,0.0,0.0,,,,,,,
7711,-0.0,0.0,0.0,,,,,,,
7711,-0.0,2.22024095441257,2.22024095441257,,,,,,,
7712,-0.0,2.22024095441257,2.22024095441257,,,,,,,
7712,-0.0,22.546102591312557,22.546102591312557,,,,,,,
7713,-0.0,22.546102591312557,22.546102591312557,,,,,,,
7713,-0.0,21.924044675871105,21.924044675871105,,,,,,,
7714,-0.0,21.924044675871105,21.924044675871105,,,,,,,
7714,-0.0,5.181227414534154,5.181227414534154,,,,,,,
7715,-0.0,5.181227414534154,5.181227414534154,,,,,,,
7715,-5.892818166228932,0.0,-5.892818166228932,,,,,,,
7716,-5.892818166228932,0.0,-5.892818166228932,,,,,,,
7716,-27.183690527085673,0.0,-27.183690527085673,,,,,,,
7717,-27.183690527085673,0.0,-27.183690527085673,,,,,,,
7717,-36.41547001611787,0.0,-36.41547001611787,,,,,,,
7718,-36.41547001611787,0.0,-36.41547001611787,,,,,,,
7718,-44.25235481155412,0.0,-44.25235481155412,,,,,,,
7719,-44.25235481155412,0.0,-44.25235481155412,,,,,,,
7719,-51.00397687709106,0.0,-51.00397687709106,,,,,,,
7720,-51.00397687709106,0.0,-51.00397687709106,,,,,,,
7720,-53.822827975161296,0.0,-53.822827975161296,,,,,,,
7721,-53.822827975161296,0.0,-53.822827975161296,,,,,,,
7721,-46.06416031341148,0.0,-46.06416031341148,,,,,,,
7722,-46.06416031341148,0.0,-46.06416031341148,,,,,,,
7722,-0.0,0.0,0.0,,,,,,,
7723,-0.0,0.0,0.0,,,,,,,
7723,-0.0,0.0,0.0,,,,,,,
7724,-0.0,0.0,0.0,,,,,,,
7724,-0.0,0.0,0.0,,,,,,,
7725,-0.0,0.0,0.0,,,,,,,
7725,-0.0,0.0,0.0,,,,,,,
7726,-0.0,0.0,0.0,,,,,,,
7726,-0.0,0.0,0.0,,,,,,,
7727,-0.0,0.0,0.0,,,,,,,
7727,-0.0,0.0,0.0,,,,,,,
7728,-0.0,0.0,0.0,,,,,,,
7728,-0.0,0.0,0.0,,,,,,,
7729,-0.0,0.0,0.0,,,,,,,
7729,-0.0,0.0,0.0,,,,,,,
7730,-0.0,0.0,0.0,,,,,,,
7730,-0.0,0.0,0.0,,,,,,,
7731,-0.0,0.0,0.0,,,,,,,
7731,-0.0,0.0,0.0,,,,,,,
7732,-0.0,0.0,0.0,,,,,,,
7732,-0.0,0.0,0.0,,,,,,,
7733,-0.0,0.0,0.0,,,,,,,
7733,-0.0,0.0,0.0,,,,,,,
7734,-0.0,0.0,0.0,,,,,,,
7734,-0.0,0.0,0.0,,,,,,,
7735,-0.0,0.0,0.0,,,,,,,
7735,-0.0,0.0,0.0,,,,,,,
7736,-0.0,0.0,0.0,,,,,,,
7736,-0.0,0.0,0.0,,,,,,,
7737,-0.0,0.0,0.0,,,,,,,
7737,-0.0,0.0,0.0,,,,,,,
7738,-0.0,0.0,0.0,,,,,,,
7738,-0.0,0.0,0.0,,,,,,,
7739,-0.0,0.0,0.0,,,,,,,
7739,-0.0,0.0,0.0,,,,,,,
7740,-0.0,0.0,0.0,,,,,,,
7740,-0.0,0.0,0.0,,,,,,,
7741,-0.0,0.0,0.0,,,,,,,
7741,-0.0,0.0,0.0,,,,,,,
7742,-0.0,0.0,0.0,,,,,,,
7742,-0.0,0.0,0.0,,,,,,,
7743,-0.0,0.0,0.0,,,,,,,
7743,-0.0,0.0,0.0,,,,,,,
7744,-0.0,0.0,0.0,,,,,,,
7744,-0.0,0.0,0.0,,,,,,,
7745,-0.0,0.0,0.0,,,,,,,
7745,-0.0,0.0,0.0,,,,,,,
7746,-0.0,0.0,0.0,,,,,,,
7746,-0.0,0.0,0.0,,,,,,,
7747,-0.0,0.0,0.0,,,,,,,
7747,-0.0,0.0,0.0,,,,,,,
7748,-0.0,0.0,0.0,,,,,,,
7748,-0.0,0.0,0.0,,,,,,,
7749,-0.0,0.0,0.0,,,,,,,
7749,-0.0,0.0,0.0,,,,,,,
7750,-0.0,0.0,0.0,,,,,,,
7750,-0.0,0.0,0.0,,,,,,,
7751,-0.0,0.0,0.0,,,,,,,
7751,-0.0,0.0,0.0,,,,,,,
7752,-0.0,0.0,0.0,,,,,,,
7752,-0.0,0.0,0.0,,,,,,,
7753,-0.0,0.0,0.0,,,,,,,
7753,-0.0,0.0,0.0,,,,,,,
7754,-0.0,0.0,0.0,,,,,,,
7754,-0.0,0.0,0.0,,,,,,,
7755,-0.0,0.0,0.0,,,,,,,
7755,-0.0,0.0,0.0,,,,,,,
7756,-0.0,0.0,0.0,,,,,,,
7756,-0.0,0.0,0.0,,,,,,,
7757,-0.0,0.0,0.0,,,,,,,
7757,-0.0,0.0,0.0,,,,,,,
7758,-0.0,0.0,0.0,,,,,,,
7758,-0.0,0.0,0.0,,,,,,,
7759,-0.0,0.0,0.0,,,,,,,
7759,-0.3113803863487968,0.0,-0.3113803863487968,,,,,,,
7760,-0.3113803863487968,0.0,-0.3113803863487968,,,,,,,
7760,-0.0,0.04543615170775493,0.04543615170775493,,,,,,,
7761,-0.0,0.04543615170775493,0.04543615170775493,,,,,,,
7761,-16.357697510684154,0.0,-16.357697510684154,,,,,,,
7762,-16.357697510684154,0.0,-16.357697510684154,,,,,,,
7762,-21.784382017280038,0.0,-21.784382017280038,,,,,,,
7763,-21.784382017280038,0.0,-21.784382017280038,,,,,,,
7763,-27.19619852561915,0.0,-27.19619852561915,,,,,,,
7764,-27.19619852561915,0.0,-27.19619852561915,,,,,,,
7764,-30.861918667253857,0.0,-30.861918667253857,,,,,,,
7765,-30.861918667253857,0.0,-30.861918667253857,,,,,,,
7765,-13.688706395043322,0.0,-13.688706395043322,,,,,,,
7766,-13.688706395043322,0.0,-13.688706395043322,,,,,,,
7766,-34.950247330767645,0.0,-34.950247330767645,,,,,,,
7767,-34.950247330767645,0.0,-34.950247330767645,,,,,,,
7767,-35.427641560509,0.0,-35.427641560509,,,,,,,
7768,-35.427641560509,0.0,-35.427641560509,,,,,,,
7768,-30.69746040082177,0.0,-30.69746040082177,,,,,,,
7769,-30.69746040082177,0.0,-30.69746040082177,,,,,,,
7769,-22.796585898602398,0.0,-22.796585898602398,,,,,,,
7770,-22.796585898602398,0.0,-22.796585898602398,,,,,,,
7770,-0.0,12.62808677002789,12.62808677002789,,,,,,,
7771,-0.0,12.62808677002789,12.62808677002789,,,,,,,
7771,-0.0,5.911958237151824,5.911958237151824,,,,,,,
7772,-0.0,5.911958237151824,5.911958237151824,,,,,,,
7772,-0.0,16.21394705510258,16.21394705510258,,,,,,,
7773,-0.0,16.21394705510258,16.21394705510258,,,,,,,
7773,-0.0,23.504779214987717,23.504779214987717,,,,,,,
7774,-0.0,23.504779214987717,23.504779214987717,,,,,,,
7774,-0.0,28.525716395781892,28.525716395781892,,,,,,,
7775,-0.0,28.525716395781892,28.525716395781892,,,,,,,
7775,-0.0,0.0,0.0,,,,,,,
7776,-0.0,0.0,0.0,,,,,,,
7776,-0.0,0.0,0.0,,,,,,,
7777,-0.0,0.0,0.0,,,,,,,
7777,-0.0,0.0,0.0,,,,,,,
7778,-0.0,0.0,0.0,,,,,,,
7778,-0.0,0.0,0.0,,,,,,,
7779,-0.0,0.0,0.0,,,,,,,
7779,-0.0,0.0,0.0,,,,,,,
7780,-0.0,0.0,0.0,,,,,,,
7780,-0.0,0.0,0.0,,,,,,,
7781,-0.0,0.0,0.0,,,,,,,
7781,-0.0,0.0,0.0,,,,,,,
7782,-0.0,0.0,0.0,,,,,,,
7782,-0.0,0.0,0.0,,,,,,,
7783,-0.0,0.0,0.0,,,,,,,
7783,-0.0,24.139165375836143,24.139165375836143,,,,,,,
7784,-0.0,24.139165375836143,24.139165375836143,,,,,,,
7784,-0.0,76.58167786114153,76.58167786114153,,,,,,,
7785,-0.0,76.58167786114153,76.58167786114153,,,,,,,
7785,-0.0,23.849739651889312,23.849739651889312,,,,,,,
7786,-0.0,23.849739651889312,23.849739651889312,,,,,,,
7786,-0.0,17.7004338863416,17.7004338863416,,,,,,,
7787,-0.0,17.7004338863416,17.7004338863416,,,,,,,
7787,-0.0,2.040149484638552,2.040149484638552,,,,,,,
7788,-0.0,2.040149484638552,2.040149484638552,,,,,,,
7788,-2.629231863159615,0.0,-2.629231863159615,,,,,,,
7789,-2.629231863159615,0.0,-2.629231863159615,,,,,,,
7789,-24.07661603423728,0.0,-24.07661603423728,,,,,,,
7790,-24.07661603423728,0.0,-24.07661603423728,,,,,,,
7790,-49.25184565395137,0.0,-49.25184565395137,,,,,,,
7791,-49.25184565395137,0.0,-49.25184565395137,,,,,,,
7791,-52.577422406895366,0.0,-52.577422406895366,,,,,,,
7792,-52.577422406895366,0.0,-52.577422406895366,,,,,,,
7792,-33.962756017976396,0.0,-33.962756017976396,,,,,,,
7793,-33.962756017976396,0.0,-33.962756017976396,,,,,,,
7793,-45.49978323672573,0.0,-45.49978323672573,,,,,,,
7794,-45.49978323672573,0.0,-45.49978323672573,,,,,,,
7794,-0.0,1.8164782434371265,1.8164782434371265,,,,,,,
7795,-0.0,1.8164782434371265,1.8164782434371265,,,,,,,
7795,-3.886616115735367,0.0,-3.886616115735367,,,,,,,
7796,-3.886616115735367,0.0,-3.886616115735367,,,,,,,
7796,-0.0,14.972366003649139,14.972366003649139,,,,,,,
7797,-0.0,14.972366003649139,14.972366003649139,,,,,,,
7797,-0.0,26.109149861522017,26.109149861522017,,,,,,,
7798,-0.0,26.109149861522017,26.109149861522017,,,,,,,
7798,-0.0,34.77325638594627,34.77325638594627,,,,,,,
7799,-0.0,34.77325638594627,34.77325638594627,,,,,,,
7799,-0.0,0.0,0.0,,,,,,,
7800,-0.0,0.0,0.0,,,,,,,
7800,-0.0,0.0,0.0,,,,,,,
7801,-0.0,0.0,0.0,,,,,,,
7801,-0.0,0.0,0.0,,,,,,,
7802,-0.0,0.0,0.0,,,,,,,
7802,-0.0,0.0,0.0,,,,,,,
7803,-0.0,0.0,0.0,,,,,,,
7803,-0.0,0.0,0.0,,,,,,,
7804,-0.0,0.0,0.0,,,,,,,
7804,-0.0,0.0,0.0,,,,,,,
7805,-0.0,0.0,0.0,,,,,,,
7805,-0.0,0.0,0.0,,,,,,,
7806,-0.0,0.0,0.0,,,,,,,
7806,-0.0,0.0,0.0,,,,,,,
7807,-0.0,0.0,0.0,,,,,,,
7807,-0.0,42.16131335606675,42.16131335606675,,,,,,,
7808,-0.0,42.16131335606675,42.16131335606675,,,,,,,
7808,-0.0,87.64289849215105,87.64289849215105,,,,,,,
7809,-0.0,87.64289849215105,87.64289849215105,,,,,,,
7809,-0.0,28.055665312848173,28.055665312848173,,,,,,,
7810,-0.0,28.055665312848173,28.055665312848173,,,,,,,
7810,-0.0,7.207355253351009,7.207355253351009,,,,,,,
7811,-0.0,7.207355253351009,7.207355253351009,,,,,,,
7811,-0.0,3.8861127299160105,3.8861127299160105,,,,,,,
7812,-0.0,3.8861127299160105,3.8861127299160105,,,,,,,
7812,-4.268015087870492,0.0,-4.268015087870492,,,,,,,
7813,-4.268015087870492,0.0,-4.268015087870492,,,,,,,
7813,-12.001518265930079,0.0,-12.001518265930079,,,,,,,
7814,-12.001518265930079,0.0,-12.001518265930079,,,,,,,
7814,-44.94144454971559,0.0,-44.94144454971559,,,,,,,
7815,-44.94144454971559,0.0,-44.94144454971559,,,,,,,
7815,-24.31133049930265,0.0,-24.31133049930265,,,,,,,
7816,-24.31133049930265,0.0,-24.31133049930265,,,,,,,
7816,-30.267910591731795,0.0,-30.267910591731795,,,,,,,
7817,-30.267910591731795,0.0,-30.267910591731795,,,,,,,
7817,-42.68553651412263,0.0,-42.68553651412263,,,,,,,
7818,-42.68553651412263,0.0,-42.68553651412263,,,,,,,
7818,-33.45449008772627,0.0,-33.45449008772627,,,,,,,
7819,-33.45449008772627,0.0,-33.45449008772627,,,,,,,
7819,-0.0,0.0,0.0,,,,,,,
7820,-0.0,0.0,0.0,,,,,,,
7820,-7.43739421074966,0.0,-7.43739421074966,,,,,,,
7821,-7.43739421074966,0.0,-7.43739421074966,,,,,,,
7821,-0.0,12.312687998991766,12.312687998991766,,,,,,,
7822,-0.0,12.312687998991766,12.312687998991766,,,,,,,
7822,-0.0,22.785576838631957,22.785576838631957,,,,,,,
7823,-0.0,22.785576838631957,22.785576838631957,,,,,,,
7823,-0.0,0.0,0.0,,,,,,,
7824,-0.0,0.0,0.0,,,,,,,
7824,-0.0,0.0,0.0,,,,,,,
7825,-0.0,0.0,0.0,,,,,,,
7825,-0.0,0.0,0.0,,,,,,,
7826,-0.0,0.0,0.0,,,,,,,
7826,-0.0,0.0,0.0,,,,,,,
7827,-0.0,0.0,0.0,,,,,,,
7827,-0.0,0.0,0.0,,,,,,,
7828,-0.0,0.0,0.0,,,,,,,
7828,-0.0,0.0,0.0,,,,,,,
7829,-0.0,0.0,0.0,,,,,,,
7829,-0.0,0.0,0.0,,,,,,,
7830,-0.0,0.0,0.0,,,,,,,
7830,-0.0,0.0,0.0,,,,,,,
7831,-0.0,0.0,0.0,,,,,,,
7831,-0.0,0.0,0.0,,,,,,,
7832,-0.0,0.0,0.0,,,,,,,
7832,-0.0,0.0,0.0,,,,,,,
7833,-0.0,0.0,0.0,,,,,,,
7833,-0.0,0.0,0.0,,,,,,,
7834,-0.0,0.0,0.0,,,,,,,
7834,-0.0,0.0,0.0,,,,,,,
7835,-0.0,0.0,0.0,,,,,,,
7835,-0.0,0.0,0.0,,,,,,,
7836,-0.0,0.0,0.0,,,,,,,
7836,-0.0,0.0,0.0,,,,,,,
7837,-0.0,0.0,0.0,,,,,,,
7837,-0.0,0.0,0.0,,,,,,,
7838,-0.0,0.0,0.0,,,,,,,
7838,-0.0,0.0,0.0,,,,,,,
7839,-0.0,0.0,0.0,,,,,,,
7839,-0.0,0.0,0.0,,,,,,,
7840,-0.0,0.0,0.0,,,,,,,
7840,-0.0,0.0,0.0,,,,,,,
7841,-0.0,0.0,0.0,,,,,,,
7841,-0.0,0.0,0.0,,,,,,,
7842,-0.0,0.0,0.0,,,,,,,
7842,-0.0,0.0,0.0,,,,,,,
7843,-0.0,0.0,0.0,,,,,,,
7843,-0.0,0.0,0.0,,,,,,,
7844,-0.0,0.0,0.0,,,,,,,
7844,-0.0,0.0,0.0,,,,,,,
7845,-0.0,0.0,0.0,,,,,,,
7845,-0.0,0.0,0.0,,,,,,,
7846,-0.0,0.0,0.0,,,,,,,
7846,-0.0,0.0,0.0,,,,,,,
7847,-0.0,0.0,0.0,,,,,,,
7847,-0.0,0.0,0.0,,,,,,,
7848,-0.0,0.0,0.0,,,,,,,
7848,-0.0,0.0,0.0,,,,,,,
7849,-0.0,0.0,0.0,,,,,,,
7849,-0.0,0.0,0.0,,,,,,,
7850,-0.0,0.0,0.0,,,,,,,
7850,-0.0,0.0,0.0,,,,,,,
7851,-0.0,0.0,0.0,,,,,,,
7851,-0.0,0.0,0.0,,,,,,,
7852,-0.0,0.0,0.0,,,,,,,
7852,-0.0,0.0,0.0,,,,,,,
7853,-0.0,0.0,0.0,,,,,,,
7853,-0.0,0.0,0.0,,,,,,,
7854,-0.0,0.0,0.0,,,,,,,
7854,-0.0,0.0,0.0,,,,,,,
7855,-0.0,0.0,0.0,,,,,,,
7855,-0.0,0.0,0.0,,,,,,,
7856,-0.0,0.0,0.0,,,,,,,
7856,-0.0,23.306593522277108,23.306593522277108,,,,,,,
7857,-0.0,23.306593522277108,23.306593522277108,,,,,,,
7857,-0.0,8.059932193901615,8.059932193901615,,,,,,,
7858,-0.0,8.059932193901615,8.059932193901615,,,,,,,
7858,-10.290535553945213,0.0,-10.290535553945213,,,,,,,
7859,-10.290535553945213,0.0,-10.290535553945213,,,,,,,
7859,-15.884056498778033,0.0,-15.884056498778033,,,,,,,
7860,-15.884056498778033,0.0,-15.884056498778033,,,,,,,
7860,-32.49931398617418,0.0,-32.49931398617418,,,,,,,
7861,-32.49931398617418,0.0,-32.49931398617418,,,,,,,
7861,-30.20557186177181,0.0,-30.20557186177181,,,,,,,
7862,-30.20557186177181,0.0,-30.20557186177181,,,,,,,
7862,-32.182773264498316,0.0,-32.182773264498316,,,,,,,
7863,-32.182773264498316,0.0,-32.182773264498316,,,,,,,
7863,-33.971241806055474,0.0,-33.971241806055474,,,,,,,
7864,-33.971241806055474,0.0,-33.971241806055474,,,,,,,
7864,-44.712555044462945,0.0,-44.712555044462945,,,,,,,
7865,-44.712555044462945,0.0,-44.712555044462945,,,,,,,
7865,-39.664531647001354,0.0,-39.664531647001354,,,,,,,
7866,-39.664531647001354,0.0,-39.664531647001354,,,,,,,
7866,-45.588730606481526,0.0,-45.588730606481526,,,,,,,
7867,-45.588730606481526,0.0,-45.588730606481526,,,,,,,
7867,-9.731540257808355,0.0,-9.731540257808355,,,,,,,
7868,-9.731540257808355,0.0,-9.731540257808355,,,,,,,
7868,-14.852539015179909,0.0,-14.852539015179909,,,,,,,
7869,-14.852539015179909,0.0,-14.852539015179909,,,,,,,
7869,-0.0,8.719231350866982,8.719231350866982,,,,,,,
7870,-0.0,8.719231350866982,8.719231350866982,,,,,,,
7870,-0.0,20.120272519756007,20.120272519756007,,,,,,,
7871,-0.0,20.120272519756007,20.120272519756007,,,,,,,
7871,-0.0,0.0,0.0,,,,,,,
7872,-0.0,0.0,0.0,,,,,,,
7872,-0.0,0.0,0.0,,,,,,,
7873,-0.0,0.0,0.0,,,,,,,
7873,-0.0,0.0,0.0,,,,,,,
7874,-0.0,0.0,0.0,,,,,,,
7874,-0.0,0.0,0.0,,,,,,,
7875,-0.0,0.0,0.0,,,,,,,
7875,-0.0,0.0,0.0,,,,,,,
7876,-0.0,0.0,0.0,,,,,,,
7876,-0.0,0.0,0.0,,,,,,,
7877,-0.0,0.0,0.0,,,,,,,
7877,-0.0,0.0,0.0,,,,,,,
7878,-0.0,0.0,0.0,,,,,,,
7878,-0.0,0.0,0.0,,,,,,,
7879,-0.0,0.0,0.0,,,,,,,
7879,-0.0,11.71494491555033,11.71494491555033,,,,,,,
7880,-0.0,11.71494491555033,11.71494491555033,,,,,,,
7880,-0.0,64.24069180903257,64.24069180903257,,,,,,,
7881,-0.0,64.24069180903257,64.24069180903257,,,,,,,
7881,-0.0,40.549660580005416,40.549660580005416,,,,,,,
7882,-0.0,40.549660580005416,40.549660580005416,,,,,,,
7882,-0.0,15.286900676363462,15.286900676363462,,,,,,,
7883,-0.0,15.286900676363462,15.286900676363462,,,,,,,
7883,-0.0,4.776857198478089,4.776857198478089,,,,,,,
7884,-0.0,4.776857198478089,4.776857198478089,,,,,,,
7884,-0.0,7.1760707717059,7.1760707717059,,,,,,,
7885,-0.0,7.1760707717059,7.1760707717059,,,,,,,
7885,-8.543031501784007,0.0,-8.543031501784007,,,,,,,
7886,-8.543031501784007,0.0,-8.543031501784007,,,,,,,
7886,-26.388065176592693,0.0,-26.388065176592693,,,,,,,
7887,-26.388065176592693,0.0,-26.388065176592693,,,,,,,
7887,-33.10980942099288,0.0,-33.10980942099288,,,,,,,
7888,-33.10980942099288,0.0,-33.10980942099288,,,,,,,
7888,-30.84982849861528,0.0,-30.84982849861528,,,,,,,
7889,-30.84982849861528,0.0,-30.84982849861528,,,,,,,
7889,-26.853451397125493,0.0,-26.853451397125493,,,,,,,
7890,-26.853451397125493,0.0,-26.853451397125493,,,,,,,
7890,-0.11522297694418039,0.0,-0.11522297694418039,,,,,,,
7891,-0.11522297694418039,0.0,-0.11522297694418039,,,,,,,
7891,-0.0,0.0,0.0,,,,,,,
7892,-0.0,0.0,0.0,,,,,,,
7892,-0.0,0.0,0.0,,,,,,,
7893,-0.0,0.0,0.0,,,,,,,
7893,-0.0,0.0,0.0,,,,,,,
7894,-0.0,0.0,0.0,,,,,,,
7894,-0.0,0.0,0.0,,,,,,,
7895,-0.0,0.0,0.0,,,,,,,
7895,-0.0,0.0,0.0,,,,,,,
7896,-0.0,0.0,0.0,,,,,,,
7896,-0.0,0.0,0.0,,,,,,,
7897,-0.0,0.0,0.0,,,,,,,
7897,-0.0,0.0,0.0,,,,,,,
7898,-0.0,0.0,0.0,,,,,,,
7898,-0.0,0.0,0.0,,,,,,,
7899,-0.0,0.0,0.0,,,,,,,
7899,-0.0,0.0,0.0,,,,,,,
7900,-0.0,0.0,0.0,,,,,,,
7900,-0.0,0.0,0.0,,,,,,,
7901,-0.0,0.0,0.0,,,,,,,
7901,-0.0,0.0,0.0,,,,,,,
7902,-0.0,0.0,0.0,,,,,,,
