Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir7:EFT [C],hp_pir7:ExFT [C],hp_pir7:MFT [C],hp_pir7:Q [W/m],hp_pir7:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por7:EFT [C],hp_por7:ExFT [C],hp_por7:MFT [C],hp_por7:Q [W/m],hp_por7:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
3979.0000,15.1528,21.5711,0.0000,270951.9000,-270951.9000,12.8049,0.0000,46043.3288,46043.3288,629.9531,316995.2288,0.0000,-316995.2288,15.1487,20.8418,0.0000,62032.2000,-62032.2000,3.2960,0.0000,10343.0819,10343.0819,161.7275,72375.2819,0.0000,-72375.2819,21.4395,15.1340,18.2867,5.8012,391580.0366,21.5711,21.6032,21.5872,-2.9769,3.1696,21.2151,21.2278,21.2214,-2.4045,6.4656,21.5711,21.5815,21.5763,-2.9251,-9.6353,15.1487,15.1800,15.1643,-2.9011,-3.1696,15.1340,15.1487,15.1413,-2.7832,-6.4656,15.1340,15.1438,15.1389,-2.7751,9.6353,32.3112,2524.8393,-332984.1000,391580.0366
3980.0000,14.6697,21.0770,0.0000,195039.5000,-195039.5000,9.2174,0.0000,32756.8752,32756.8752,452.7436,227796.3752,0.0000,-227796.3752,14.6619,20.3488,0.0000,32373.7000,-32373.7000,1.7201,0.0000,5357.3866,5357.3866,84.3163,37731.0866,0.0000,-37731.0866,21.0133,14.6121,17.8127,4.0006,270039.5709,21.0770,21.1556,21.1163,-5.7163,2.4991,20.8267,20.8638,20.8453,-4.5736,4.2192,21.0770,21.1071,21.0921,-5.8777,-6.7183,14.6619,14.7392,14.7006,-5.6305,-2.4991,14.6121,14.6619,14.6370,-6.1200,-4.2192,14.6121,14.6438,14.6279,-6.1999,6.7183,21.9342,1713.9695,-227413.2000,270039.5709
3981.0000,14.3811,20.7821,0.0000,183036.9000,-183036.9000,8.6502,0.0000,30528.4051,30528.4051,423.5016,213565.3051,0.0000,-213565.3051,14.3762,20.0597,0.0000,19631.2000,-19631.2000,1.0431,0.0000,3234.6958,3234.6958,51.0205,22865.8958,0.0000,-22865.8958,20.7403,14.3439,17.5421,3.5428,239141.2573,20.7821,20.8329,20.8075,-3.7600,2.5357,20.6076,20.6338,20.6207,-2.7441,3.5788,20.7821,20.8026,20.7924,-3.6506,-6.1145,14.3762,14.4255,14.4008,-3.6511,-2.5357,14.3439,14.3762,14.3600,-3.3765,-3.5788,14.3439,14.3626,14.3532,-3.3489,6.1145,19.4094,1516.6785,-202668.1000,239141.2573
3982.0000,14.1121,20.5073,0.0000,152922.4000,-152922.4000,7.2270,0.0000,25342.3830,25342.3830,353.1437,178264.7830,0.0000,-178264.7830,14.1081,19.7884,0.0000,14541.7000,-14541.7000,0.7727,0.0000,2386.5769,2386.5769,37.7473,16928.2769,0.0000,-16928.2769,20.4793,14.0694,17.2743,2.9300,197776.0785,20.5073,20.5604,20.5338,-3.3368,2.1514,20.3564,20.3916,20.3740,-3.0104,2.9241,20.5073,20.5298,20.5186,-3.3382,-5.0755,14.1081,14.1599,14.1340,-3.2542,-2.1514,14.0694,14.1081,14.0887,-3.3077,-2.9241,14.0694,14.0918,14.0806,-3.3243,5.0755,16.0034,1250.5277,-167464.1000,197776.0785
3983.0000,13.8968,20.2874,0.0000,136854.1000,-136854.1000,6.4676,0.0000,22564.0151,22564.0151,315.4746,159418.1151,0.0000,-159418.1151,13.8934,19.5713,0.0000,10730.0000,-10730.0000,0.5701,0.0000,1755.4967,1755.4967,27.8217,12485.4967,0.0000,-12485.4967,20.2673,13.8583,17.0628,2.5773,173967.9912,20.2874,20.3347,20.3111,-2.7223,1.9658,20.1631,20.1952,20.1792,-2.3855,2.5359,20.2874,20.3079,20.2976,-2.6998,-4.5018,13.8934,13.9396,13.9165,-2.6581,-1.9658,13.8583,13.8934,13.8759,-2.6025,-2.5359,13.8583,13.8781,13.8682,-2.5968,4.5018,14.0670,1099.2119,-147584.1000,173967.9912
3984.0000,13.7015,20.0879,0.0000,115401.3000,-115401.3000,5.4538,0.0000,18939.5096,18939.5096,265.6451,134340.8096,0.0000,-134340.8096,13.6978,19.3734,0.0000,10638.5000,-10638.5000,0.5653,0.0000,1735.6378,1735.6378,27.5602,12374.1378,0.0000,-12374.1378,20.0634,13.6603,16.8619,2.2022,148651.4011,20.0879,20.1387,20.1133,-2.4204,1.6295,19.9416,19.9829,19.9622,-2.6518,2.1948,20.0879,20.1097,20.0988,-2.4334,-3.8243,13.6978,13.7475,13.7227,-2.3734,-1.6295,13.6603,13.6978,13.6790,-2.4092,-2.1948,13.6603,13.6818,13.6711,-2.4128,3.8243,12.0226,939.4635,-126039.8000,148651.4011
3985.0000,13.5462,19.9294,0.0000,109399.0000,-109399.0000,5.1701,0.0000,17889.1183,17889.1183,251.5065,127288.1183,0.0000,-127288.1183,13.5435,19.2174,0.0000,6563.1000,-6563.1000,0.3487,0.0000,1068.4063,1068.4063,16.9889,7631.5063,0.0000,-7631.5063,19.9175,13.5110,16.7143,2.0203,136367.9788,19.9294,19.9718,19.9506,-1.9973,1.6071,19.8373,19.8615,19.8494,-1.3955,1.9558,19.9294,19.9482,19.9388,-1.9646,-3.5630,13.5435,13.5848,13.5642,-1.9464,-1.6071,13.5110,13.5435,13.5273,-1.8652,-1.9558,13.5110,13.5288,13.5199,-1.8578,3.5630,11.0164,860.8409,-115962.1000,136367.9788
3986.0000,13.4582,19.8396,0.0000,97299.8000,-97299.8000,4.5983,0.0000,15877.9284,15877.9284,223.4643,113177.7284,0.0000,-113177.7284,13.4547,19.1276,0.0000,13503.8000,-13503.8000,0.7175,0.0000,2195.5365,2195.5365,34.9337,15699.3365,0.0000,-15699.3365,19.7758,13.4378,16.6068,1.9252,129948.9686,19.8396,19.8706,19.8551,-1.1862,1.2936,19.6055,19.6514,19.6285,-2.6996,2.0111,19.8396,19.8515,19.8455,-1.1596,-3.3047,13.4547,13.4853,13.4700,-1.1698,-1.2936,13.4378,13.4547,13.4463,-1.0117,-2.0111,13.4378,13.4476,13.4427,-0.9659,3.3047,10.6067,828.8216,-110803.6000,129948.9686
3987.0000,13.3736,19.7531,0.0000,87344.2000,-87344.2000,4.1278,0.0000,14225.1879,14225.1879,200.4851,101569.3879,0.0000,-101569.3879,13.3701,19.0420,0.0000,15025.8000,-15025.8000,0.7984,0.0000,2440.1019,2440.1019,38.8574,17465.9019,0.0000,-17465.9019,19.6644,13.3512,16.5078,1.7771,119953.1697,19.7531,19.7857,19.7694,-1.0681,1.1098,19.4745,19.5050,19.4898,-1.7081,1.9082,19.7531,19.7652,19.7592,-1.0760,-3.0180,13.3701,13.4019,13.3860,-1.0479,-1.1098,13.3512,13.3701,13.3606,-1.0672,-1.9082,13.3512,13.3631,13.3571,-1.0662,3.0180,9.8269,767.8869,-102370.0000,119953.1697
3988.0000,13.3845,19.7643,0.0000,110302.0000,-110302.0000,5.2128,0.0000,17968.7586,17968.7586,253.0422,128270.7586,0.0000,-128270.7586,13.3833,19.0554,0.0000,14269.0000,-14269.0000,0.7582,0.0000,2317.6298,2317.6298,36.8879,16586.6298,0.0000,-16586.6298,19.6722,13.3877,16.5300,2.1442,144730.7855,19.7643,19.7658,19.7651,-0.0860,1.4849,19.5257,19.5198,19.5227,0.3643,2.2430,19.7643,19.7639,19.7641,0.0258,-3.7279,13.3833,13.3842,13.3838,-0.0609,-1.4849,13.3877,13.3833,13.3855,0.2666,-2.2430,13.3877,13.3846,13.3862,0.3164,3.7279,11.9075,930.4656,-124571.0000,144730.7855
3989.0000,13.3842,19.7640,0.0000,118791.6000,-118791.6000,5.6140,0.0000,19351.6229,19351.6229,272.5374,138143.2229,0.0000,-138143.2229,13.3842,19.0564,0.0000,12086.4000,-12086.4000,0.6422,0.0000,1963.1487,1963.1487,31.2471,14049.5487,0.0000,-14049.5487,19.6890,13.3838,16.5364,2.2540,152144.5273,19.7640,19.7645,19.7643,-0.0437,1.6573,19.5667,19.5596,19.5632,0.4540,2.2995,19.7640,19.7641,19.7641,-0.0341,-3.9567,13.3842,13.3844,13.3843,-0.0272,-1.6573,13.3838,13.3842,13.3840,-0.0519,-2.2995,13.3838,13.3841,13.3840,-0.0604,3.9567,12.4764,974.9218,-130878.0000,152144.5273
3990.0000,13.6060,19.9905,0.0000,204066.0000,-204066.0000,9.6440,0.0000,33416.0497,33416.0497,468.1771,237482.0497,0.0000,-237482.0497,13.6052,19.2797,0.0000,362.4000,-362.4000,0.0193,0.0000,59.0465,59.0465,0.9369,421.4465,0.0000,-421.4465,19.9546,13.6355,16.7950,3.4892,235520.8067,19.9905,19.9631,19.9768,2.5309,3.2082,19.9590,19.9112,19.9351,4.4548,3.2275,19.9905,19.9764,19.9834,2.6134,-6.4357,13.6052,13.5784,13.5918,2.4702,-3.2082,13.6355,13.6052,13.6203,2.8181,-3.2275,13.6355,13.6198,13.6276,2.9071,6.4357,19.2687,1505.6807,-204428.4000,235520.8067
3991.0000,13.8972,20.2878,0.0000,258018.6000,-258018.6000,12.1937,0.0000,42541.6226,42541.6226,592.8112,300560.2226,0.0000,-300560.2226,13.8977,19.5756,0.0000,4453.7000,-4453.7000,0.2366,0.0000,728.6993,728.6993,11.5244,5182.3993,0.0000,-5182.3993,20.2455,13.9263,17.0859,4.4884,302964.7549,20.2878,20.2571,20.2724,3.5344,3.9857,20.2189,20.1923,20.2056,3.2308,4.2223,20.2878,20.2728,20.2803,3.5491,-8.2080,13.8977,13.8675,13.8826,3.4758,-3.9857,13.9263,13.8977,13.9120,3.4865,-4.2223,13.9263,13.9116,13.9190,3.4822,8.2080,24.8046,1938.2632,-262472.3000,302964.7549
3992.0000,14.3403,20.7404,0.0000,282671.7000,-282671.7000,13.3588,0.0000,47100.3469,47100.3469,650.6909,329772.0469,0.0000,-329772.0469,14.3464,20.0295,0.0000,56699.9000,-56699.9000,3.0127,0.0000,9338.4680,9338.4680,146.8897,66038.3680,0.0000,-66038.3680,20.5827,14.3752,17.4790,5.8070,391972.9264,20.7404,20.6873,20.7139,5.2936,3.4487,20.3806,20.3698,20.3752,2.0128,6.4614,20.7404,20.7216,20.7310,5.4051,-9.9101,14.3464,14.2938,14.3201,5.2458,-3.4487,14.3752,14.3464,14.3608,5.3820,-6.4614,14.3752,14.3565,14.3659,5.3590,9.9101,32.7025,2555.4198,-339371.6000,391972.9264
3993.0000,14.6258,21.0322,0.0000,297342.3000,-297342.3000,14.0521,0.0000,49885.7432,49885.7432,686.4667,347228.0432,0.0000,-347228.0432,14.6305,20.3171,0.0000,72895.5000,-72895.5000,3.8732,0.0000,12057.3971,12057.3971,189.1981,84952.8971,0.0000,-84952.8971,20.8581,14.6463,17.7522,6.3626,429473.9459,21.0322,20.9956,21.0139,3.5869,3.3930,20.6339,20.6196,20.6268,3.0020,7.2662,21.0322,21.0207,21.0265,3.5321,-10.6592,14.6305,14.5948,14.6126,3.4965,-3.3930,14.6463,14.6305,14.6384,3.3162,-7.2662,14.6463,14.6356,14.6410,3.2861,10.6592,35.8552,2801.7748,-370237.8000,429473.9459
3994.0000,14.8455,21.2569,0.0000,306669.1000,-306669.1000,14.4929,0.0000,51724.6309,51724.6309,709.3471,358393.7309,0.0000,-358393.7309,14.8492,20.5386,0.0000,84492.9000,-84492.9000,4.4894,0.0000,14022.5907,14022.5907,219.5633,98515.4907,0.0000,-98515.4907,21.0727,14.8607,17.9667,6.7380,454815.3791,21.2569,21.2285,21.2427,2.7276,3.3345,20.8326,20.8220,20.8273,2.3867,7.8239,21.2569,21.2485,21.2527,2.6965,-11.1584,14.8492,14.8216,14.8354,2.6548,-3.3345,14.8607,14.8492,14.8550,2.5797,-7.8239,14.8607,14.8527,14.8567,2.5695,11.1584,38.0024,2969.5623,-391162.0000,454815.3791
3995.0000,15.0737,21.4902,0.0000,326183.5000,-326183.5000,15.4151,0.0000,55322.0813,55322.0813,755.5981,381505.5813,0.0000,-381505.5813,15.0773,20.7695,0.0000,94317.2000,-94317.2000,5.0114,0.0000,15708.6103,15708.6103,245.3240,110025.8103,0.0000,-110025.8103,21.2995,15.0884,18.1940,7.2495,489339.9940,21.4902,21.4624,21.4763,2.7851,3.4679,21.0529,21.0421,21.0475,2.6236,8.4793,21.4902,21.4822,21.4862,2.7838,-11.9472,15.0773,15.0501,15.0637,2.7214,-3.4679,15.0884,15.0773,15.0829,2.7170,-8.4793,15.0884,15.0806,15.0845,2.7156,11.9472,40.9211,3197.6356,-420500.7000,489339.9940
3996.0000,15.2258,21.6459,0.0000,338979.6000,-338979.6000,16.0199,0.0000,57706.3670,57706.3670,786.4494,396685.9670,0.0000,-396685.9670,15.2282,20.9223,0.0000,91446.2000,-91446.2000,4.8589,0.0000,15266.5923,15266.5923,238.0938,106712.7923,0.0000,-106712.7923,21.4677,15.2353,18.3515,7.4354,501888.6106,21.6459,21.6280,21.6369,1.9049,3.7203,21.2283,21.2198,21.2241,2.0972,8.5792,21.6459,21.6406,21.6432,1.8612,-12.2995,15.2282,15.2109,15.2195,1.8468,-3.7203,15.2353,15.2282,15.2318,1.7629,-8.5792,15.2353,15.2304,15.2328,1.7565,12.2995,41.8570,3270.7638,-430425.8000,501888.6106
3997.0000,15.4296,21.8543,0.0000,353096.5000,-353096.5000,16.6870,0.0000,60410.7083,60410.7083,820.0464,413507.2083,0.0000,-413507.2083,15.4326,21.1294,0.0000,105600.0000,-105600.0000,5.6109,0.0000,17686.8481,17686.8481,275.1290,123286.8481,0.0000,-123286.8481,21.6609,15.4417,18.5513,7.9240,534867.7785,21.8543,21.8312,21.8428,2.4502,3.6920,21.4079,21.3999,21.4039,2.1365,9.3030,21.8543,21.8477,21.8510,2.4736,-12.9950,15.4326,15.4100,15.4213,2.4011,-3.6920,15.4417,15.4326,15.4371,2.4450,-9.3030,15.4417,15.4352,15.4384,2.4475,12.9950,44.7224,3494.6732,-458696.5000,534867.7785
3998.0000,15.6241,22.0533,0.0000,369361.7000,-369361.7000,17.4557,0.0000,63497.0667,63497.0667,859.0122,432858.7667,0.0000,-432858.7667,15.6270,21.3263,0.0000,114026.4000,-114026.4000,6.0586,0.0000,19157.9305,19157.9305,297.3550,133184.3305,0.0000,-133184.3305,21.8556,15.6351,18.7454,8.3581,564171.9466,22.0533,22.0316,22.0424,2.3761,3.7990,21.5981,21.5901,21.5941,2.2616,9.8577,22.0533,22.0473,22.0503,2.3716,-13.6567,15.6270,15.6057,15.6163,2.3203,-3.7990,15.6351,15.6270,15.6310,2.3060,-9.8577,15.6351,15.6292,15.6322,2.3041,13.6567,47.1918,3687.6317,-483388.1000,564171.9466
3999.0000,15.8153,22.2490,0.0000,384186.5000,-384186.5000,18.1563,0.0000,66358.8454,66358.8454,894.6798,450545.3454,0.0000,-450545.3454,15.8181,21.5200,0.0000,123682.4000,-123682.4000,6.5717,0.0000,20844.9039,20844.9039,322.8199,144527.3039,0.0000,-144527.3039,22.0456,15.8256,18.9356,8.7887,593237.6903,22.2490,22.2280,22.2385,2.3324,3.8615,21.7820,21.7747,21.7784,2.1900,10.4332,22.2490,22.2433,22.2462,2.3302,-14.2948,15.8181,15.7976,15.8078,2.2772,-3.8615,15.8256,15.8181,15.8219,2.2694,-10.4332,15.8256,15.8201,15.8229,2.2680,14.2948,49.6572,3880.2811,-507868.9000,593237.6903
4000.0000,15.9637,22.4009,0.0000,390042.6000,-390042.6000,18.4331,0.0000,67619.1197,67619.1197,909.5123,457661.7197,0.0000,-457661.7197,15.9659,21.6698,0.0000,130803.7000,-130803.7000,6.9501,0.0000,22098.6318,22098.6318,341.7063,152902.3318,0.0000,-152902.3318,22.1934,15.9715,19.0825,9.0243,609141.4396,22.4009,22.3843,22.3926,1.8260,3.8277,21.9236,21.9181,21.9208,1.6855,10.7777,22.4009,22.3966,22.3988,1.8078,-14.6054,15.9659,15.9497,15.9578,1.7766,-3.8277,15.9715,15.9659,15.9687,1.7388,-10.7777,15.9715,15.9674,15.9695,1.7354,14.6054,51.0027,3985.4246,-520846.3000,609141.4396
4001.0000,16.0857,22.5258,0.0000,406513.1000,-406513.1000,19.2114,0.0000,70689.0345,70689.0345,948.8906,477202.1345,0.0000,-477202.1345,16.0874,21.7930,0.0000,125833.3000,-125833.3000,6.6860,0.0000,21301.6398,21301.6398,328.9471,147134.9398,0.0000,-147134.9398,22.3303,16.0920,19.2111,9.2314,623121.2048,22.5258,22.5133,22.5196,1.4986,4.1751,22.0699,22.0643,22.0671,1.7314,10.8611,22.5258,22.5224,22.5241,1.4792,-15.0363,16.0874,16.0752,16.0813,1.4566,-4.1751,16.0920,16.0874,16.0897,1.4262,-10.8611,16.0920,16.0887,16.0903,1.4250,15.0363,52.0621,4068.2020,-532346.4000,623121.2048
4002.0000,15.7252,22.1567,0.0000,314806.2000,-314806.2000,14.8775,0.0000,54253.8117,54253.8117,735.4482,369060.0117,0.0000,-369060.0117,15.7196,21.4202,0.0000,98047.0000,-98047.0000,5.2096,0.0000,16497.9421,16497.9421,256.4550,114544.9421,0.0000,-114544.9421,21.9873,15.7009,18.8441,7.2155,487047.6319,22.1567,22.2008,22.1788,-4.1464,3.2226,21.7185,21.7353,21.7269,-4.1385,8.4322,22.1567,22.1696,22.1632,-4.3895,-11.6548,15.7196,15.7636,15.7416,-4.1328,-3.2226,15.7009,15.7196,15.7103,-4.6125,-8.4322,15.7009,15.7146,15.7077,-4.6509,11.6548,40.3970,3156.6761,-412853.2000,487047.6319
4003.0000,15.5062,21.9327,0.0000,295765.2000,-295765.2000,13.9776,0.0000,50697.4613,50697.4613,689.2457,346462.6613,0.0000,-346462.6613,15.5022,21.1999,0.0000,83937.5000,-83937.5000,4.4599,0.0000,14074.2907,14074.2907,219.1757,98011.7907,0.0000,-98011.7907,21.7704,15.4905,18.6304,6.6161,446588.4999,21.9327,21.9631,21.9479,-2.8199,3.1726,21.5171,21.5283,21.5227,-2.4982,7.6325,21.9327,21.9414,21.9370,-2.7624,-10.8050,15.5022,15.5318,15.5170,-2.7447,-3.1726,15.4905,15.5022,15.4963,-2.6154,-7.6325,15.4905,15.4987,15.4946,-2.6057,10.8050,37.0381,2894.2070,-379702.7000,446588.4999
4004.0000,14.9973,21.4120,0.0000,215445.9000,-215445.9000,10.1818,0.0000,36472.6058,36472.6058,501.3177,251918.5058,0.0000,-251918.5058,14.9877,20.6787,0.0000,49193.2000,-49193.2000,2.6138,0.0000,8181.7283,8181.7283,128.3250,57374.9283,0.0000,-57374.9283,21.3089,14.9448,18.1268,4.6531,314086.6546,21.4120,21.4938,21.4529,-6.0067,2.5227,21.0790,21.1136,21.0963,-5.1791,5.1365,21.4120,21.4398,21.4259,-6.2016,-7.6591,14.9877,15.0685,15.0281,-5.9328,-2.5227,14.9448,14.9877,14.9662,-6.4303,-5.1365,14.9448,14.9739,14.9593,-6.4931,7.6591,25.6880,2007.2942,-264639.1000,314086.6546
4005.0000,14.6874,21.0952,0.0000,200763.7000,-200763.7000,9.4879,0.0000,33732.6865,33732.6865,465.5413,234496.3865,0.0000,-234496.3865,14.6810,20.3683,0.0000,34384.1000,-34384.1000,1.8270,0.0000,5691.7396,5691.7396,89.4889,40075.8396,0.0000,-40075.8396,21.0115,14.6525,17.8320,4.1113,277515.4108,21.0952,21.1493,21.1222,-4.0238,2.5537,20.8235,20.8484,20.8359,-3.1757,4.3806,21.0952,21.1146,21.1049,-3.9076,-6.9343,14.6810,14.7335,14.7072,-3.9058,-2.5537,14.6525,14.6810,14.6668,-3.6475,-4.3806,14.6525,14.6704,14.6615,-3.6278,6.9343,22.6795,1772.2079,-235147.8000,277515.4108
4006.0000,14.3876,20.7888,0.0000,169984.5000,-169984.5000,8.0333,0.0000,28355.8422,28355.8422,393.3483,198340.3422,0.0000,-198340.3422,14.3819,20.0655,0.0000,24660.1000,-24660.1000,1.3103,0.0000,4063.6749,4063.6749,64.0957,28723.7749,0.0000,-28723.7749,20.7264,14.3464,17.5364,3.4063,229922.7570,20.7888,20.8456,20.8172,-3.7149,2.2410,20.5578,20.5887,20.5732,-3.2040,3.5513,20.7888,20.8108,20.7998,-3.7156,-5.7923,14.3819,14.4374,14.4097,-3.6248,-2.2410,14.3464,14.3819,14.3642,-3.6853,-3.5513,14.3464,14.3683,14.3573,-3.7036,5.7923,18.7101,1462.0321,-194644.6000,229922.7570
4007.0000,14.1319,20.5276,0.0000,154194.3000,-154194.3000,7.2871,0.0000,25565.2235,25565.2235,356.0963,179759.5235,0.0000,-179759.5235,14.1278,19.8084,0.0000,14875.4000,-14875.4000,0.7904,0.0000,2442.0508,2442.0508,38.6144,17317.4508,0.0000,-17317.4508,20.4941,14.0919,17.2930,2.9549,199458.9688,20.5276,20.5785,20.5530,-3.2214,2.1656,20.3726,20.3991,20.3858,-2.2951,2.9560,20.5276,20.5489,20.5382,-3.1900,-5.1215,14.1278,14.1774,14.1526,-3.1358,-2.1656,14.0919,14.1278,14.1098,-3.1028,-2.9560,14.0919,14.1127,14.1023,-3.1117,5.1215,16.1594,1262.7218,-169069.7000,199458.9688
4008.0000,13.9210,20.3122,0.0000,134879.2000,-134879.2000,6.3743,0.0000,22251.1678,22251.1678,310.9628,157130.3678,0.0000,-157130.3678,13.9172,19.5953,0.0000,13260.1000,-13260.1000,0.7046,0.0000,2170.1842,2170.1842,34.3848,15430.2842,0.0000,-15430.2842,20.2791,13.8834,17.0813,2.5870,174622.0789,20.3122,20.3601,20.3361,-2.6507,1.8899,20.1524,20.1872,20.1698,-2.6402,2.5945,20.3122,20.3323,20.3222,-2.6399,-4.4844,13.9172,13.9640,13.9406,-2.5915,-1.8899,13.8834,13.9172,13.9003,-2.5621,-2.5945,13.8834,13.9029,13.8932,-2.5569,4.4844,14.1501,1105.7057,-148139.3000,174622.0789
4009.0000,13.7351,20.1223,0.0000,127140.1000,-127140.1000,6.0085,0.0000,20882.5798,20882.5798,292.7136,148022.6798,0.0000,-148022.6798,13.7331,19.4091,0.0000,5889.2000,-5889.2000,0.3129,0.0000,961.2890,961.2890,15.2581,6850.4890,0.0000,-6850.4890,20.1191,13.6981,16.9086,2.3193,156554.8143,20.1223,20.1647,20.1435,-2.3585,1.8985,20.0578,20.0772,20.0675,-1.2683,2.2115,20.1223,20.1416,20.1319,-2.3298,-4.1100,13.7331,13.7742,13.7536,-2.2897,-1.8985,13.6981,13.7331,13.7156,-2.2625,-2.2115,13.6981,13.7170,13.7076,-2.2733,4.1100,12.6274,986.7209,-133029.3000,156554.8143
4010.0000,13.6453,20.0306,0.0000,114826.0000,-114826.0000,5.4266,0.0000,18820.2382,18820.2382,264.0410,133646.2382,0.0000,-133646.2382,13.6422,19.3172,0.0000,15056.4000,-15056.4000,0.8000,0.0000,2454.4598,2454.4598,38.9798,17510.8598,0.0000,-17510.8598,19.9683,13.6277,16.7980,2.2559,152275.4368,20.0306,20.0577,20.0441,-1.2322,1.5422,19.8048,19.8478,19.8263,-2.9445,2.3422,20.0306,20.0410,20.0358,-1.1936,-3.8844,13.6422,13.6689,13.6556,-1.2168,-1.5422,13.6277,13.6422,13.6350,-1.0063,-2.3422,13.6277,13.6359,13.6318,-0.9474,3.8844,12.4311,971.3867,-129882.4000,152275.4368
4011.0000,13.5295,19.9124,0.0000,103412.5000,-103412.5000,4.8872,0.0000,16903.5900,16903.5900,237.6565,120316.0900,0.0000,-120316.0900,13.5267,19.2004,0.0000,12907.3000,-12907.3000,0.6858,0.0000,2100.6788,2100.6788,33.4038,15007.9788,0.0000,-15007.9788,19.8507,13.5025,16.6766,2.0216,136454.9213,19.9124,19.9467,19.9296,-1.4163,1.4005,19.7014,19.7242,19.7128,-1.4028,2.0863,19.9124,19.9264,19.9194,-1.4384,-3.4867,13.5267,13.5603,13.5435,-1.3861,-1.4005,13.5025,13.5267,13.5146,-1.4860,-2.0863,13.5025,13.5172,13.5098,-1.5056,3.4867,11.1231,869.1780,-116319.8000,136454.9213
4012.0000,13.4468,19.8279,0.0000,96559.6000,-96559.6000,4.5633,0.0000,15752.9380,15752.9380,221.7403,112312.5380,0.0000,-112312.5380,13.4436,19.1164,0.0000,14320.4000,-14320.4000,0.7609,0.0000,2327.9416,2327.9416,37.0438,16648.3416,0.0000,-16648.3416,19.7495,13.4272,16.5883,1.9234,129831.8214,19.8279,19.8569,19.8424,-1.0851,1.2675,19.5791,19.6042,19.5916,-1.4957,2.0284,19.8279,19.8389,19.8334,-1.0708,-3.2958,13.4436,13.4721,13.4578,-1.0671,-1.2675,13.4272,13.4436,13.4354,-0.9893,-2.0284,13.4272,13.4371,13.4321,-0.9711,3.2958,10.6230,830.0961,-110880.0000,129831.8214
4013.0000,13.3508,19.7299,0.0000,89244.5000,-89244.5000,4.2176,0.0000,14526.9856,14526.9856,204.8317,103771.4856,0.0000,-103771.4856,13.3480,19.0197,0.0000,11256.1000,-11256.1000,0.5981,0.0000,1827.3619,1827.3619,29.1075,13083.4619,0.0000,-13083.4619,19.6644,13.3249,16.4947,1.7445,117750.5107,19.7299,19.7633,19.7466,-1.1892,1.2065,19.5169,19.5325,19.5247,-0.8412,1.8046,19.7299,19.7434,19.7367,-1.2007,-3.0111,13.3480,13.3806,13.3643,-1.1627,-1.2065,13.3249,13.3480,13.3364,-1.2276,-1.8046,13.3249,13.3389,13.3319,-1.2429,3.0111,9.6058,750.6077,-100500.6000,117750.5107
4014.0000,13.2834,19.6611,0.0000,102889.9000,-102889.9000,4.8625,0.0000,16721.9033,16721.9033,236.0035,119611.8033,0.0000,-119611.8033,13.2822,18.9532,0.0000,2218.5000,-2218.5000,0.1179,0.0000,359.8318,359.8318,5.7347,2578.3318,0.0000,-2578.3318,19.6490,13.2668,16.4579,1.8162,122596.8505,19.6611,19.6812,19.6712,-0.9439,1.5815,19.6307,19.6078,19.6193,1.1083,1.6994,19.6611,19.6703,19.6657,-0.8902,-3.2809,13.2822,13.3015,13.2919,-0.9072,-1.5815,13.2668,13.2822,13.2745,-0.7809,-1.6994,13.2668,13.2747,13.2707,-0.7717,3.2809,9.9301,775.9535,-105108.4000,122596.8505
