Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building1_dhw:EFT [C],building1_dhw:ExFT [C],building1_dhw:Q_htg [W],building1_dhw:Q_clg [W],building1_dhw:Q_net [W],building1_dhw:M_flow [kg/s],building1_dhw:P_hp_htg [W],building1_dhw:P_hp_clg [W],building1_dhw:P_hp_tot [W],building1_dhw:P_pump [W],building1_dhw:Q_src_clg [W],building1_dhw:Q_src_htg [W],building1_dhw:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],building2_dhw:EFT [C],building2_dhw:ExFT [C],building2_dhw:Q_htg [W],building2_dhw:Q_clg [W],building2_dhw:Q_net [W],building2_dhw:M_flow [kg/s],building2_dhw:P_hp_htg [W],building2_dhw:P_hp_clg [W],building2_dhw:P_hp_tot [W],building2_dhw:P_pump [W],building2_dhw:Q_src_clg [W],building2_dhw:Q_src_htg [W],building2_dhw:Q_src_het [W],building3_htg_clg:EFT [C],building3_htg_clg:ExFT [C],building3_htg_clg:Q_htg [W],building3_htg_clg:Q_clg [W],building3_htg_clg:Q_net [W],building3_htg_clg:M_flow [kg/s],building3_htg_clg:P_hp_htg [W],building3_htg_clg:P_hp_clg [W],building3_htg_clg:P_hp_tot [W],building3_htg_clg:P_pump [W],building3_htg_clg:Q_src_clg [W],building3_htg_clg:Q_src_htg [W],building3_htg_clg:Q_src_het [W],building3_dhw:EFT [C],building3_dhw:ExFT [C],building3_dhw:Q_htg [W],building3_dhw:Q_clg [W],building3_dhw:Q_net [W],building3_dhw:M_flow [kg/s],building3_dhw:P_hp_htg [W],building3_dhw:P_hp_clg [W],building3_dhw:P_hp_tot [W],building3_dhw:P_pump [W],building3_dhw:Q_src_clg [W],building3_dhw:Q_src_htg [W],building3_dhw:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],ghe2:EFT [C],ghe2:ExFT [C],ghe2:MFT [C],ghe2:Q [W/m],ghe2:Q_tot [W],ghe3:EFT [C],ghe3:ExFT [C],ghe3:MFT [C],ghe3:Q [W/m],ghe3:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_pir4:EFT [C],hp_pir4:ExFT [C],hp_pir4:MFT [C],hp_pir4:Q [W/m],hp_pir4:M_flow [kg/s],hp_pir5:EFT [C],hp_pir5:ExFT [C],hp_pir5:MFT [C],hp_pir5:Q [W/m],hp_pir5:M_flow [kg/s],hp_pir6:EFT [C],hp_pir6:ExFT [C],hp_pir6:MFT [C],hp_pir6:Q [W/m],hp_pir6:M_flow [kg/s],hp_pir7:EFT [C],hp_pir7:ExFT [C],hp_pir7:MFT [C],hp_pir7:Q [W/m],hp_pir7:M_flow [kg/s],hp_pir8:EFT [C],hp_pir8:ExFT [C],hp_pir8:MFT [C],hp_pir8:Q [W/m],hp_pir8:M_flow [kg/s],hp_pir9:EFT [C],hp_pir9:ExFT [C],hp_pir9:MFT [C],hp_pir9:Q [W/m],hp_pir9:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],hp_por4:EFT [C],hp_por4:ExFT [C],hp_por4:MFT [C],hp_por4:Q [W/m],hp_por4:M_flow [kg/s],hp_por5:EFT [C],hp_por5:ExFT [C],hp_por5:MFT [C],hp_por5:Q [W/m],hp_por5:M_flow [kg/s],hp_por6:EFT [C],hp_por6:ExFT [C],hp_por6:MFT [C],hp_por6:Q [W/m],hp_por6:M_flow [kg/s],hp_por7:EFT [C],hp_por7:ExFT [C],hp_por7:MFT [C],hp_por7:Q [W/m],hp_por7:M_flow [kg/s],hp_por8:EFT [C],hp_por8:ExFT [C],hp_por8:MFT [C],hp_por8:Q [W/m],hp_por8:M_flow [kg/s],hp_por9:EFT [C],hp_por9:ExFT [C],hp_por9:MFT [C],hp_por9:Q [W/m],hp_por9:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
6052.0000,12.9479,19.3154,12.3000,42489.0000,-42476.7000,2.0086,2.5684,6852.0445,6854.6129,97.2663,49341.0445,9.7316,-49331.3129,19.3209,13.8304,9441.9000,0.0000,9441.9000,-0.3424,2191.3261,0.0000,2191.3261,15.5629,0.0000,7250.5739,7250.5739,12.6280,18.2921,0.0000,3164.3000,-3164.3000,0.1681,0.0000,508.7220,508.7220,8.1576,3673.0220,0.0000,-3673.0220,19.1938,13.7058,308.4000,0.0000,308.4000,-0.0112,71.6835,0.0000,71.6835,0.5086,0.0000,236.7165,236.7165,12.9290,18.4355,0.0000,1455.9000,-1455.9000,0.0799,0.0000,241.4691,241.4691,3.8983,1697.3691,0.0000,-1697.3691,18.7425,13.2634,308.4000,0.0000,308.4000,-0.0112,72.0734,0.0000,72.0734,0.5162,0.0000,236.3266,236.3266,19.3292,12.9704,16.1498,0.8769,35516.1874,19.1962,12.6143,15.9053,0.8169,19606.7274,19.6266,12.4363,16.0314,0.8925,18741.6081,19.3154,19.3209,19.3181,-0.6229,2.3419,19.3209,19.3292,19.3250,-0.6918,1.9995,19.3292,19.4183,19.3737,-0.8954,0.5514,19.1551,19.1938,19.1744,-2.0217,0.7195,19.1938,19.2302,19.2120,-1.5025,0.7083,18.4355,18.8198,18.6277,-0.4239,-0.0640,18.4355,18.7425,18.5890,-0.3589,0.0159,18.7425,18.9562,18.8493,-0.1514,0.0047,19.3154,19.6313,19.4734,-0.9806,-0.6710,13.0282,13.0293,13.0287,-0.1227,-2.3503,12.8900,12.8914,12.8907,-0.0976,-2.0079,12.6280,12.6819,12.6550,-0.5514,-0.5598,12.6258,12.6280,12.6269,-0.1205,-0.7279,12.6143,12.6090,12.6116,0.1550,-0.7167,12.6143,12.9498,12.7821,-0.3650,0.0556,12.9129,12.8815,12.8972,0.0513,-0.0243,12.4363,12.6144,12.5254,-0.1738,-0.0131,12.4363,12.6591,12.5477,-0.5911,0.6627,4.4700,349.2940,-37038.2000,73864.5229
6053.0000,12.9217,19.2822,33.7000,38927.5000,-38893.8000,1.8414,7.0400,6273.9193,6280.9593,89.1464,45201.4193,26.6600,-45174.7593,19.2861,13.7963,9461.1000,0.0000,9461.1000,-0.3431,2196.6892,0.0000,2196.6892,15.6056,0.0000,7264.4108,7264.4108,12.6431,18.3073,0.0000,3212.6000,-3212.6000,0.1707,0.0000,516.5895,516.5895,8.2815,3729.1895,0.0000,-3729.1895,19.1052,13.6190,403.0000,0.0000,403.0000,-0.0146,93.7712,0.0000,93.7712,0.6658,0.0000,309.2288,309.2288,12.8972,18.4034,0.0000,1697.5000,-1697.5000,0.0932,0.0000,281.4457,281.4457,4.5449,1978.9457,0.0000,-1978.9457,18.6838,13.2060,403.0000,0.0000,403.0000,-0.0146,94.2485,0.0000,94.2485,0.6699,0.0000,308.7515,308.7515,19.2920,12.9337,16.1128,0.8034,32539.5256,19.1020,12.6338,15.8679,0.7356,17654.6736,19.5316,12.4510,15.9913,0.8053,16910.3213,19.2822,19.2861,19.2842,-0.4166,2.1554,19.2861,19.2920,19.2890,-0.4407,1.8123,19.2920,19.3586,19.3253,-0.5911,0.4854,19.0851,19.1052,19.0952,-0.9632,0.6561,19.1052,19.1351,19.1202,-1.1147,0.6415,18.4034,18.7816,18.5925,-0.4310,-0.0661,18.4034,18.6838,18.5436,-0.5542,0.0270,18.6838,18.9390,18.8114,-0.4645,0.0124,19.2822,19.5438,19.4130,-0.7353,-0.6068,13.0118,13.0137,13.0127,-0.1999,-2.1626,12.8577,12.8639,12.8608,-0.3681,-1.8196,12.6431,12.6528,12.6479,-0.0913,-0.4927,12.6476,12.6431,12.6454,0.2159,-0.6634,12.6338,12.6258,12.6298,0.2123,-0.6488,12.6338,12.8836,12.7587,-0.2886,0.0589,12.8418,12.9205,12.8811,-0.2001,-0.0343,12.4510,12.5716,12.5113,-0.1764,-0.0197,12.4510,12.5899,12.5205,-0.3352,0.5995,4.1679,325.6819,-33536.8000,67104.5205
6054.0000,13.0220,18.5094,3878.2000,45498.0000,-41619.8000,2.3519,808.8104,7349.8322,8158.6427,114.1919,52847.8322,3069.3896,-49778.4427,18.6072,13.1308,9461.2000,0.0000,9461.2000,-0.3431,2214.7233,0.0000,2214.7233,15.6129,0.0000,7246.4767,7246.4767,12.6537,18.3180,0.0000,3789.6000,-3789.6000,0.2014,0.0000,609.4573,609.4573,9.7695,4399.0573,0.0000,-4399.0573,18.9867,13.5028,309.3000,0.0000,309.3000,-0.0112,72.0712,0.0000,72.0712,0.5116,0.0000,237.2288,237.2288,12.8705,18.3765,0.0000,2189.2000,-2189.2000,0.1202,0.0000,362.8681,362.8681,5.8612,2552.0681,0.0000,-2552.0681,18.5844,13.1086,309.3000,0.0000,309.3000,-0.0112,72.4225,0.0000,72.4225,0.5145,0.0000,236.8775,236.8775,18.7271,13.3607,16.0439,0.5898,23884.9981,18.9965,12.6460,15.8213,0.6281,15074.8421,19.7449,12.1648,15.9549,0.7497,15744.4560,18.5094,18.6072,18.5583,-8.7665,1.8529,18.6072,18.7271,18.6671,-7.5118,1.5098,18.7271,19.3053,19.0162,-3.7364,0.3558,18.9485,18.9867,18.9676,-1.5459,0.5572,18.9867,19.0294,19.0081,-1.3593,0.5460,18.3765,18.7379,18.5572,-0.4326,-0.0695,18.3765,18.5844,18.4805,-0.7687,0.0507,18.5844,18.8175,18.7009,-1.3396,0.0395,18.5094,19.8183,19.1638,-3.0131,-0.4990,13.1208,13.1072,13.1140,1.2155,-1.8577,13.1911,13.1185,13.1548,3.5421,-1.5146,12.6537,12.6484,12.6510,0.0309,-0.3606,12.6566,12.6537,12.6551,0.1116,-0.5620,12.6460,12.6393,12.6427,0.1491,-0.5508,12.6460,12.8330,12.7395,-0.2380,0.0647,12.7166,12.9142,12.8154,-0.7997,-0.0555,12.1648,12.6173,12.3910,-1.4576,-0.0443,12.1648,12.7017,12.4333,-1.0591,0.4942,5.3069,414.6850,-37518.8000,54704.2962
6055.0000,12.9165,19.2686,99.8000,62713.3000,-62613.5000,2.9690,20.8504,10106.2437,10127.0941,143.8038,72819.5437,78.9496,-72740.5941,19.1963,13.7081,9441.0000,0.0000,9441.0000,-0.3423,2194.3712,0.0000,2194.3712,15.7212,0.0000,7246.6288,7246.6288,12.7400,18.4052,0.0000,5271.0000,-5271.0000,0.2801,0.0000,848.6701,848.6701,13.5891,6119.6701,0.0000,-6119.6701,18.8297,13.3490,319.1000,0.0000,319.1000,-0.0116,74.4954,0.0000,74.4954,0.5287,0.0000,244.6046,244.6046,12.7584,18.2635,0.0000,3023.9000,-3023.9000,0.1660,0.0000,500.6385,500.6385,8.0958,3524.5385,0.0000,-3524.5385,18.4876,13.0139,319.1000,0.0000,319.1000,-0.0116,74.8053,0.0000,74.8053,0.5315,0.0000,244.2947,244.2947,19.1239,13.0314,16.0776,0.8847,35830.0148,18.8593,12.8064,15.8329,0.7910,18985.0755,19.0840,12.8127,15.9483,0.8196,17211.5305,19.2686,19.1963,19.2324,8.1293,2.3238,19.1963,19.1239,19.1601,5.9423,1.9815,19.1239,19.0333,19.0786,0.7463,0.4567,18.7946,18.8297,18.8121,-1.8829,0.7368,18.8297,18.8745,18.8521,-1.8888,0.7252,18.2635,18.7342,18.4988,-0.7111,-0.0880,18.2635,18.4876,18.3755,-1.2725,0.0780,18.4876,18.6520,18.5698,-1.5887,0.0664,19.2686,19.1285,19.1986,0.4124,-0.6451,13.0890,13.0915,13.0902,-0.2930,-2.3291,12.9464,12.9823,12.9643,-2.3054,-1.9868,12.7400,12.6657,12.7029,0.6188,-0.4620,12.7614,12.7400,12.7507,1.1469,-0.7421,12.8064,12.7521,12.7793,1.6418,-0.7305,12.8064,12.7010,12.7537,0.1647,0.0827,12.4509,12.8154,12.6331,-2.2061,-0.0833,12.8127,12.3601,12.5864,2.3508,-0.0717,12.8127,12.2792,12.5459,1.3530,0.6398,6.7816,529.9269,-60829.2000,72026.6208
6056.0000,12.9680,19.2321,757.8000,79482.9000,-78725.1000,3.7957,158.1842,12823.8501,12982.0343,183.7821,92306.7501,599.6158,-91707.1343,19.2321,13.7434,12540.9000,0.0000,12540.9000,-0.4548,2913.6337,0.0000,2913.6337,20.7196,0.0000,9627.2663,9627.2663,12.8930,18.5598,0.0000,10811.3000,-10811.3000,0.5744,0.0000,1744.2613,1744.2613,27.8814,12555.5613,0.0000,-12555.5613,18.8025,13.3223,311.4000,0.0000,311.4000,-0.0113,72.7217,0.0000,72.7217,0.5170,0.0000,238.6783,238.6783,12.6431,18.1473,0.0000,4188.0000,-4188.0000,0.2299,0.0000,692.5470,692.5470,11.2116,4880.5470,0.0000,-4880.5470,18.3082,12.8381,311.4000,0.0000,311.4000,-0.0113,73.1605,0.0000,73.1605,0.5194,0.0000,238.2395,238.2395,19.2243,13.0709,16.1476,1.2080,48923.4393,18.8056,12.9575,15.8815,1.0332,24797.9245,19.0786,12.9160,15.9973,1.0888,22865.0771,19.2321,19.2321,19.2321,-0.0103,2.9754,19.2321,19.2243,19.2282,0.8160,2.5206,19.2243,19.1021,19.1632,1.0143,0.4593,18.8007,18.8025,18.8016,-0.1336,1.0337,18.8025,18.8117,18.8071,-0.5499,1.0224,18.1473,18.7250,18.4361,-0.7629,-0.0769,18.1473,18.3082,18.2278,-1.7899,0.1529,18.3082,18.4270,18.3676,-2.4463,0.1417,19.2321,19.1911,19.2116,0.1509,-0.8203,13.1159,13.1139,13.1149,0.2908,-2.9803,13.0091,13.0029,13.0060,0.4963,-2.5256,12.8930,12.7344,12.8137,1.3314,-0.4642,12.9178,12.8930,12.9054,1.8602,-1.0387,12.9575,12.9133,12.9354,1.8778,-1.0274,12.9575,12.6267,12.7921,0.4569,0.0720,12.6890,12.6506,12.6698,0.4359,-0.1579,12.9160,12.6775,12.7967,2.5322,-0.1466,12.9160,12.4348,12.6754,1.5558,0.8154,9.1317,713.5638,-80560.7000,96586.4409
6057.0000,13.0568,19.4298,0.0000,94518.1000,-94518.1000,4.4668,0.0000,15280.8881,15280.8881,216.2667,109798.9881,0.0000,-109798.9881,19.4163,13.9239,15597.5000,0.0000,15597.5000,-0.5656,3615.8526,0.0000,3615.8526,25.7574,0.0000,11981.6474,11981.6474,13.0447,18.7131,0.0000,18868.0000,-18868.0000,1.0025,0.0000,3050.3550,3050.3550,48.6872,21918.3550,0.0000,-21918.3550,18.8230,13.3424,307.3000,0.0000,307.3000,-0.0111,71.7465,0.0000,71.7465,0.5104,0.0000,235.5535,235.5535,12.7923,18.2977,0.0000,6573.7000,-6573.7000,0.3609,0.0000,1088.7276,1088.7276,17.5970,7662.4276,0.0000,-7662.4276,18.2664,12.7972,307.3000,0.0000,307.3000,-0.0111,72.2343,0.0000,72.2343,0.5138,0.0000,235.0657,235.0657,19.3987,13.0912,16.2449,1.5745,63768.0491,18.8055,13.0917,15.9486,1.2837,30808.3181,18.9764,13.1379,16.0572,1.3117,27545.5671,19.4298,19.4163,19.4231,2.2980,3.5208,19.4163,19.3987,19.4075,2.1571,2.9552,19.3987,19.1639,19.2813,1.4187,0.3340,18.8258,18.8230,18.8244,0.2684,1.3365,18.8230,18.8207,18.8218,0.1717,1.3254,18.2977,18.5278,18.4127,-0.2891,-0.0726,18.2977,18.2664,18.2820,0.6487,0.2883,18.2664,18.2929,18.2797,-1.0680,0.2771,19.4298,19.1766,19.3032,1.0995,-0.9461,13.1932,13.1879,13.1905,0.9067,-3.5222,13.0598,13.0534,13.0566,0.6047,-2.9566,13.0447,12.8149,12.9298,1.3945,-0.3355,13.0632,13.0447,13.0540,1.7864,-1.3380,13.0917,13.0608,13.0763,1.6933,-1.3268,13.0917,12.6041,12.8479,0.6668,0.0711,12.9741,12.8384,12.9063,2.8472,-0.2897,13.1379,12.9812,13.0595,3.1649,-0.2786,13.1379,12.5680,12.8529,2.1363,0.9446,11.5761,904.5754,-103747.7000,122121.9342
6058.0000,13.1599,19.5351,0.0000,99413.7000,-99413.7000,4.6982,0.0000,16110.7190,16110.7190,227.5980,115524.4190,0.0000,-115524.4190,19.5278,14.0333,18691.6000,0.0000,18691.6000,-0.6778,4327.4232,0.0000,4327.4232,30.7921,0.0000,14364.1768,14364.1768,13.1403,18.8098,0.0000,23062.4000,-23062.4000,1.2254,0.0000,3733.3240,3733.3240,59.5450,26795.7240,0.0000,-26795.7240,18.8626,13.3813,320.8000,0.0000,320.8000,-0.0116,74.8625,0.0000,74.8625,0.5327,0.0000,245.9375,245.9375,12.9738,18.4807,0.0000,9272.3000,-9272.3000,0.5090,0.0000,1538.5895,1538.5895,24.8233,10810.8895,0.0000,-10810.8895,18.4114,12.9392,320.8000,0.0000,320.8000,-0.0116,75.2738,0.0000,75.2738,0.5367,0.0000,245.5262,245.5262,19.5169,13.1116,16.3143,1.7481,70799.7923,18.8208,13.1658,15.9933,1.3890,33336.2976,19.0157,13.1883,16.1020,1.4314,30058.6152,19.5351,19.5278,19.5314,1.3014,3.7424,19.5278,19.5169,19.5224,1.3801,3.0646,19.5169,19.2222,19.3696,1.0592,0.1988,18.8673,18.8626,18.8650,0.4836,1.4242,18.8626,18.8571,18.8598,0.4523,1.4126,18.4807,18.3786,18.4296,0.1978,-0.1158,18.4807,18.4114,18.4460,1.9725,0.3932,18.4114,18.3855,18.3985,1.4271,0.3816,19.5351,19.2672,19.4011,1.1752,-0.9558,13.2626,13.2579,13.2602,0.8346,-3.7396,13.0965,13.0919,13.0942,0.4472,-3.0618,13.1403,12.8757,13.0080,0.9369,-0.1960,13.1510,13.1403,13.1457,1.1003,-1.4214,13.1658,13.1491,13.1575,0.9738,-1.4098,13.1658,12.7055,12.9357,1.0527,0.1186,13.1360,13.0554,13.0957,2.2792,-0.3904,13.1883,13.1420,13.1652,1.2683,-0.3787,13.1883,12.7775,12.9829,1.5618,0.9586,12.7716,997.9930,-112415.2000,134194.7051
6059.0000,13.2036,19.5797,0.0000,101643.1000,-101643.1000,4.8036,0.0000,16488.7040,16488.7040,232.8564,118131.8040,0.0000,-118131.8040,19.5767,14.0812,18672.7000,0.0000,18672.7000,-0.6771,4320.5584,0.0000,4320.5584,30.7159,0.0000,14352.1416,14352.1416,13.1520,18.8216,0.0000,16514.3000,-16514.3000,0.8775,0.0000,2673.7518,2673.7518,42.6541,19188.0518,0.0000,-19188.0518,18.9745,13.4909,365.8000,0.0000,365.8000,-0.0133,85.2490,0.0000,85.2490,0.6070,0.0000,280.5510,280.5510,13.0306,18.5380,0.0000,11018.3000,-11018.3000,0.6048,0.0000,1829.4121,1829.4121,29.5013,12847.7121,0.0000,-12847.7121,18.5033,13.0292,365.8000,0.0000,365.8000,-0.0133,85.7365,0.0000,85.7365,0.6107,0.0000,280.0635,280.0635,19.5719,13.1013,16.3366,1.7200,69658.6566,18.8659,13.1470,16.0065,1.3681,32835.0007,19.1380,13.1052,16.1216,1.4432,30307.7892,19.5797,19.5767,19.5782,0.5575,3.8449,19.5767,19.5719,19.5743,0.6199,3.1678,19.5719,19.3823,19.4771,1.2915,0.3767,18.9900,18.9745,18.9822,1.4087,1.2541,18.9745,18.9568,18.9656,1.2704,1.2409,18.5380,18.4108,18.4744,0.5337,-0.2477,18.5380,18.5033,18.5206,0.8940,0.3571,18.5033,18.4807,18.4920,1.1226,0.3438,19.5797,19.3737,19.4767,0.9055,-0.9587,13.2660,13.2657,13.2658,0.0612,-3.8419,13.0913,13.0916,13.0914,-0.0400,-3.1648,13.1520,13.0165,13.0843,0.9143,-0.3737,13.1529,13.1520,13.1525,0.0757,-1.2511,13.1470,13.1493,13.1482,-0.1189,-1.2379,13.1470,12.9129,13.0300,1.1318,0.2507,13.1251,13.1140,13.1195,0.2813,-0.3541,13.1052,13.1288,13.1170,-0.5879,-0.3408,13.1052,12.9557,13.0304,0.5674,0.9617,12.4814,975.3150,-109771.4000,132801.4465
6060.0000,13.2272,19.6037,0.0000,103204.2000,-103204.2000,4.8773,0.0000,16751.0989,16751.0989,236.4994,119955.2989,0.0000,-119955.2989,19.6022,14.1062,18677.8000,0.0000,18677.8000,-0.6773,4320.4400,0.0000,4320.4400,30.7046,0.0000,14357.3600,14357.3600,13.1367,18.8061,0.0000,13296.1000,-13296.1000,0.7065,0.0000,2152.2563,2152.2563,34.3435,15448.3563,0.0000,-15448.3563,19.0625,13.5771,374.4000,0.0000,374.4000,-0.0136,87.1611,0.0000,87.1611,0.6204,0.0000,287.2389,287.2389,13.0669,18.5746,0.0000,12951.5000,-12951.5000,0.7109,0.0000,2151.2213,2151.2213,34.6789,15102.7213,0.0000,-15102.7213,18.5546,13.0795,374.4000,0.0000,374.4000,-0.0136,87.6974,0.0000,87.6974,0.6243,0.0000,286.7026,286.7026,19.5998,13.1085,16.3542,1.7279,69981.6771,18.9131,13.1233,16.0182,1.3871,33290.7490,19.2109,13.0633,16.1371,1.4728,30929.0982,19.6037,19.6022,19.6030,0.2926,3.9235,19.6022,19.5998,19.6010,0.3158,3.2462,19.5998,19.4958,19.5478,0.8467,0.4510,19.0749,19.0625,19.0687,1.0366,1.1575,19.0625,19.0464,19.0544,1.0651,1.1439,18.5746,18.4736,18.5241,0.5937,-0.3468,18.5746,18.5546,18.5646,0.5241,0.3641,18.5546,18.5414,18.5480,0.6690,0.3506,19.6037,19.4570,19.5304,0.6409,-0.9538,13.2778,13.2770,13.2774,0.1332,-3.9189,13.1063,13.1047,13.1055,0.1632,-3.2416,13.1367,13.0921,13.1144,0.3572,-0.4464,13.1342,13.1367,13.1355,-0.2115,-1.1529,13.1233,13.1289,13.1261,-0.2726,-1.1393,13.1233,13.0357,13.0795,0.5912,0.3514,13.0840,13.0974,13.0907,-0.3537,-0.3595,13.0633,13.0842,13.0738,-0.5280,-0.3459,13.0633,13.0233,13.0433,0.1486,0.9585,12.5003,976.7883,-110025.2000,134201.5243
6061.0000,13.2833,19.6596,13.1000,110330.2000,-110317.1000,5.2148,2.7202,17931.0548,17933.7750,252.9015,128261.2548,10.3798,-128250.8750,19.6564,14.1593,18688.6000,0.0000,18688.6000,-0.6777,4320.1819,0.0000,4320.1819,30.7121,0.0000,14368.4181,14368.4181,13.2155,18.8857,0.0000,22650.2000,-22650.2000,1.2035,0.0000,3670.3856,3670.3856,58.5015,26320.5856,0.0000,-26320.5856,18.9931,13.5091,451.5000,0.0000,451.5000,-0.0164,105.1976,0.0000,105.1976,0.7473,0.0000,346.3024,346.3024,13.1242,18.6323,0.0000,16795.2000,-16795.2000,0.9219,0.0000,2791.3643,2791.3643,44.9720,19586.5643,0.0000,-19586.5643,18.6148,13.1385,451.5000,0.0000,451.5000,-0.0164,105.6794,0.0000,105.6794,0.7524,0.0000,345.8206,345.8206,19.6520,13.2155,16.4337,2.0320,82294.4439,18.9038,13.2445,16.0741,1.6079,38590.3252,19.1953,13.1978,16.1966,1.7040,35784.4864,19.6596,19.6564,19.6580,0.6580,4.2099,19.6564,19.6520,19.6542,0.6358,3.5322,19.6520,19.5262,19.5891,0.4920,0.2173,18.9837,18.9931,18.9884,-0.9750,1.4208,18.9931,19.0016,18.9973,-0.6951,1.4045,18.6323,18.5258,18.5791,0.6570,-0.3635,18.6323,18.6148,18.6236,0.7055,0.5585,18.6148,18.6053,18.6101,0.7430,0.5421,19.6596,19.5135,19.5866,0.6723,-1.0049,13.3531,13.3487,13.3509,0.8804,-4.1981,13.2082,13.1979,13.2030,1.1709,-3.5204,13.2155,13.0908,13.1531,0.4608,-0.2055,13.2255,13.2155,13.2205,1.0195,-1.4090,13.2445,13.2221,13.2333,1.2876,-1.3926,13.2445,13.0949,13.1697,1.0824,0.3753,13.1635,13.1443,13.1539,0.7558,-0.5466,13.1978,13.1642,13.1810,1.2881,-0.5302,13.1978,13.0130,13.1054,0.7431,1.0167,14.5864,1139.7995,-130170.9000,156669.2556
6062.0000,13.3860,19.7574,89.3000,119123.6000,-119034.3000,5.6343,18.5114,19406.5324,19425.0438,273.3515,138530.1324,70.7886,-138459.3438,19.7521,14.2532,18672.7000,0.0000,18672.7000,-0.6771,4311.6607,0.0000,4311.6607,30.6642,0.0000,14361.0393,14361.0393,13.3314,19.0029,0.0000,35019.2000,-35019.2000,1.8607,0.0000,5683.8541,5683.8541,90.4761,40703.0541,0.0000,-40703.0541,19.0017,13.5175,375.0000,0.0000,375.0000,-0.0136,87.3645,0.0000,87.3645,0.6212,0.0000,287.6355,287.6355,13.2508,18.7600,0.0000,20374.0000,-20374.0000,1.1184,0.0000,3390.7969,3390.7969,54.5572,23764.7969,0.0000,-23764.7969,18.7337,13.2549,375.0000,0.0000,375.0000,-0.0136,87.6472,0.0000,87.6472,0.6244,0.0000,287.3528,287.3528,19.7491,13.3454,16.5473,2.4117,97673.3191,18.9327,13.3810,16.1568,1.8817,45161.7974,19.2183,13.3480,16.2831,1.9897,41784.0826,19.7574,19.7521,19.7547,1.1608,4.5539,19.7521,19.7450,19.7485,1.1322,3.8768,19.0029,19.9535,19.4782,-1.3444,-0.0777,19.0029,19.0017,19.0023,0.1615,1.7830,19.0017,19.0012,19.0014,0.0430,1.7694,18.7600,18.5757,18.6678,1.0649,-0.3397,18.7600,18.7337,18.7468,1.4812,0.7787,18.7337,18.7210,18.7273,1.4087,0.7651,19.7574,19.5704,19.6639,0.9265,-1.0804,13.4698,13.4634,13.4666,1.3902,-4.5344,13.3454,13.3323,13.3389,1.6327,-3.8573,13.3454,13.0481,13.1968,0.5207,0.0973,13.3596,13.3470,13.3533,1.5968,-1.7634,13.3810,13.3583,13.3697,1.6390,-1.7498,13.3810,13.1848,13.2829,1.3597,0.3593,13.3135,13.2820,13.2977,1.7297,-0.7591,13.3480,13.3145,13.3313,1.8069,-0.7455,13.3480,13.0669,13.2075,1.2253,1.0999,17.1292,1338.5000,-155004.8000,184619.1991
