Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
7032.0000,13.7871,20.1346,251.4000,69899.1000,-69647.7000,3.3164,51.7708,11494.9070,11546.6778,161.4838,81394.0070,199.6292,-81194.3778,13.7748,15.0209,2133.1000,2484.3000,-351.2000,0.2492,440.8433,405.7527,846.5960,12.2080,2890.0527,1692.2567,-1197.7960,20.0095,13.7641,16.8868,1.2725,85891.9432,20.1346,20.2115,20.1731,-1.1217,1.0224,19.1942,19.7276,19.4609,-9.8237,1.2716,20.1346,20.1657,20.1502,-1.0163,-2.2940,13.7748,13.8387,13.8067,-0.9291,-1.0224,13.7641,13.7748,13.7694,-0.1786,-1.2716,13.7641,13.7641,13.7641,0.0167,2.2940,7.1221,556.5328,-69998.9000,85891.9432
7033.0000,14.0068,20.3292,392.6000,62965.6000,-62573.0000,2.9961,80.5584,10408.6350,10489.1934,145.8452,73374.2350,312.0416,-73062.1934,20.2460,19.0801,6094.8000,2438.5000,3656.3000,-0.4645,1152.4800,445.4872,1597.9672,22.8282,2883.9872,4942.3200,2058.3328,20.0973,13.3948,16.7461,0.9696,65446.1049,20.3292,20.2460,20.2876,1.4126,1.1535,20.2460,19.6543,19.9501,5.9344,0.6890,20.3292,20.2629,20.2961,1.7913,-1.8426,15.8521,14.7677,15.3099,18.1707,-1.1535,13.3948,13.6761,13.5354,-2.7929,-0.6890,13.3948,13.5305,13.4626,-3.6072,1.8426,5.9853,467.7025,-58916.7000,65446.1049
7034.0000,14.5583,20.8400,616.9000,56537.6000,-55920.7000,2.7040,125.4592,9470.0220,9595.4812,131.8155,66007.6220,491.4408,-65516.1812,20.5440,20.6977,7595.0000,5563.9000,2031.1000,-0.7130,1431.2126,1022.5479,2453.7605,33.2672,6586.4479,6163.7874,-422.6605,20.4711,12.8310,16.6510,0.8692,58671.2733,20.8400,20.5440,20.6920,4.9111,1.1390,20.5440,19.9564,20.2502,3.6516,0.4260,20.8400,20.6112,20.7256,5.2143,-1.5650,18.0153,16.5677,17.2915,23.9447,-1.1390,12.8310,13.5260,13.1785,-4.2773,-0.4260,12.8310,13.0958,12.9634,-5.9945,1.5650,5.3712,419.7129,-53889.6000,58671.2733
7035.0000,14.8012,21.0245,859.2000,51567.1000,-50707.9000,2.4817,174.0583,8688.2679,8862.3262,121.3967,60255.3679,685.1417,-59570.2262,20.8863,20.3303,12609.4000,6740.9000,5868.5000,-1.0511,2366.9233,1247.4746,3614.3979,48.4382,7988.3746,10242.4767,2254.1021,20.8064,12.5538,16.6801,1.2598,85034.5945,21.0245,20.8863,20.9554,3.2098,1.5912,20.8863,20.3321,20.6092,4.3633,0.5401,21.0245,20.9266,20.9756,3.0473,-2.1313,17.8748,17.6327,17.7537,5.6085,-1.5912,12.5538,13.0964,12.8251,-4.2340,-0.5401,12.5538,12.6872,12.6205,-4.1074,2.1313,4.9081,383.5267,-44839.4000,85034.5945
7036.0000,14.5244,20.6576,1221.9000,50147.6000,-48925.7000,2.4335,248.6336,8392.8532,8641.4868,119.2063,58540.4532,973.2664,-57567.1868,20.7842,19.1555,13374.8000,4112.2000,9262.6000,-0.9535,2513.4861,759.4280,3272.9141,43.0835,4871.6280,10861.3139,5989.6859,20.7350,12.5943,16.6646,1.2544,84674.8683,20.6576,20.7842,20.7209,-2.7994,1.5346,20.7842,20.6374,20.7108,1.2568,0.5811,20.6576,20.7618,20.7097,-3.1778,-2.1157,16.7436,17.1739,16.9587,-9.5635,-1.5346,12.5943,12.7860,12.6901,-1.5976,-0.5811,12.5943,12.6026,12.5984,-0.2353,2.1157,4.8030,375.3143,-39663.1000,84674.8683
7037.0000,14.6859,20.6939,1706.6000,46883.6000,-45177.0000,2.3045,346.3629,7877.1856,8223.5485,112.6888,54760.7856,1360.2371,-53400.5485,20.7048,18.6136,18945.1000,4330.3000,14614.8000,-1.2712,3563.5002,798.4197,4361.9199,57.0843,5128.7197,15381.5998,10252.8801,20.7008,12.4924,16.5966,1.0251,69193.7725,20.6939,20.7048,20.6993,-0.2300,1.5759,20.7048,20.7106,20.7077,-0.0068,0.3048,20.6939,20.6993,20.6966,-0.1278,-1.8807,17.4737,17.2583,17.3660,4.9453,-1.5759,12.4924,12.7195,12.6059,-0.9855,-0.3048,12.4924,12.5304,12.5114,-1.0196,1.8807,4.5095,352.3796,-30562.2000,69193.7725
7038.0000,13.9163,19.7006,3021.9000,53446.5000,-50424.6000,2.6830,620.9859,8816.1376,9437.1235,131.2964,62262.6376,2400.9141,-59861.7235,20.2877,16.4613,5637.1000,0.0000,5637.1000,-0.3098,1065.4143,0.0000,1065.4143,13.5469,0.0000,4571.6857,4571.6857,20.2419,12.8767,16.5593,0.9988,67419.0381,19.7006,20.2877,19.9941,-8.4794,0.9976,20.2877,20.6035,20.4456,-3.1327,0.6878,19.7006,20.0944,19.8975,-9.6123,-1.6854,13.8486,15.9176,14.8831,-29.9321,-0.9976,12.8767,12.6719,12.7743,2.0627,-0.6878,12.8767,12.7317,12.8042,3.5645,1.6854,5.3390,417.1989,-44787.5000,67419.0381
7039.0000,13.5259,19.7188,1354.5000,79684.5000,-78330.0000,3.8363,280.1323,13023.9529,13304.0852,186.9177,92708.4529,1074.3677,-91634.0852,19.8479,16.0261,3993.4000,0.0000,3993.4000,-0.2194,758.6803,0.0000,758.6803,9.6630,0.0000,3234.7197,3234.7197,19.8946,13.3327,16.6136,1.3561,91538.2086,19.7188,19.8479,19.7833,-2.5132,1.3519,19.8479,20.1684,20.0081,-5.2481,1.1325,19.7188,19.7697,19.7442,-1.8185,-2.4844,13.5182,14.1599,13.8391,-12.5684,-1.3519,13.3327,13.0323,13.1825,4.9568,-1.1325,13.3327,13.1809,13.2568,5.4930,2.4844,7.6420,597.1534,-74336.6000,91538.2086
7040.0000,13.5187,19.7910,937.5000,95638.4000,-94700.9000,4.5686,193.9132,15628.8784,15822.7915,222.0371,111267.2784,743.5868,-110523.6915,13.3967,14.4532,104.5000,113.1000,-8.6000,0.0118,21.7254,18.3736,40.0990,0.5564,131.4736,82.7746,-48.6990,19.8057,13.5572,16.6815,1.6354,110386.2932,19.7910,19.7873,19.7891,0.1010,1.5189,19.7463,19.8578,19.8020,-2.4561,1.5307,19.7910,19.7795,19.7852,0.5257,-3.0496,13.3967,13.5864,13.4916,-4.1624,-1.5189,13.5572,13.3967,13.4770,3.5846,-1.5307,13.5572,13.4849,13.5211,3.2199,3.0496,9.1381,714.0609,-94709.5000,110386.2932
7041.0000,13.6527,20.0116,294.7000,126060.4000,-125765.7000,5.9728,60.8215,20665.1731,20725.9946,290.2257,146725.5731,233.8785,-146491.6946,13.6413,19.3162,0.0000,4312.2000,-4312.2000,0.2291,0.0000,702.9554,702.9554,11.1490,5015.1554,0.0000,-5015.1554,19.9264,13.7208,16.8236,2.1992,148443.1154,20.0116,19.9319,19.9717,2.2349,1.9146,19.8661,19.8449,19.8555,0.6763,2.1437,20.0116,19.9694,19.9905,2.5078,-4.0583,13.6413,13.5875,13.6144,1.5128,-1.9146,13.7208,13.6413,13.6810,2.4933,-2.1437,13.7208,13.6835,13.7021,2.2160,4.0583,12.3728,966.8289,-130077.9000,148443.1154
7042.0000,13.8208,20.2055,55.7000,144846.5000,-144790.8000,6.8482,11.4640,23838.9644,23850.4284,333.0370,168685.4644,44.2360,-168641.2284,13.8260,19.5031,0.0000,14550.9000,-14550.9000,0.7731,0.0000,2378.3042,2378.3042,37.6572,16929.2042,0.0000,-16929.2042,20.0819,13.8770,16.9794,2.7022,182396.5013,20.2055,20.1255,20.1655,2.3689,2.0250,19.9535,19.9279,19.9407,1.0593,2.7982,20.2055,20.1712,20.1883,2.4183,-4.8232,13.8260,13.7536,13.7898,2.1480,-2.0250,13.8770,13.8260,13.8515,2.0882,-2.7982,13.8770,13.8491,13.8630,1.9725,4.8232,15.2116,1188.6542,-159341.7000,182396.5013
7043.0000,13.9591,20.3511,0.0000,153399.7000,-153399.7000,7.2495,0.0000,25329.3517,25329.3517,352.9388,178729.0517,0.0000,-178729.0517,13.9660,19.6447,0.0000,23099.6000,-23099.6000,1.2274,0.0000,3783.2262,3783.2262,59.8256,26882.8262,0.0000,-26882.8262,20.2098,14.0001,17.1049,3.0078,203028.7821,20.3511,20.2871,20.3191,1.8846,2.0074,20.0433,20.0197,20.0315,1.1269,3.2348,20.3511,20.3270,20.3391,1.8501,-5.2421,13.9660,13.9052,13.9356,1.7905,-2.0074,14.0001,13.9660,13.9830,1.6184,-3.2348,14.0001,13.9798,13.9899,1.5625,5.2421,16.9285,1322.8197,-176499.3000,203028.7821
7044.0000,14.0592,20.4534,0.0000,160657.7000,-160657.7000,7.5925,0.0000,26590.8613,26590.8613,369.9735,187248.5613,0.0000,-187248.5613,14.0646,19.7445,0.0000,25787.6000,-25787.6000,1.3702,0.0000,4229.5501,4229.5501,66.8254,30017.1501,0.0000,-30017.1501,20.3152,14.0873,17.2012,3.1895,215293.3683,20.4534,20.4082,20.4308,1.3789,2.0741,20.1442,20.1197,20.1319,1.2425,3.4443,20.4534,20.4372,20.4453,1.3128,-5.5184,14.0646,14.0212,14.0429,1.3262,-2.0741,14.0873,14.0646,14.0760,1.1525,-3.4443,14.0873,14.0735,14.0804,1.1230,5.5184,17.9065,1399.2383,-186445.3000,215293.3683
7045.0000,14.1562,20.5524,0.0000,170385.2000,-170385.2000,8.0522,0.0000,28265.9759,28265.9759,392.6333,198651.1759,0.0000,-198651.1759,14.1605,19.8415,0.0000,28359.6000,-28359.6000,1.5069,0.0000,4657.9563,4657.9563,73.5202,33017.5563,0.0000,-33017.5563,20.4141,14.1822,17.2982,3.4040,229767.3065,20.5524,20.5131,20.5328,1.2618,2.1818,20.2388,20.2169,20.2278,1.1887,3.6887,20.5524,20.5381,20.5452,1.2373,-5.8705,14.1605,14.1226,14.1415,1.2211,-2.1818,14.1822,14.1605,14.1714,1.1825,-3.6887,14.1822,14.1686,14.1754,1.1779,5.8705,19.1039,1492.8071,-198744.8000,229767.3065
7046.0000,14.2268,20.6246,0.0000,181362.4000,-181362.4000,8.5710,0.0000,30137.7584,30137.7584,418.1964,211500.1584,0.0000,-211500.1584,14.2299,19.9117,0.0000,24697.6000,-24697.6000,1.3123,0.0000,4060.6491,4060.6491,64.0521,28758.2491,0.0000,-28758.2491,20.5071,14.2448,17.3760,3.5366,238718.9734,20.6246,20.5974,20.6110,0.9750,2.4196,20.3563,20.3303,20.3433,1.4243,3.7319,20.6246,20.6144,20.6195,0.9273,-6.1514,14.2299,14.2037,14.2168,0.9394,-2.4196,14.2448,14.2299,14.2374,0.8274,-3.7319,14.2448,14.2359,14.2404,0.8146,6.1514,19.7577,1543.8924,-206060.0000,238718.9734
7047.0000,14.1505,20.5466,0.0000,144268.6000,-144268.6000,6.8180,0.0000,23930.1292,23930.1292,332.8188,168198.7292,0.0000,-168198.7292,14.1501,19.8310,0.0000,24681.0000,-24681.0000,1.3114,0.0000,4053.1390,4053.1390,64.0276,28734.1390,0.0000,-28734.1390,20.4505,14.1238,17.2872,2.9388,198371.8691,20.5466,20.5700,20.5583,-0.6046,1.8355,20.2620,20.2808,20.2714,-0.8363,3.1469,20.5466,20.5576,20.5521,-0.7820,-4.9825,14.1501,14.1744,14.1622,-0.6270,-1.8355,14.1238,14.1501,14.1370,-1.1801,-3.1469,14.1238,14.1416,14.1327,-1.2675,4.9825,16.2551,1270.1966,-168949.6000,198371.8691
7048.0000,14.1169,20.5123,0.0000,147859.9000,-147859.9000,6.9877,0.0000,24506.2437,24506.2437,340.9315,172366.1437,0.0000,-172366.1437,14.1146,19.7950,0.0000,19740.3000,-19740.3000,1.0489,0.0000,3240.0762,3240.0762,51.1934,22980.3762,0.0000,-22980.3762,20.4259,14.1077,17.2668,2.9014,195845.3508,20.5123,20.5279,20.5201,-0.4295,1.9796,20.2741,20.2732,20.2736,0.0583,3.0285,20.5123,20.5182,20.5153,-0.4134,-5.0081,14.1146,14.1308,14.1227,-0.4464,-1.9796,14.1077,14.1146,14.1111,-0.2805,-3.0285,14.1077,14.1114,14.1096,-0.2483,5.0081,16.0656,1255.3910,-167600.2000,195845.3508
7049.0000,14.0275,20.4209,0.0000,141255.9000,-141255.9000,6.6756,0.0000,23361.9973,23361.9973,325.6320,164617.8973,0.0000,-164617.8973,14.0273,19.7068,0.0000,7682.3000,-7682.3000,0.4082,0.0000,1259.3243,1259.3243,19.9199,8941.6243,0.0000,-8941.6243,20.3935,13.9943,17.1939,2.5903,174842.4650,20.4209,20.4535,20.4372,-0.9689,2.0891,20.3315,20.3147,20.3231,0.6278,2.4973,20.4209,20.4364,20.4287,-1.0136,-4.5865,14.0273,14.0587,14.0430,-0.9301,-2.0891,13.9943,14.0273,14.0108,-1.1797,-2.4973,13.9943,14.0133,14.0038,-1.2457,4.5865,14.1592,1106.4223,-148938.2000,174842.4650
7050.0000,13.8877,20.2781,0.0000,120268.4000,-120268.4000,5.6838,0.0000,19825.1716,19825.1716,277.0868,140093.5716,0.0000,-140093.5716,13.8901,19.5679,0.0000,831.9000,-831.9000,0.0442,0.0000,136.0977,136.0977,2.1563,967.9977,0.0000,-967.9977,20.3115,13.8241,17.0678,2.1233,143325.9117,20.2781,20.3354,20.3068,-1.5427,1.8799,20.3178,20.3193,20.3185,-0.0232,1.9241,20.2781,20.3076,20.2929,-1.6074,-3.8039,13.8901,13.9451,13.9176,-1.4817,-1.8799,13.8241,13.8901,13.8571,-1.8233,-1.9241,13.8241,13.8593,13.8417,-1.9242,3.8039,11.4457,894.3812,-121100.3000,143325.9117
7051.0000,13.7941,20.1826,0.0000,111972.7000,-111972.7000,5.2917,0.0000,18416.9651,18416.9651,257.7374,130389.6651,0.0000,-130389.6651,13.7920,19.4687,0.0000,616.0000,-616.0000,0.0327,0.0000,100.6342,100.6342,1.5958,716.6342,0.0000,-716.6342,20.2219,13.7531,16.9875,1.9681,132846.7649,20.1826,20.2298,20.2062,-1.1822,1.7530,20.2159,20.2543,20.2351,-0.9758,1.7857,20.1826,20.2056,20.1941,-1.1609,-3.5387,13.7920,13.8398,13.8159,-1.1961,-1.7530,13.7531,13.7920,13.7726,-0.9890,-1.7857,13.7531,13.7715,13.7623,-0.9269,3.5387,10.6345,830.9938,-112588.7000,132846.7649
7052.0000,13.6168,20.0015,0.0000,65766.6000,-65766.6000,3.1081,0.0000,10772.0873,10772.0873,151.2880,76538.6873,0.0000,-76538.6873,13.6333,19.3082,0.0000,754.4000,-754.4000,0.0401,0.0000,122.9650,122.9650,1.9535,877.3650,0.0000,-877.3650,20.1008,13.4556,16.7782,1.1954,80688.2425,20.0015,20.1193,20.0604,-1.7282,1.0227,20.0887,20.1705,20.1296,-1.2417,1.0627,20.0015,20.0652,20.0334,-1.9081,-2.0854,13.6333,13.7383,13.6858,-1.5384,-1.0227,13.4556,13.6333,13.5445,-2.7210,-1.0627,13.4556,13.5573,13.5064,-3.0564,2.0854,6.2859,491.1876,-66521.0000,80688.2425
7053.0000,13.4862,19.8681,0.5000,61990.1000,-61989.6000,2.9296,0.1035,10122.5147,10122.6181,142.4368,72112.6147,0.3965,-72112.2181,13.4792,19.1081,3.1000,679.4000,-676.3000,0.0363,0.6436,110.4992,111.1429,1.7666,789.8992,2.4564,-787.4429,19.9694,13.3878,16.6786,1.1154,75289.6878,19.8681,19.9834,19.9257,-1.5938,0.9645,19.9516,20.0555,20.0036,-1.4891,1.0007,19.8681,19.9255,19.8968,-1.6168,-1.9652,13.4792,13.6031,13.5411,-1.7145,-0.9645,13.3878,13.4792,13.4335,-1.3079,-1.0007,13.3878,13.4289,13.4083,-1.1525,1.9652,5.9186,462.4844,-62665.9000,75289.6878
7054.0000,13.4030,19.7807,11.8000,53332.5000,-53320.7000,2.5211,2.4454,8691.8802,8694.3256,122.4692,62024.3802,9.3546,-62015.0256,13.3957,15.6043,286.2000,508.1000,-221.9000,0.0427,59.5014,82.5420,142.0434,2.0938,590.6420,226.6986,-363.9434,19.8458,13.3282,16.5870,0.9548,64449.4050,19.7807,19.8771,19.8289,-1.1369,0.8261,19.6670,19.8843,19.7757,-2.7193,0.8688,19.7807,19.8260,19.8033,-1.0960,-1.6949,13.3957,13.4924,13.4441,-1.1399,-0.8261,13.3282,13.3957,13.3619,-0.8319,-0.8688,13.3282,13.3594,13.3438,-0.7476,1.6949,5.1143,399.6384,-53542.6000,64449.4050
7055.0000,13.3708,19.7312,80.9000,47891.4000,-47810.5000,2.2675,16.7744,7799.2684,7816.0428,110.0970,55690.6684,64.1256,-55626.5428,19.7986,18.2499,886.4000,287.6000,598.8000,-0.0640,168.5006,52.0789,220.5796,3.1620,339.6789,717.8994,378.2204,19.7683,13.2438,16.5061,0.8215,55451.5059,19.7312,19.7986,19.7649,-0.7408,0.7772,19.7986,19.7810,19.7898,0.2023,0.7132,19.7312,19.7622,19.7467,-0.6518,-1.4903,13.7352,13.5316,13.6334,2.3160,-0.7772,13.2438,13.3301,13.2870,-0.8732,-0.7132,13.2438,13.2870,13.2654,-0.9140,1.4903,4.5226,353.4007,-47211.7000,55451.5059
7056.0000,13.3625,19.6867,203.2000,41673.5000,-41470.3000,1.9800,42.1387,6785.3483,6827.4870,96.1264,48458.8483,161.0613,-48297.7870,19.7442,16.1318,2190.5000,50.3000,2140.2000,-0.1230,416.6761,9.0987,425.7748,5.4778,59.3987,1773.8239,1714.4252,19.7362,13.1302,16.4332,0.7010,47314.1740,19.6867,19.7442,19.7155,-0.5650,0.7010,19.7442,19.7815,19.7629,-0.2933,0.5780,19.6867,19.7157,19.7012,-0.5177,-1.2790,13.7645,13.6661,13.7153,1.0206,-0.7010,13.1302,13.2606,13.1954,-1.0734,-0.5780,13.1302,13.1961,13.1632,-1.2024,1.2790,3.9374,307.6735,-39330.1000,47314.1740
7057.0000,13.3757,19.6580,317.2000,36710.9000,-36393.7000,1.7514,65.7651,5979.1609,6044.9261,85.0324,42690.0609,251.4349,-42438.6261,19.6925,15.8725,3822.4000,0.0000,3822.4000,-0.2100,727.5484,0.0000,727.5484,9.3331,0.0000,3094.8516,3094.8516,19.6954,13.1746,16.4350,0.9006,60791.0095,19.6580,19.6925,19.6752,-0.4539,0.9457,19.6925,19.7426,19.7175,-0.5153,0.7357,19.6580,19.6747,19.6663,-0.3890,-1.6814,13.7849,13.7418,13.7634,0.6115,-0.9457,13.1746,13.1889,13.1818,-0.1327,-0.7357,13.1746,13.1697,13.1722,0.1404,1.6814,3.4736,271.4300,-32571.3000,60791.0095
7058.0000,13.4298,19.5950,624.9000,32280.0000,-31655.1000,1.5580,129.4447,5264.1331,5393.5778,75.6701,37544.1331,495.4553,-37048.6778,19.6456,15.8261,5868.9000,0.0000,5868.9000,-0.3225,1117.7078,0.0000,1117.7078,14.3423,0.0000,4751.1922,4751.1922,19.6486,13.1215,16.3851,0.7513,50715.8227,19.5950,19.6456,19.6203,-0.6314,0.8865,19.6456,19.7058,19.6757,-0.4732,0.5640,19.5950,19.6263,19.6107,-0.6404,-1.4505,14.1374,13.8979,14.0177,3.1005,-0.8865,13.1215,13.1718,13.1467,-0.3920,-0.5640,13.1215,13.1436,13.1326,-0.4461,1.4505,3.0786,240.5652,-25786.2000,50715.8227
7059.0000,13.4970,19.4880,1005.4000,28134.9000,-27129.5000,1.3819,208.0320,4595.3733,4803.4053,67.1647,32730.2733,797.3680,-31932.9053,19.5772,15.7584,6424.9000,0.0000,6424.9000,-0.3531,1224.6097,0.0000,1224.6097,15.7134,0.0000,5200.2903,5200.2903,19.5806,13.0879,16.3343,0.6380,43068.1600,19.4880,19.5772,19.5326,-1.0262,0.8087,19.5772,19.6703,19.6237,-0.5956,0.4556,19.4880,19.5482,19.5181,-1.0846,-1.2642,14.2849,14.1027,14.1938,2.1576,-0.8087,13.0879,13.1430,13.1155,-0.3445,-0.4556,13.0879,13.1095,13.0987,-0.3766,1.2642,2.7259,213.0020,-20704.6000,43068.1600
7060.0000,13.6325,19.4535,1417.1000,27033.7000,-25616.6000,1.3513,292.5646,4429.5544,4722.1191,65.7235,31463.2544,1124.5354,-30338.7191,19.5045,15.6865,9947.1000,0.0000,9947.1000,-0.5466,1897.6300,0.0000,1897.6300,24.3554,0.0000,8049.4700,8049.4700,19.5190,13.0559,16.2875,0.5467,36902.1689,19.4535,19.5045,19.4790,-0.6153,0.8579,19.5045,19.6397,19.5721,-0.5910,0.3112,19.4535,19.4869,19.4702,-0.5470,-1.1691,14.7564,14.3884,14.5724,4.6005,-0.8579,13.0559,13.1229,13.0894,-0.2828,-0.3112,13.0559,13.0779,13.0669,-0.3525,1.1691,2.6491,207.0056,-15669.5000,36902.1689
7061.0000,13.7530,19.3502,1810.4000,24089.1000,-22278.7000,1.2326,373.0242,3958.2652,4331.2893,60.0142,28047.3652,1437.3758,-26609.9893,19.4374,15.6201,10216.2000,0.0000,10216.2000,-0.5614,1950.5646,0.0000,1950.5646,25.0447,0.0000,8265.6354,8265.6354,19.4533,13.0361,16.2447,0.4721,31867.4772,19.3502,19.4374,19.3938,-0.9968,0.8034,19.4374,19.6065,19.5219,-0.5741,0.2420,19.3502,19.4179,19.3840,-1.0080,-1.0455,14.8616,14.6637,14.7627,2.3274,-0.8034,13.0361,13.1023,13.0692,-0.2126,-0.2420,13.0361,13.0531,13.0446,-0.2377,1.0455,2.4128,188.5427,-12062.5000,31867.4772
7062.0000,13.8526,18.4398,6363.1000,33208.7000,-26845.6000,1.9004,1308.9489,5469.6133,6778.5622,92.7079,38678.3133,5054.1511,-33624.1622,18.9329,15.1212,13176.3000,0.0000,13176.3000,-0.7241,2531.5139,0.0000,2531.5139,32.3376,0.0000,10644.7861,10644.7861,18.9649,13.5555,16.2602,0.6573,44367.9663,18.4398,18.9329,18.6863,-8.5051,1.1916,18.9329,19.4865,19.2097,-3.7360,0.4675,18.4398,18.8179,18.6288,-9.0815,-1.6591,14.3269,14.5518,14.4394,-3.8695,-1.1916,13.5555,13.0967,13.3261,3.1325,-0.4675,13.5555,13.3503,13.4529,4.9599,1.6591,3.7367,291.9942,-13669.3000,44367.9663
7063.0000,13.7721,19.5427,2513.0000,43582.9000,-41069.9000,2.1904,517.6289,7164.6748,7682.3037,106.7347,50747.5748,1995.3711,-48752.2037,19.1235,15.3097,10368.5000,0.0000,10368.5000,-0.5698,1987.3200,0.0000,1987.3200,25.6633,0.0000,8381.1800,8381.1800,19.2168,13.3989,16.3079,0.9029,60943.0880,19.5427,19.1235,19.3331,7.8368,1.2851,19.1235,19.1861,19.1548,-0.6302,0.7154,19.5427,19.2278,19.3852,9.1600,-2.0005,14.2159,14.3247,14.2703,-2.0086,-1.2851,13.3989,13.3447,13.3718,0.5829,-0.7154,13.3989,13.4171,13.4080,-0.5101,2.0005,4.3316,338.4758,-30701.4000,60943.0880
7064.0000,13.6226,19.4151,2996.7000,54282.0000,-51285.3000,2.7212,618.7793,8892.1917,9510.9710,132.5416,63174.1917,2377.9207,-60796.2710,19.3664,15.5499,5168.8000,0.0000,5168.8000,-0.2840,987.7300,0.0000,987.7300,12.7524,0.0000,4181.0700,4181.0700,19.3463,13.2618,16.3041,0.8473,57195.1366,19.4151,19.3664,19.3907,0.7275,1.0017,19.3664,19.2104,19.2884,1.6441,0.7177,19.4151,19.4031,19.4091,0.3194,-1.7195,13.9679,14.1447,14.0563,-2.5505,-1.0017,13.2618,13.3418,13.3018,-0.8124,-0.7177,13.2618,13.3184,13.2901,-1.3909,1.7195,5.4122,422.9140,-46116.5000,57195.1366
7065.0000,13.4984,19.5963,1754.0000,68233.2000,-66479.2000,3.3159,362.9197,11145.1458,11508.0655,161.3006,79378.3458,1391.0803,-77987.2655,19.4880,16.5784,3223.9000,349.4000,2874.5000,-0.1957,615.1543,62.8878,678.0421,8.8511,412.2878,2608.7457,2196.4579,19.4829,13.2368,16.3599,1.1136,75169.2163,19.5963,19.4880,19.5421,1.8590,1.1705,19.4880,19.3680,19.4280,1.7167,0.9748,19.5963,19.5351,19.5657,1.9223,-2.1453,13.8274,13.9469,13.8872,-2.0090,-1.1705,13.2368,13.2751,13.2559,-0.5218,-0.9748,13.2368,13.2538,13.2453,-0.5093,2.1453,6.6041,516.0560,-63604.7000,75169.2163
7066.0000,13.4410,19.5922,1574.6000,76206.4000,-74631.8000,3.6834,326.1095,12430.7798,12756.8892,179.0281,88637.1798,1248.4905,-87388.6892,13.3360,18.0014,679.5000,5987.8000,-5308.3000,0.3555,141.4024,971.9230,1113.3254,17.6062,6959.7230,538.0976,-6421.6254,19.4785,13.4003,16.4394,1.4027,94684.1422,19.5922,19.5643,19.5783,0.4684,1.1093,19.1850,19.2920,19.2385,-2.2544,1.4648,19.5922,19.5846,19.5884,0.3057,-2.5741,13.3360,13.6360,13.4860,-4.8087,-1.1093,13.4003,13.3360,13.3682,1.3869,-1.4648,13.4003,13.3569,13.3786,1.6415,2.5741,8.0651,630.2161,-79940.1000,94684.1422
7067.0000,13.4945,19.6967,1308.2000,81272.7000,-79964.5000,3.9089,270.6969,13273.7870,13544.4838,189.9069,94546.4870,1037.5031,-93508.9838,13.4794,19.1526,0.0000,20213.2000,-20213.2000,1.0740,0.0000,3287.5326,3287.5326,52.2477,23500.7326,0.0000,-23500.7326,19.5308,13.5376,16.5342,1.7064,115184.7938,19.6967,19.6237,19.6602,1.0210,0.9450,19.3731,19.3268,19.3499,1.3764,2.0190,19.6967,19.6698,19.6833,1.1772,-2.9640,13.4794,13.4828,13.4811,-0.0271,-0.9450,13.5376,13.4794,13.5085,1.7253,-2.0190,13.5376,13.4982,13.5179,1.7129,2.9640,9.9412,776.8204,-100177.7000,115184.7938
