Hours,HPHtgLd_W,HPClgLd_W
1457,41.4,1328.4
1458,33.4,608.1
1459,65.2,512.5
1460,198.6,421.8
1461,806.5,296
1462,1708.6,142.2
1463,2778.3,0.1
1464,4265,0
1465,6534.7,0
1466,8160.4,0
1467,9870.6,0
1468,11710.9,0
1469,13352.4,0
1470,14313.1,0
1471,13928,0
1472,11967,0
1473,11148.6,0
1474,9718.9,6.3
1475,7894.4,327.1
1476,5951,871.6
1477,3895.3,1236
1478,2900.5,1670.4
1479,2175.7,1926
1480,1686.2,1848.2
1481,1369.7,1677.6
1482,1242.1,876.3
1483,1592.8,702.8
1484,2187.9,580
1485,3281.9,451.1
1486,5270.8,279.6
1487,7799.6,49.4
1488,10560.9,0
1489,13176.9,0
1490,14388.6,0
1491,15155.6,0
1492,15659.3,0
1493,15925.7,0
1494,15587.7,0
1495,14407.4,0
1496,13723.9,0
1497,14940.5,0
1498,15469.5,0
