Hours,HPHtgLd_W,HPClgLd_W
1054,5106.6,0
1055,12472.9,0
1056,15031.4,0
1057,14038.1,0
1058,16270.1,0
1059,15394.9,0
1060,17627.9,0
1061,16556.4,0
1062,18557.8,0
1063,9527.2,0
1064,7536.3,0
1065,2459.9,0
1066,967.8,0
1067,598.3,0
1068,424.6,0
1069,802.8,46.6
1070,195.7,469
1071,143.1,101.6
1072,108.9,0
1073,167.2,0
1074,1969.8,0
1075,4028.5,0
1076,4857.6,0
1077,5604.1,0
1078,6124.1,0
1079,15377.8,0
1080,18220.6,0
1081,17867,0
1082,20780,0
1083,19950.5,0
1084,22613.3,0
1085,21309,0
1086,23814.7,0
1087,12144.1,0
1088,9021.6,0
1089,2704.3,0
1090,1614.5,0
1091,1181,0
1092,945.3,0
1093,1279.3,0
1094,485.5,665.2
1095,410.6,532.6
1096,361.3,0
1097,434.5,0
1098,2188.4,0
1099,4526.3,0
1100,5662.7,0
1101,6702.9,0
1102,7526.3,0
1103,18625.9,0
1104,22093.5,0
1105,21837.7,0
1106,24541.3,0
1107,23284.9,0
1108,26491.3,0
1109,25066.5,0
1110,27021,0
1111,13483.4,0
1112,9378.8,0
1113,2871.8,0
1114,1669.6,0
1115,1298.6,0
1116,1148.8,0
1117,1518.4,0
1118,683.1,0
1119,571.9,0
1120,791.5,0
1121,1044.4,0
1122,3545.4,0
1123,5342,0
1124,5884.3,0
1125,6379.2,0
1126,6599.1,0
1127,13935,0
1128,16207.4,0
1129,15150.4,0
1130,17064,0
1131,15557.9,0
1132,17397.7,0
1133,15874.8,0
1134,17635.5,0
1135,9425.1,0
1136,7447.5,0
1137,2765.6,0
1138,1517.1,0
1139,781.4,0
1140,450.9,0
1141,742.4,0
1142,27.6,0
1143,0,0
1144,0,0
1145,52.4,0
1146,2339.1,0
1147,4103.7,0
1148,4766.8,0
1149,5379,0
1150,5708.6,0
1151,13533.6,0
1152,15934.7,0
1153,15694.3,0
1154,18003.3,0
1155,16699.9,0
1156,18607.5,0
1157,17092.7,0
1158,19021.6,0
1159,9548.3,0
1160,7539.8,0
1161,5456.3,0
1162,4994.1,0
1163,4189.2,0
1164,2847.3,0
1165,3474.9,0
1166,3188.7,0
1167,2781,0
1168,2643.9,0
1169,3141.1,0
1170,5132,0
1171,13547.2,0
1172,16157.9,0
1173,15715.3,0
1174,18396.9,0
1175,17499.7,0
1176,19736.6,0
1177,18265.4,0
1178,20297.9,0
1179,18872.7,0
1180,21341.1,0
1181,19956.5,0
1182,22561.5,0
1183,21105.4,0
1184,22770.3,0
1185,20045.5,0
1186,20915.1,0
1187,18081.8,0
1188,18119.3,0
1189,14308.9,0
1190,13277.7,0
1191,10456.5,0
1192,11509.9,0
1193,11296.3,0
1194,15558.6,0
1195,16067.3,0
1196,19135.7,0
1197,17235.6,0
1198,19698.7,0
1199,17802.3,0
1200,19911.8,0
1201,17759.1,0
1202,19966.1,0
1203,18014.1,0
1204,20422,0
1205,18317.6,0
1206,20813.4,0
1207,19124.6,0
1208,20684,0
1209,15630.7,0
1210,14170.5,0
1211,10927.5,0
1212,11821,0
1213,11296.5,0
1214,11257.5,0
1215,10045.1,0
1216,10079.7,0
1217,10054.2,0
1218,13904,0
1219,14624.1,0
1220,17895.3,0
1221,16871.7,0
1222,19630.8,0
1223,17878.8,0
1224,20388.5,0
1225,17501.8,0
1226,18876.1,0
1227,16731.4,0
1228,18941,0
1229,17010.6,0
1230,18959.8,0
1231,9628.7,0
1232,7350.9,0
1233,1884.4,0
1234,902.7,0
1235,540.6,0
1236,253.7,0
1237,396.8,0
1238,0.6,861.6
1239,0,1299.2
1240,0,880.3
1241,0,53.1
1242,847.4,0
1243,1923.7,0
1244,2721.3,0
1245,3438.3,0
1246,3981.4,0
1247,11035,0
1248,14210.2,0
1249,13932.8,0
1250,15586.2,0
1251,13967.9,0
1252,16011.7,0
1253,14002.8,0
1254,15101.3,0
1255,7698.4,0
1256,5945.4,0
1257,1695.1,0
1258,726.5,0
1259,492.7,0
1260,322.5,0
1261,730.8,0
1262,114.8,0
1263,44.7,0
1264,137.6,0
1265,251.4,0
1266,2680.5,0
1267,4356.5,0
1268,4920.8,0
1269,5552.2,0
1270,5883.2,0
1271,13898,0
1272,15843.2,0
1273,14896.1,0
1274,16789.1,0
1275,15439.3,0
1276,17446,0
1277,16111.7,0
1278,17857.6,0
1279,9389.3,0
