Time (hr),Time (month),Q (Rejection) (W) (before time),Q (Rejection) (W/m) (before time),Tb (C),GHE ExFT (C)
18264.0,25.0,1874.4094228201557,0.17376400253238106,19.329951649829674,19.20146131449705
18936.0,26.0,1874.4094228201557,0.17376400253238106,19.329951649829674,19.20146131449705
18936.0,26.0,31885.038938347177,2.9558494101529176,19.568849437794164,19.589889099165006
19680.0,27.0,31885.038938347177,2.9558494101529176,19.568849437794164,19.589889099165006
19680.0,27.0,53068.77686182239,4.919652539483015,20.293248462337296,20.6511480833548
20400.0,28.0,53068.77686182239,4.919652539483015,20.293248462337296,20.6511480833548
20400.0,28.0,89810.13503386146,8.325698932935165,20.8754206377691,21.471101112346354
21144.0,29.0,89810.13503386146,8.325698932935165,20.8754206377691,21.471101112346354
21144.0,29.0,128590.29149453303,11.920748724831574,21.88709694246847,22.895187707366134
21864.0,30.0,128590.29149453303,11.920748724831574,21.88709694246847,22.895187707366134
21864.0,30.0,136019.0120909528,12.609415890506876,23.001918407289665,24.44530433764443
22608.0,31.0,136019.0120909528,12.609415890506876,23.001918407289665,24.44530433764443
22608.0,31.0,151999.30335935,14.090842167297623,23.395541736192353,24.922312739127538
23352.0,32.0,151999.30335935,14.090842167297623,23.395541736192353,24.922312739127538
23352.0,32.0,101120.34340739516,9.374192955923776,23.987592583416127,25.69373737352992
24072.0,33.0,101120.34340739516,9.374192955923776,23.987592583416127,25.69373737352992
24072.0,33.0,49045.31726095661,4.546664420792334,22.888695905276904,24.023740232889164
24816.0,34.0,49045.31726095661,4.546664420792334,22.888695905276904,24.023740232889164
24816.0,34.0,18663.658250516804,1.730183342029358,21.620116376552755,22.170634771537966
25536.0,35.0,18663.658250516804,1.730183342029358,21.620116376552755,22.170634771537966
25536.0,35.0,2897.3624721708693,0.2685951605994621,20.804349107710628,21.01384285264775
26280.0,36.0,2897.3624721708693,0.2685951605994621,20.804349107710628,21.01384285264775
26280.0,36.0,-11447.118422854222,-1.0611860410009022,20.32775186466747,20.360273855082642
27024.0,37.0,-11447.118422854222,-1.0611860410009022,20.32775186466747,20.360273855082642
27024.0,37.0,1874.4094228201557,0.17376400253238106,19.875600211711834,19.74710987637921
27696.0,38.0,1874.4094228201557,0.17376400253238106,19.875600211711834,19.74710987637921
27696.0,38.0,31885.038938347177,2.9558494101529176,20.114959967275553,20.135999628646395
28440.0,39.0,31885.038938347177,2.9558494101529176,20.114959967275553,20.135999628646395
28440.0,39.0,53068.77686182239,4.919652539483015,20.83042303058189,21.188322651599396
29160.0,40.0,53068.77686182239,4.919652539483015,20.83042303058189,21.188322651599396
29160.0,40.0,89810.13503386146,8.325698932935165,21.398762850053302,21.994443324630556
29904.0,41.0,89810.13503386146,8.325698932935165,21.398762850053302,21.994443324630556
29904.0,41.0,128590.29149453303,11.920748724831574,22.395199191523982,23.403289956421645
30624.0,42.0,128590.29149453303,11.920748724831574,22.395199191523982,23.403289956421645
30624.0,42.0,136019.0120909528,12.609415890506876,23.495927019989132,24.939312950343897
31368.0,43.0,136019.0120909528,12.609415890506876,23.495927019989132,24.939312950343897
31368.0,43.0,151999.30335935,14.090842167297623,23.874762635240028,25.401533638175213
32112.0,44.0,151999.30335935,14.090842167297623,23.874762635240028,25.401533638175213
32112.0,44.0,101120.34340739516,9.374192955923776,24.45238598878082,26.15853077889461
32832.0,45.0,101120.34340739516,9.374192955923776,24.45238598878082,26.15853077889461
32832.0,45.0,49045.31726095661,4.546664420792334,23.345064376237517,24.480108703849776
33576.0,46.0,49045.31726095661,4.546664420792334,23.345064376237517,24.480108703849776
33576.0,46.0,18663.658250516804,1.730183342029358,22.072035784404637,22.622554179389848
34296.0,47.0,18663.658250516804,1.730183342029358,22.072035784404637,22.622554179389848
34296.0,47.0,2897.3624721708693,0.2685951605994621,21.25570430512478,21.4651980500619
35040.0,48.0,2897.3624721708693,0.2685951605994621,21.25570430512478,21.4651980500619
35040.0,48.0,-11447.118422854222,-1.0611860410009022,20.785952754598043,20.818474745013216
35784.0,49.0,-11447.118422854222,-1.0611860410009022,20.785952754598043,20.818474745013216
