Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building1_dhw:EFT [C],building1_dhw:ExFT [C],building1_dhw:Q_htg [W],building1_dhw:Q_clg [W],building1_dhw:Q_net [W],building1_dhw:M_flow [kg/s],building1_dhw:P_hp_htg [W],building1_dhw:P_hp_clg [W],building1_dhw:P_hp_tot [W],building1_dhw:P_pump [W],building1_dhw:Q_src_clg [W],building1_dhw:Q_src_htg [W],building1_dhw:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],building2_dhw:EFT [C],building2_dhw:ExFT [C],building2_dhw:Q_htg [W],building2_dhw:Q_clg [W],building2_dhw:Q_net [W],building2_dhw:M_flow [kg/s],building2_dhw:P_hp_htg [W],building2_dhw:P_hp_clg [W],building2_dhw:P_hp_tot [W],building2_dhw:P_pump [W],building2_dhw:Q_src_clg [W],building2_dhw:Q_src_htg [W],building2_dhw:Q_src_het [W],building3_htg_clg:EFT [C],building3_htg_clg:ExFT [C],building3_htg_clg:Q_htg [W],building3_htg_clg:Q_clg [W],building3_htg_clg:Q_net [W],building3_htg_clg:M_flow [kg/s],building3_htg_clg:P_hp_htg [W],building3_htg_clg:P_hp_clg [W],building3_htg_clg:P_hp_tot [W],building3_htg_clg:P_pump [W],building3_htg_clg:Q_src_clg [W],building3_htg_clg:Q_src_htg [W],building3_htg_clg:Q_src_het [W],building3_dhw:EFT [C],building3_dhw:ExFT [C],building3_dhw:Q_htg [W],building3_dhw:Q_clg [W],building3_dhw:Q_net [W],building3_dhw:M_flow [kg/s],building3_dhw:P_hp_htg [W],building3_dhw:P_hp_clg [W],building3_dhw:P_hp_tot [W],building3_dhw:P_pump [W],building3_dhw:Q_src_clg [W],building3_dhw:Q_src_htg [W],building3_dhw:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:ExFT Mixed Loop [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],ghe2:EFT [C],ghe2:ExFT [C],ghe2:ExFT Mixed Loop [C],ghe2:MFT [C],ghe2:Q [W/m],ghe2:Q_tot [W],ghe3:EFT [C],ghe3:ExFT [C],ghe3:ExFT Mixed Loop [C],ghe3:MFT [C],ghe3:Q [W/m],ghe3:Q_tot [W],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
7277.0000,9.2420,14.6115,5392.9000,53076.3000,-47683.4000,2.7420,1201.2030,7902.6594,9103.8624,133.9137,60978.9594,4191.6970,-56787.2624,9.2420,4.4039,13680.7000,0.0000,13680.7000,0.5381,3639.6409,0.0000,3639.6409,26.2796,0.0000,10041.0591,10041.0591,9.2420,5.9040,34822.4000,0.0000,34822.4000,2.1019,7761.8883,0.0000,7761.8883,102.6526,0.0000,27060.5117,27060.5117,9.2420,4.4039,558.5000,0.0000,558.5000,0.0220,148.5845,0.0000,148.5845,1.0728,0.0000,409.9155,409.9155,9.2420,5.8887,15525.2000,0.0000,15525.2000,0.9340,3444.6620,0.0000,3444.6620,45.6174,0.0000,12080.5380,12080.5380,9.2420,4.4039,4654.0000,0.0000,4654.0000,0.1831,1238.1595,0.0000,1238.1595,8.9400,0.0000,3415.8405,3415.8405,9.3922,9.2860,9.3922,9.3391,0.1336,2004.7058,9.3922,9.2087,9.2860,9.3005,0.2308,1846.6792,9.3922,9.1858,9.2591,9.2890,0.2597,1817.6022,9.7815,764.3427,21557.4000,5668.9873
7278.0000,8.6433,14.9136,2020.5000,110776.9000,-108756.4000,5.1896,454.9591,16300.9347,16755.8938,253.4499,127077.8347,1565.5409,-125512.2938,8.6433,3.8279,13680.7000,0.0000,13680.7000,0.5389,3672.5371,0.0000,3672.5371,26.3179,0.0000,10008.1629,10008.1629,8.6433,5.3209,18767.8000,0.0000,18767.8000,1.1347,4228.0990,0.0000,4228.0990,55.4156,0.0000,14539.7010,14539.7010,8.6433,3.8279,511.4000,0.0000,511.4000,0.0201,137.2836,0.0000,137.2836,0.9838,0.0000,374.1164,374.1164,8.6433,5.3050,15183.6000,0.0000,15183.6000,0.9150,3402.9944,0.0000,3402.9944,44.6861,0.0000,11780.6056,11780.6056,8.6433,3.8279,15637.2000,0.0000,15637.2000,0.6159,4197.7529,0.0000,4197.7529,30.0816,0.0000,11439.4471,11439.4471,11.0271,8.6839,11.0271,9.8555,3.8023,57034.4946,11.0271,8.6125,8.6839,9.8198,3.9181,31344.6035,11.0271,8.5913,8.6591,9.8092,3.9526,27667.9386,12.6213,986.2438,-44975.7000,116047.0367
7279.0000,8.7586,15.2359,495.3000,151614.9000,-151119.6000,6.9484,111.2933,22360.3044,22471.5977,339.3476,173975.2044,384.0067,-173591.1977,8.7586,3.9913,23241.4000,0.0000,23241.4000,0.9253,6228.2300,0.0000,6228.2300,45.1882,0.0000,17013.1700,17013.1700,8.7586,5.4735,14888.4000,0.0000,14888.4000,0.9109,3347.2224,0.0000,3347.2224,44.4852,0.0000,11541.1776,11541.1776,8.7586,3.9913,1044.1000,0.0000,1044.1000,0.0416,279.7979,0.0000,279.7979,2.0300,0.0000,764.3021,764.3021,8.7586,5.4578,15167.8000,0.0000,15167.8000,0.9249,3392.8287,0.0000,3392.8287,45.1702,0.0000,11774.9713,11774.9713,8.7586,3.9913,16620.8000,0.0000,16620.8000,0.6617,4454.0417,0.0000,4454.0417,32.3158,0.0000,12166.7583,12166.7583,11.7547,8.7958,11.7547,10.2753,5.9418,89126.8249,11.7547,8.7305,8.7958,10.2426,6.0730,48584.0146,11.7547,8.7110,8.7731,10.2329,6.1121,42784.9915,15.6190,1220.4892,-80157.1000,180495.8310
7280.0000,8.7633,15.2677,130.9000,163665.2000,-163534.3000,7.4820,29.4106,24139.7017,24169.1122,365.4084,187804.9017,101.4894,-187703.4122,8.7633,3.9860,28349.3000,0.0000,28349.3000,1.1263,7596.5073,0.0000,7596.5073,55.0059,0.0000,20752.7927,20752.7927,8.7633,12.9446,1401.3000,7868.5000,-6467.2000,0.4957,315.0150,1212.4302,1527.4452,24.2099,9080.9302,1086.2850,-7994.6452,8.7633,3.9860,1764.6000,0.0000,1764.6000,0.0701,472.8440,0.0000,472.8440,3.4238,0.0000,1291.7560,1291.7560,8.7633,5.4549,13309.4000,0.0000,13309.4000,0.8097,2976.8939,0.0000,2976.8939,39.5453,0.0000,10332.5061,10332.5061,8.7633,3.9860,15965.1000,0.0000,15965.1000,0.6343,4278.0244,0.0000,4278.0244,30.9769,0.0000,11687.0756,11687.0756,12.4658,8.7995,12.4658,10.6327,7.5075,112612.7229,12.4658,8.7359,8.7995,10.6009,7.6377,61101.9260,12.4658,8.7169,8.7774,10.5914,7.6766,53736.2410,15.9271,1244.5684,-110613.1000,227450.8899
7281.0000,8.8707,15.3866,1.5000,173310.6000,-173309.1000,7.9152,0.3364,25616.0000,25616.3364,386.5639,198926.6000,1.1636,-198925.4364,8.8707,4.0902,32228.1000,0.0000,32228.1000,1.2803,8621.9244,0.0000,8621.9244,62.5266,0.0000,23606.1756,23606.1756,8.8707,14.5426,49.4000,7561.7000,-7512.3000,0.3972,11.0840,1166.2553,1177.3393,19.3989,8727.9553,38.3160,-8689.6393,8.8707,4.0902,1910.9000,0.0000,1910.9000,0.0759,511.2196,0.0000,511.2196,3.7074,0.0000,1399.6804,1399.6804,8.8707,5.7637,9750.2000,256.2000,9494.0000,0.6072,2176.8652,41.0990,2217.9642,29.6533,297.2990,7573.3348,7276.0358,8.8707,4.0902,13997.9000,0.0000,13997.9000,0.5561,3744.8325,0.0000,3744.8325,27.1577,0.0000,10253.0675,10253.0675,12.8220,8.9062,12.8220,10.8641,8.1798,122696.8184,12.8220,8.8438,8.9062,10.8329,8.3101,66480.5174,12.8220,8.8252,8.8845,10.8236,8.3489,58442.4633,16.2477,1269.6189,-123190.5000,247619.7991
7282.0000,9.0069,15.5212,0.0000,182840.1000,-182840.1000,8.3554,0.0000,27096.9168,27096.9168,408.0663,209937.0168,0.0000,-209937.0168,9.0069,4.2136,38057.6000,0.0000,38057.6000,1.5090,10160.6578,0.0000,10160.6578,73.6953,0.0000,27896.9422,27896.9422,9.0069,14.7467,0.0000,7062.9000,-7062.9000,0.3683,0.0000,1090.6499,1090.6499,17.9870,8153.5499,0.0000,-8153.5499,9.0069,4.2136,1959.3000,0.0000,1959.3000,0.0777,523.0960,0.0000,523.0960,3.7940,0.0000,1436.2040,1436.2040,9.0069,7.0946,6116.7000,1288.0000,4828.7000,0.4419,1362.5087,206.7840,1569.2927,21.5820,1494.7840,4754.1913,3259.4073,9.0069,4.2136,12686.5000,0.0000,12686.5000,0.5030,3387.0550,0.0000,3387.0550,24.5663,0.0000,9299.4450,9299.4450,13.0656,9.0416,13.0656,11.0536,8.7346,131018.8180,13.0656,8.9807,9.0416,11.0231,8.8668,70934.5984,13.0656,8.9625,9.0204,11.0141,8.9063,62343.8033,16.8830,1319.2585,-132370.9000,264297.2197
7283.0000,9.1131,15.6240,0.0000,191893.6000,-191893.6000,8.7761,0.0000,28498.3992,28498.3992,428.6086,220391.9992,0.0000,-220391.9992,9.1131,4.3054,39992.0000,0.0000,39992.0000,1.5818,10660.1087,0.0000,10660.1087,77.2538,0.0000,29331.8913,29331.8913,9.1131,14.8515,0.0000,9473.2000,-9473.2000,0.4942,0.0000,1464.2579,1464.2579,24.1344,10937.4579,0.0000,-10937.4579,9.1131,4.3054,2306.8000,0.0000,2306.8000,0.0912,614.8914,0.0000,614.8914,4.4561,0.0000,1691.9086,1691.9086,9.1131,9.1102,3510.9000,2349.1000,1161.8000,0.3413,780.6672,377.3825,1158.0497,16.6690,2726.4825,2730.2328,3.7503,9.1131,4.3054,10227.6000,0.0000,10227.6000,0.4045,2726.2284,0.0000,2726.2284,19.7570,0.0000,7501.3716,7501.3716,13.3894,9.1470,13.3894,11.2682,9.5636,143453.4427,13.3894,9.0875,9.1470,11.2384,9.6978,77582.2440,13.3894,9.0697,9.1263,11.2296,9.7378,68164.7136,17.5337,1370.1094,-147678.6000,289200.4004
7284.0000,9.1814,15.6895,0.0000,199526.7000,-199526.7000,9.1308,0.0000,29672.1933,29672.1933,445.9315,229198.8933,0.0000,-229198.8933,9.1814,4.3629,34659.5000,0.0000,34659.5000,1.3683,9229.2508,0.0000,9229.2508,66.8271,0.0000,25430.2492,25430.2492,9.1814,14.9186,0.0000,11918.9000,-11918.9000,0.6219,0.0000,1843.4414,1843.4414,30.3742,13762.3414,0.0000,-13762.3414,9.1814,4.3629,2762.2000,0.0000,2762.2000,0.1090,735.5281,0.0000,735.5281,5.3258,0.0000,2026.6719,2026.6719,9.1814,10.6767,2356.5000,3142.5000,-786.0000,0.3146,523.3806,505.0545,1028.4350,15.3645,3647.5545,1833.1194,-1814.4350,9.1814,4.3629,8916.2000,0.0000,8916.2000,0.3520,2374.2364,0.0000,2374.2364,17.1914,0.0000,6541.9636,6541.9636,13.7749,9.2148,13.7749,11.4948,10.4622,156932.5228,13.7749,9.1561,9.2148,11.4655,10.5968,84774.0510,13.7749,9.1386,9.1944,11.4568,10.6369,74458.4329,17.8450,1394.4347,-165893.7000,316165.0066
7285.0000,9.3589,15.8674,0.0000,207194.1000,-207194.1000,9.4854,0.0000,30921.7967,30921.7967,463.2511,238115.8967,0.0000,-238115.8967,9.3589,4.5299,39996.4000,0.0000,39996.4000,1.5771,10622.1520,0.0000,10622.1520,77.0242,0.0000,29374.2480,29374.2480,9.3589,15.0962,0.0000,12649.3000,-12649.3000,0.6602,0.0000,1959.6508,1959.6508,32.2417,14608.9508,0.0000,-14608.9508,9.3589,4.5299,2635.4000,0.0000,2635.4000,0.1039,699.9035,0.0000,699.9035,5.0752,0.0000,1935.4965,1935.4965,9.3589,12.3813,1425.7000,4047.4000,-2621.7000,0.3078,315.7106,651.2160,966.9266,15.0343,4698.6160,1109.9894,-3588.6266,9.3589,4.5299,7932.6000,0.0000,7932.6000,0.3128,2106.7217,0.0000,2106.7217,15.2764,0.0000,5825.8783,5825.8783,13.9242,9.3915,13.9242,11.6578,10.8806,163208.7646,13.9242,9.3342,9.3915,11.6292,11.0180,88143.9265,13.9242,9.3171,9.3715,11.6207,11.0590,77412.8785,18.6709,1458.9672,-171900.7000,328765.5696
7286.0000,9.4302,15.9333,0.0000,214433.3000,-214433.3000,9.8269,0.0000,32048.0907,32048.0907,479.9319,246481.3907,0.0000,-246481.3907,9.4302,4.5843,38055.1000,0.0000,38055.1000,1.4959,10095.8234,0.0000,10095.8234,73.0572,0.0000,27959.2766,27959.2766,9.4302,15.1652,0.0000,10973.3000,-10973.3000,0.5730,0.0000,1701.1528,1701.1528,27.9839,12674.4528,0.0000,-12674.4528,9.4302,4.5843,1747.9000,0.0000,1747.9000,0.0687,463.7089,0.0000,463.7089,3.3556,0.0000,1284.1911,1284.1911,9.4302,13.7340,647.5000,4578.2000,-3930.7000,0.2898,143.2133,736.9599,880.1733,14.1543,5315.1599,504.2867,-4810.8733,9.4302,4.5843,6949.0000,0.0000,6949.0000,0.2732,1843.5342,0.0000,1843.5342,13.3405,0.0000,5105.4658,5105.4658,14.1824,9.4625,14.1824,11.8225,11.4029,171043.0491,14.1824,9.4058,9.4625,11.7941,11.5398,92318.6257,14.1824,9.3889,9.4428,11.7857,11.5807,81064.8023,18.7913,1468.3761,-182585.3000,344426.4771
7287.0000,9.5347,16.0368,0.0000,219847.8000,-219847.8000,10.0793,0.0000,32926.5838,32926.5838,492.2553,252774.3838,0.0000,-252774.3838,9.5347,4.6800,36113.0000,0.0000,36113.0000,1.4178,9565.6916,0.0000,9565.6916,69.2421,0.0000,26547.3084,26547.3084,9.5347,15.2693,0.0000,11764.1000,-11764.1000,0.6144,0.0000,1825.5744,1825.5744,30.0067,13589.6744,0.0000,-13589.6744,9.5347,4.6800,1686.0000,0.0000,1686.0000,0.0662,446.5914,0.0000,446.5914,3.2327,0.0000,1239.4086,1239.4086,9.5347,14.7600,135.8000,4768.1000,-4632.3000,0.2694,29.9839,768.0546,798.0385,13.1590,5536.1546,105.8161,-5430.3385,9.5347,4.6800,7932.6000,0.0000,7932.6000,0.3114,2101.2047,0.0000,2101.2047,15.2098,0.0000,5831.3953,5831.3953,14.3747,9.5666,14.3747,11.9707,11.8303,177454.9006,14.3747,9.5106,9.5666,11.9427,11.9681,95744.7609,14.3747,9.4939,9.5471,11.9343,12.0092,84064.3327,19.1378,1495.4536,-190512.6000,357263.9943
7288.0000,9.5937,16.0928,0.0000,219080.0000,-219080.0000,10.0502,0.0000,32850.7653,32850.7653,490.8360,251930.7653,0.0000,-251930.7653,9.5937,4.7286,30773.1000,0.0000,30773.1000,1.2059,8144.0969,0.0000,8144.0969,58.8959,0.0000,22629.0031,22629.0031,9.5937,15.3269,0.0000,14335.8000,-14335.8000,0.7489,0.0000,2225.9258,2225.9258,36.5775,16561.7258,0.0000,-16561.7258,9.5937,4.7286,2172.8000,0.0000,2172.8000,0.0851,575.0312,0.0000,575.0312,4.1585,0.0000,1597.7688,1597.7688,9.5937,15.0876,0.0000,4708.0000,-4708.0000,0.2580,0.0000,758.6714,758.6714,12.5994,5466.6714,0.0000,-5466.6714,9.5937,4.7286,9244.0000,0.0000,9244.0000,0.3623,2446.4234,0.0000,2446.4234,17.6919,0.0000,6797.5766,6797.5766,14.5490,9.6255,14.5490,12.0873,12.0688,181031.6654,14.5490,9.5696,9.6255,12.0593,12.2056,97645.1823,14.5490,9.5530,9.6060,12.0510,12.2465,85725.2358,19.0657,1489.8216,-195933.9000,364402.0835
7289.0000,9.6353,16.1329,0.0000,229027.9000,-229027.9000,10.5102,0.0000,34371.4462,34371.4462,513.3010,263399.3462,0.0000,-263399.3462,9.6353,4.7641,20106.2000,0.0000,20106.2000,0.7871,5317.8105,0.0000,5317.8105,38.4412,0.0000,14788.3895,14788.3895,9.6353,15.3679,0.0000,14894.9000,-14894.9000,0.7783,0.0000,2313.6754,2313.6754,38.0105,17208.5754,0.0000,-17208.5754,9.6353,4.7641,1386.8000,0.0000,1386.8000,0.0543,366.7893,0.0000,366.7893,2.6514,0.0000,1020.0107,1020.0107,9.6353,15.1296,0.0000,3727.6000,-3727.6000,0.2043,0.0000,600.8527,600.8527,9.9754,4328.4527,0.0000,-4328.4527,9.6353,4.7641,12194.7000,0.0000,12194.7000,0.4774,3225.3287,0.0000,3225.3287,23.3152,0.0000,8969.3713,8969.3713,14.9001,9.6669,14.9001,12.2835,12.9298,193946.9597,14.9001,9.6114,9.6669,12.2558,13.0670,104535.6759,14.9001,9.5948,9.6476,12.2475,13.1079,91755.1988,19.2173,1501.6675,-213962.7000,390237.8344
7290.0000,9.1641,15.6499,21.9000,132329.3000,-132307.4000,6.0754,4.8848,19672.3139,19677.1987,296.7121,152001.6139,17.0152,-151984.5987,9.1641,4.3016,16546.4000,0.0000,16546.4000,0.6473,4407.1732,0.0000,4407.1732,31.6123,0.0000,12139.2268,12139.2268,9.1641,14.8924,0.0000,180.0000,-180.0000,0.0094,0.0000,27.8353,27.8353,0.4594,207.8353,0.0000,-207.8353,9.1641,4.3016,1146.4000,0.0000,1146.4000,0.0448,305.3464,0.0000,305.3464,2.1902,0.0000,841.0536,841.0536,9.1641,14.6561,0.0000,2983.4000,-2983.4000,0.1635,0.0000,479.4330,479.4330,7.9837,3462.8330,0.0000,-3462.8330,9.1641,4.3016,14325.8000,0.0000,14325.8000,0.5604,3815.7111,0.0000,3815.7111,27.3698,0.0000,10510.0889,10510.0889,13.7323,9.2021,13.7323,11.4672,6.5530,98295.2045,13.7323,9.1352,9.2021,11.4338,6.6498,53198.2764,13.7323,9.1155,9.1789,11.4239,6.6784,46748.7066,11.2512,879.1861,-103452.2000,198242.1875
7291.0000,8.9957,15.4866,127.8000,131795.8000,-131668.0000,6.0404,28.5930,19527.8511,19556.4441,295.0038,151323.6511,99.2070,-151224.4441,8.9957,4.1778,16566.0000,0.0000,16566.0000,0.6534,4423.5494,0.0000,4423.5494,31.9122,0.0000,12142.4506,12142.4506,8.9957,8.9957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9957,4.1778,879.0000,0.0000,879.0000,0.0347,234.7157,0.0000,234.7157,1.6933,0.0000,644.2843,644.2843,8.9957,14.0613,108.6000,2368.2000,-2259.6000,0.1363,24.1954,380.1811,404.3765,6.6590,2748.3811,84.4046,-2663.9765,8.9957,4.1778,13670.1000,0.0000,13670.1000,0.5392,3650.2694,0.0000,3650.2694,26.3336,0.0000,10019.8306,10019.8306,13.5858,9.0350,13.5858,11.3104,6.4980,97469.9422,13.5858,8.9660,9.0350,11.2759,6.5965,52772.2173,13.5858,8.9455,9.0110,11.2657,6.6257,46379.9717,11.1061,867.8445,-102812.5000,196622.1312
7292.0000,9.0155,15.3976,847.4000,82863.2000,-82015.8000,3.8385,189.5232,12282.4153,12471.9385,187.4658,95145.6153,657.8768,-94487.7385,9.0155,4.2114,16547.8000,0.0000,16547.8000,0.6547,4417.3785,0.0000,4417.3785,31.9723,0.0000,12130.4215,12130.4215,9.0155,5.7030,1914.9000,0.0000,1914.9000,0.1163,428.5452,0.0000,428.5452,5.6817,0.0000,1486.3548,1486.3548,9.0155,4.2114,962.4000,0.0000,962.4000,0.0381,256.9094,0.0000,256.9094,1.8595,0.0000,705.4906,705.4906,9.0155,12.5731,483.6000,1904.1000,-1420.5000,0.1337,107.7074,305.7125,413.4200,6.5273,2209.8125,375.8926,-1833.9200,9.0155,4.2114,12522.6000,0.0000,12522.6000,0.4954,3342.8651,0.0000,3342.8651,24.1951,0.0000,9179.7349,9179.7349,12.5935,9.0589,12.5935,10.8262,3.5968,53951.6533,12.5935,8.9826,9.0589,10.7880,3.6745,29395.8220,12.5935,8.9600,9.0324,10.7767,3.6974,25882.0036,7.9149,618.4838,-51488.6000,109229.4789
7293.0000,8.7721,15.1236,987.3000,79969.6000,-78982.3000,3.7147,221.7905,11797.0938,12018.8843,181.4180,91766.6938,765.5095,-91001.1843,8.7721,3.9727,14015.3000,0.0000,14015.3000,0.5543,3755.0554,0.0000,3755.0554,27.0697,0.0000,10260.2446,10260.2446,8.7721,5.4624,2163.2000,0.0000,2163.2000,0.1314,486.2152,0.0000,486.2152,6.4159,0.0000,1676.9848,1676.9848,8.7721,3.9727,569.6000,0.0000,569.6000,0.0225,152.6103,0.0000,152.6103,1.1001,0.0000,416.9897,416.9897,8.7721,10.7666,886.2000,1490.1000,-603.9000,0.1353,198.1855,238.9024,437.0879,6.6086,1729.0024,688.0145,-1040.9879,8.7721,3.9727,10227.6000,0.0000,10227.6000,0.4045,2740.2342,0.0000,2740.2342,19.7540,0.0000,7487.3658,7487.3658,12.5441,8.8172,12.5441,10.6807,3.5668,53502.4372,12.5441,8.7379,8.8172,10.6410,3.6427,29141.5606,12.5441,8.7145,8.7896,10.6293,3.6651,25655.9991,7.4439,581.6791,-52610.5000,108299.9970
7294.0000,9.2054,15.3643,1943.0000,65748.3000,-63805.3000,3.1159,433.0658,9782.2913,10215.3571,152.1770,75530.5913,1509.9342,-74020.6571,9.2054,4.4153,13683.3000,0.0000,13683.3000,0.5435,3642.3265,0.0000,3642.3265,26.5432,0.0000,10040.9735,10040.9735,9.2054,5.9043,14184.5000,0.0000,14184.5000,0.8656,3163.7601,0.0000,3163.7601,42.2736,0.0000,11020.7399,11020.7399,9.2054,4.4153,419.9000,0.0000,419.9000,0.0167,111.7722,0.0000,111.7722,0.8145,0.0000,308.1278,308.1278,9.2054,9.0238,1517.2000,930.5000,586.7000,0.1433,336.8358,149.5699,486.4057,6.9980,1080.0699,1180.3642,100.2943,9.2054,4.4153,8916.2000,0.0000,8916.2000,0.3541,2373.3830,0.0000,2373.3830,17.2958,0.0000,6542.8170,6542.8170,11.5724,9.2511,11.5724,10.4118,2.2559,33838.1026,11.5724,9.1708,9.2511,10.3716,2.3339,18671.5874,11.5724,9.1470,9.2232,10.3597,2.3570,16499.2145,7.5587,590.6451,-26014.7000,69008.9045
7295.0000,9.2461,15.1560,2973.6000,59096.1000,-56122.5000,2.8772,662.2838,8799.6885,9461.9723,140.5195,67895.7885,2311.3162,-65584.4723,9.2461,4.4181,13683.5000,0.0000,13683.5000,0.5393,3640.1604,0.0000,3640.1604,26.3402,0.0000,10043.3396,10043.3396,9.2461,5.9160,17771.8000,0.0000,17771.8000,1.0752,3961.0319,0.0000,3961.0319,52.5126,0.0000,13810.7681,13810.7681,9.2461,4.4181,430.4000,0.0000,430.4000,0.0170,114.4974,0.0000,114.4974,0.8285,0.0000,315.9026,315.9026,9.2461,7.5374,2299.1000,575.1000,1724.0000,0.1702,510.0787,92.4659,602.5446,8.3105,667.5659,1789.0213,1121.4554,9.2461,4.4181,4981.9000,0.0000,4981.9000,0.1964,1325.3126,0.0000,1325.3126,9.5900,0.0000,3656.5874,3656.5874,11.1944,9.2927,11.1944,10.2436,1.7881,26821.0255,11.1944,9.2109,9.2927,10.2027,1.8650,14919.6787,11.1944,9.1867,9.2642,10.1906,1.8877,13213.9024,7.3129,571.4432,-17530.9000,54954.6066
7296.0000,9.3536,15.0198,3908.1000,53655.0000,-49746.9000,2.6824,868.7315,8006.6603,8875.3919,131.0023,61661.6603,3039.3685,-58622.2919,9.3536,4.5192,13683.6000,0.0000,13683.6000,0.5390,3634.3466,0.0000,3634.3466,26.3215,0.0000,10049.2534,10049.2534,9.3536,6.0189,22693.2000,0.0000,22693.2000,1.3719,5048.3517,0.0000,5048.3517,67.0006,0.0000,17644.8483,17644.8483,9.3536,4.5192,418.0000,0.0000,418.0000,0.0165,111.0203,0.0000,111.0203,0.8041,0.0000,306.9797,306.9797,9.3536,6.7433,3640.7000,365.4000,3275.3000,0.2394,806.2771,58.7899,865.0670,11.6919,424.1899,2834.4229,2410.2330,9.3536,4.5192,1539.4000,0.0000,1539.4000,0.0606,408.8627,0.0000,408.8627,2.9612,0.0000,1130.5373,1130.5373,10.7836,9.4005,10.7836,10.0920,1.3096,19643.9736,10.7836,9.3180,9.4005,10.0508,1.3877,11101.2882,10.7836,9.2936,9.3718,10.0386,1.4107,9875.2484,7.3645,575.4759,-8137.4000,40620.5102
7297.0000,9.5501,14.8678,5162.6000,48136.6000,-42974.0000,2.5026,1143.5436,7211.6584,8355.2020,122.2226,55348.2584,4019.0564,-51329.2020,9.5501,4.7015,13709.7000,0.0000,13709.7000,0.5390,3630.6234,0.0000,3630.6234,26.3220,0.0000,10079.0766,10079.0766,9.5501,6.2051,29317.5000,0.0000,29317.5000,1.7686,6499.5038,0.0000,6499.5038,86.3757,0.0000,22817.9962,22817.9962,9.5501,4.7015,430.9000,0.0000,430.9000,0.0169,114.1116,0.0000,114.1116,0.8273,0.0000,316.7884,316.7884,9.5501,6.5765,4956.3000,248.2000,4708.1000,0.3116,1094.0434,39.9846,1134.0280,15.2190,288.1846,3862.2566,3574.0720,9.5501,4.7015,884.8000,0.0000,884.8000,0.0348,234.3141,0.0000,234.3141,1.6988,0.0000,650.4859,650.4859,10.2462,9.5968,10.2462,9.9215,0.6479,9718.7576,10.2462,9.5147,9.5968,9.8805,0.7298,5838.5951,10.2462,9.4904,9.5682,9.8683,0.7540,5278.3141,7.7603,606.3970,6077.0000,20835.6668
7298.0000,9.6551,14.5500,6589.0000,43143.9000,-36554.9000,2.3565,1456.7503,6477.4508,7934.2011,115.0858,49621.3508,5132.2497,-44489.1011,9.6551,4.7871,13711.5000,0.0000,13711.5000,0.5372,3625.4301,0.0000,3625.4301,26.2351,0.0000,10086.0699,10086.0699,9.6551,6.2955,32795.4000,0.0000,32795.4000,1.9708,7257.1625,0.0000,7257.1625,96.2504,0.0000,25538.2375,25538.2375,9.6551,4.7871,418.8000,0.0000,418.8000,0.0164,110.7341,0.0000,110.7341,0.8013,0.0000,308.0659,308.0659,9.6551,6.4854,6026.3000,155.8000,5870.5000,0.3695,1327.9133,25.1168,1353.0301,18.0460,180.9168,4698.3867,4517.4699,9.6551,4.7871,392.3000,0.0000,392.3000,0.0154,103.7273,0.0000,103.7273,0.7506,0.0000,288.5727,288.5727,9.8398,9.7019,9.8398,9.7708,0.1401,2101.5042,9.8398,9.6198,9.7019,9.7298,0.2235,1787.6508,9.8398,9.5955,9.6733,9.7177,0.2481,1736.7290,7.8986,617.2062,16633.6000,5625.8841
